2-gram,Frequency,Cluster
"('public', 'officials')",82,0
"('higher', 'education')",82,0
"('asylum', 'seekers')",81,0
"('environmental', 'protection')",81,0
"('party', 'eliminated')",80,0
"('violence', 'women')",80,0
"('want', 'abolish')",79,0
"('trade', 'unions')",79,0
"('party', 'able')",79,0
"('young', 'people')",340,1
"('health', 'care')",245,1
"('social', 'security')",242,1
"('recent', 'years')",209,1
"('federal', 'government')",179,1
"('many', 'people')",168,1
"('labor', 'market')",147,1
"('public', 'sector')",146,1
"('party', 'party')",142,1
"('united', 'states')",132,1
"('european', 'union')",131,1
"('economic', 'growth')",124,1
"('interest', 'rates')",121,1
"('public', 'services')",117,1
"('government', 'party')",117,1
"('per', 'cent')",115,1
"('climate', 'change')",112,1
"('private', 'sector')",112,1
"('party', 'continue')",111,1
"('economic', 'crisis')",109,1
"('armed', 'forces')",94,1
"('party', 'also')",89,1
"('four', 'years')",88,1
"('small', 'mediumsized')",84,1
"('every', 'year')",84,1
"('labour', 'party')",83,1
"('older', 'people')",83,1
"('people', 'party')",82,1
"('american', 'people')",82,1
"('foreign', 'policy')",81,1
"('men', 'women')",80,1
"('health', 'insurance')",78,1
"('hundreds', 'thousands')",76,1
"('education', 'system')",75,1
"('millions', 'people')",75,1
"('old', 'age')",75,1
"('human', 'rights')",74,1
"('small', 'businesses')",74,1
"('million', 'people')",73,1
"('economic', 'social')",73,1
"('years', 'ago')",72,1
"('middle', 'class')",70,1
"('new', 'jobs')",70,1
"('rural', 'areas')",68,1
"('party', 'ensure')",68,1
"('long', 'term')",67,1
"('labour', 'government')",66,1
"('health', 'service')",65,1
"('working', 'hours')",65,1
"('trade', 'unions')",64,1
"('economic', 'policy')",64,1
"('billion', 'euros')",64,1
"('political', 'system')",62,1
"('mental', 'health')",62,1
"('must', 'also')",62,1
"('party', 'take')",61,1
"('public', 'administration')",60,1
"('many', 'years')",60,1
"('three', 'years')",60,1
"('higher', 'education')",60,1
"('quality', 'life')",60,1
"('northern', 'ireland')",60,1
"('party', 'make')",59,1
"('health', 'services')",57,1
"('middle', 'east')",56,1
"('mediumsized', 'enterprises')",56,1
"('working', 'conditions')",54,1
"('party', 'become')",54,1
"('five', 'years')",54,1
"('public', 'debt')",54,1
"('every', 'day')",53,1
"('small', 'business')",53,1
"('welfare', 'state')",52,1
"('tax', 'system')",52,1
"('people', 'disabilities')",52,1
"('eight', 'years')",51,1
"('social', 'justice')",51,1
"('one', 'hand')",51,1
"('national', 'security')",51,1
"('state', 'local')",51,1
"('around', 'world')",50,1
"('two', 'years')",50,1
"('health', 'system')",50,1
"('local', 'authorities')",50,1
"('conservative', 'government')",50,1
"('first', 'time')",49,1
"('income', 'tax')",49,1
"('public', 'health')",49,1
"('market', 'economy')",48,1
"('federal', 'state')",48,1
"('party', 'work')",47,1
"('minimum', 'wage')",47,1
"('european', 'countries')",47,1
"('tax', 'rates')",47,1
"('greek', 'people')",47,1
"('die', 'linke')",47,1
"('natural', 'resources')",46,1
"('social', 'care')",46,1
"('care', 'system')",46,1
"('21st', 'century')",45,1
"('social', 'security')",559,2
"('party', 'ensure')",441,2
"('party', 'also')",376,2
"('party', 'make')",321,2
"('public', 'sector')",317,2
"('private', 'sector')",301,2
"('income', 'tax')",288,2
"('party', 'continue')",270,2
"('health', 'care')",265,2
"('party', 'ensured')",243,2
"('party', 'made')",237,2
"('local', 'authorities')",230,2
"('party', 'provide')",224,2
"('system', 'party')",224,2
"('public', 'services')",223,2
"('party', 'reduce')",206,2
"('tax', 'system')",205,2
"('local', 'government')",204,2
"('minimum', 'wage')",197,2
"('party', 'established')",195,2
"('labor', 'market')",195,2
"('party', 'work')",184,2
"('small', 'mediumsized')",177,2
"('federal', 'government')",173,2
"('party', 'party')",168,2
"('party', 'eliminated')",164,2
"('government', 'party')",164,2
"('health', 'insurance')",163,2
"('party', 'prevented')",162,2
"('free', 'democrats')",162,2
"('interest', 'rates')",161,2
"('party', 'support')",160,2
"('must', 'also')",159,2
"('party', 'increase')",158,2
"('young', 'people')",152,2
"('party', 'introduce')",152,2
"('party', 'put')",151,2
"('public', 'transport')",150,2
"('labour', 'party')",147,2
"('economic', 'growth')",145,2
"('small', 'businesses')",144,2
"('services', 'party')",143,2
"('party', 'reduced')",142,2
"('party', 'provided')",140,2
"('sector', 'party')",139,2
"('party', 'establish')",139,2
"('long', 'term')",139,2
"('party', 'give')",138,2
"('working', 'hours')",137,2
"('climate', 'change')",136,2
"('put', 'end')",135,2
"('within', 'framework')",135,2
"('local', 'governments')",133,2
"('rural', 'areas')",131,2
"('tax', 'evasion')",131,2
"('old', 'age')",131,2
"('economic', 'social')",130,2
"('policy', 'party')",127,2
"('renewable', 'energy')",127,2
"('policies', 'party')",125,2
"('party', 'take')",123,2
"('party', 'taken')",121,2
"('party', 'create')",121,2
"('want', 'make')",121,2
"('working', 'conditions')",119,2
"('mediumsized', 'enterprises')",118,2
"('also', 'want')",118,2
"('climate', 'protection')",117,2
"('taking', 'account')",114,2
"('tax', 'rates')",114,2
"('party', 'end')",113,2
"('democrats', 'want')",113,2
"('collective', 'bargaining')",110,2
"('party', 'developed')",108,2
"('social', 'assistance')",108,2
"('real', 'estate')",108,2
"('die', 'linke')",108,2
"('tax', 'burden')",107,2
"('energy', 'efficiency')",107,2
"('party', 'help')",106,2
"('party', 'implement')",105,2
"('environmentally', 'friendly')",104,2
"('market', 'economy')",103,2
"('health', 'services')",101,2
"('party', 'encourage')",101,2
"('workers', 'party')",100,2
"('european', 'union')",100,2
"('party', 'able')",100,2
"('pension', 'insurance')",99,2
"('party', 'given')",97,2
"('trade', 'unions')",97,2
"('social', 'justice')",96,2
"('party', 'develop')",96,2
"('civil', 'servants')",96,2
"('welfare', 'state')",96,2
"('measures', 'party')",95,2
"('raw', 'materials')",95,2
"('party', 'allow')",94,2
"('party', 'eliminate')",93,2
"('northern', 'ireland')",93,2
"('young', 'people')",1253,3
"('party', 'ensure')",660,3
"('health', 'care')",572,3
"('party', 'continue')",423,3
"('people', 'disabilities')",387,3
"('party', 'also')",341,3
"('higher', 'education')",320,3
"('party', 'provide')",316,3
"('education', 'party')",313,3
"('party', 'make')",301,3
"('social', 'security')",282,3
"('mental', 'health')",281,3
"('health', 'services')",280,3
"('education', 'system')",256,3
"('vocational', 'training')",247,3
"('party', 'increase')",236,3
"('education', 'training')",231,3
"('party', 'establish')",214,3
"('disabled', 'people')",212,3
"('must', 'also')",206,3
"('children', 'young')",202,3
"('party', 'support')",197,3
"('health', 'insurance')",191,3
"('local', 'authorities')",190,3
"('party', 'work')",189,3
"('every', 'child')",184,3
"('secondary', 'education')",180,3
"('equal', 'opportunities')",173,3
"('labor', 'market')",168,3
"('party', 'provided')",165,3
"('services', 'party')",165,3
"('continuing', 'education')",165,3
"('schools', 'party')",158,3
"('care', 'services')",154,3
"('daycare', 'centers')",150,3
"('working', 'conditions')",148,3
"('party', 'create')",148,3
"('party', 'encourage')",148,3
"('party', 'give')",145,3
"('party', 'improve')",144,3
"('party', 'party')",144,3
"('party', 'expand')",141,3
"('party', 'take')",140,3
"('private', 'sector')",139,3
"('party', 'develop')",136,3
"('people', 'party')",135,3
"('system', 'party')",134,3
"('party', 'established')",129,3
"('party', 'made')",127,3
"('public', 'sector')",126,3
"('vocational', 'education')",126,3
"('want', 'strengthen')",126,3
"('rural', 'areas')",125,3
"('federal', 'government')",125,3
"('party', 'ensured')",124,3
"('social', 'services')",124,3
"('also', 'want')",124,3
"('women', 'men')",123,3
"('party', 'implement')",121,3
"('need', 'care')",117,3
"('lifelong', 'learning')",116,3
"('free', 'charge')",112,3
"('people', 'need')",111,3
"('party', 'help')",111,3
"('within', 'framework')",110,3
"('quality', 'education')",108,3
"('party', 'introduce')",108,3
"('children', 'party')",107,3
"('high', 'school')",107,3
"('educational', 'institutions')",104,3
"('public', 'private')",103,3
"('social', 'life')",102,3
"('older', 'people')",102,3
"('make', 'sure')",101,3
"('medical', 'care')",101,3
"('early', 'childhood')",98,3
"('public', 'services')",96,3
"('party', 'strengthen')",95,3
"('make', 'easier')",95,3
"('care', 'system')",95,3
"('preschool', 'education')",93,3
"('increase', 'number')",89,3
"('children', 'need')",89,3
"('longterm', 'care')",89,3
"('labour', 'party')",89,3
"('public', 'health')",88,3
"('working', 'hours')",88,3
"('free', 'democrats')",88,3
"('local', 'governments')",87,3
"('care', 'party')",87,3
"('education', 'children')",87,3
"('high', 'schools')",87,3
"('human', 'rights')",86,3
"('improve', 'quality')",84,3
"('old', 'age')",84,3
"('working', 'life')",83,3
"('local', 'government')",83,3
"('teacher', 'training')",83,3
"('state', 'local')",83,3
"('health', 'service')",82,3
"('party', 'continue')",775,4
"('party', 'ensure')",629,4
"('party', 'increase')",475,4
"('party', 'party')",445,4
"('party', 'established')",432,4
"('european', 'union')",405,4
"('private', 'sector')",404,4
"('party', 'also')",400,4
"('party', 'make')",399,4
"('party', 'support')",366,4
"('party', 'establish')",314,4
"('within', 'framework')",303,4
"('party', 'create')",290,4
"('party', 'ensured')",282,4
"('party', 'strengthen')",269,4
"('research', 'development')",267,4
"('party', 'increased')",263,4
"('foreign', 'policy')",261,4
"('party', 'develop')",257,4
"('climate', 'change')",255,4
"('party', 'made')",254,4
"('higher', 'education')",252,4
"('economic', 'social')",251,4
"('economic', 'growth')",250,4
"('rural', 'areas')",241,4
"('renewable', 'energy')",240,4
"('public', 'sector')",237,4
"('civil', 'society')",234,4
"('quality', 'life')",232,4
"('new', 'technologies')",230,4
"('party', 'encouraged')",229,4
"('human', 'rights')",229,4
"('system', 'party')",227,4
"('party', 'provide')",223,4
"('small', 'mediumsized')",221,4
"('local', 'authorities')",220,4
"('party', 'encourage')",218,4
"('northern', 'ireland')",212,4
"('economic', 'development')",209,4
"('party', 'developed')",207,4
"('young', 'people')",207,4
"('party', 'work')",207,4
"('local', 'government')",207,4
"('local', 'governments')",204,4
"('want', 'strengthen')",198,4
"('federal', 'government')",196,4
"('sustainable', 'development')",194,4
"('sector', 'party')",192,4
"('party', 'take')",188,4
"('added', 'value')",188,4
"('regional', 'development')",185,4
"('party', 'implement')",180,4
"('taking', 'account')",172,4
"('energy', 'efficiency')",172,4
"('create', 'new')",170,4
"('science', 'technology')",170,4
"('public', 'administration')",170,4
"('public', 'transport')",169,4
"('party', 'improve')",166,4
"('mediumsized', 'enterprises')",165,4
"('must', 'also')",164,4
"('new', 'jobs')",162,4
"('party', 'expand')",162,4
"('natural', 'gas')",160,4
"('government', 'party')",157,4
"('public', 'services')",155,4
"('information', 'society')",155,4
"('rural', 'development')",155,4
"('renewable', 'energies')",154,4
"('long', 'term')",152,4
"('energy', 'sources')",150,4
"('armed', 'forces')",147,4
"('climate', 'protection')",147,4
"('policy', 'party')",146,4
"('party', 'given')",146,4
"('services', 'party')",145,4
"('human', 'resources')",145,4
"('party', 'become')",143,4
"('party', 'provided')",142,4
"('environmentally', 'friendly')",141,4
"('policies', 'party')",140,4
"('united', 'nations')",140,4
"('coming', 'period')",136,4
"('cultural', 'heritage')",130,4
"('environmental', 'protection')",129,4
"('agricultural', 'products')",129,4
"('public', 'private')",128,4
"('party', 'improved')",128,4
"('social', 'security')",127,4
"('period', 'party')",126,4
"('also', 'want')",126,4
"('high', 'valueadded')",125,4
"('increase', 'number')",125,4
"('natural', 'resources')",125,4
"('projects', 'party')",124,4
"('party', 'promote')",123,4
"('party', 'give')",123,4
"('within', 'scope')",122,4
"('party', 'supported')",122,4
"('member', 'states')",122,4
"('human', 'rights')",667,5
"('party', 'continue')",610,5
"('party', 'party')",541,5
"('foreign', 'policy')",489,5
"('party', 'ensure')",406,5
"('united', 'states')",358,5
"('rule', 'law')",329,5
"('european', 'union')",278,5
"('civil', 'society')",272,5
"('middle', 'east')",240,5
"('rights', 'freedoms')",231,5
"('fundamental', 'rights')",226,5
"('party', 'work')",213,5
"('within', 'framework')",203,5
"('social', 'security')",196,5
"('party', 'make')",192,5
"('northern', 'ireland')",192,5
"('health', 'care')",182,5
"('united', 'nations')",179,5
"('armed', 'forces')",177,5
"('quality', 'life')",169,5
"('public', 'services')",147,5
"('party', 'also')",144,5
"('party', 'support')",142,5
"('party', 'ensured')",136,5
"('basic', 'law')",131,5
"('peace', 'security')",128,5
"('public', 'administration')",128,5
"('economic', 'social')",127,5
"('government', 'party')",126,5
"('international', 'law')",125,5
"('country', 'party')",124,5
"('policy', 'party')",124,5
"('federal', 'government')",124,5
"('civil', 'rights')",122,5
"('party', 'established')",121,5
"('social', 'justice')",117,5
"('turkish', 'nation')",117,5
"('republic', 'party')",114,5
"('nationalist', 'movement')",114,5
"('must', 'also')",114,5
"('future', 'generations')",111,5
"('american', 'people')",111,5
"('party', 'take')",107,5
"('national', 'security')",107,5
"('young', 'people')",106,5
"('men', 'women')",105,5
"('people', 'party')",104,5
"('sustainable', 'development')",104,5
"('equal', 'rights')",104,5
"('around', 'world')",104,5
"('movement', 'party')",103,5
"('equal', 'opportunities')",102,5
"('economic', 'development')",102,5
"('peace', 'stability')",101,5
"('party', 'made')",100,5
"('cultural', 'heritage')",100,5
"('free', 'democrats')",97,5
"('market', 'economy')",96,5
"('cdu', 'csu')",95,5
"('want', 'strengthen')",93,5
"('party', 'believes')",91,5
"('world', 'party')",91,5
"('national', 'interests')",91,5
"('puerto', 'rico')",91,5
"('continue', 'support')",90,5
"('system', 'party')",89,5
"('political', 'economic')",89,5
"('rights', 'party')",88,5
"('member', 'states')",87,5
"('administration', 'party')",86,5
"('every', 'citizen')",85,5
"('party', 'protect')",84,5
"('human', 'dignity')",83,5
"('party', 'establish')",82,5
"('social', 'economic')",82,5
"('natural', 'resources')",82,5
"('law', 'enforcement')",81,5
"('data', 'protection')",81,5
"('must', 'continue')",81,5
"('environmental', 'protection')",80,5
"('public', 'sector')",79,5
"('party', 'must')",79,5
"('21st', 'century')",79,5
"('party', 'provide')",78,5
"('new', 'constitution')",77,5
"('citizens', 'party')",77,5
"('economic', 'growth')",77,5
"('local', 'government')",76,5
"('party', 'create')",75,5
"('party', 'become')",75,5
"('party', 'strengthen')",73,5
"('law', 'party')",72,5
"('party', 'based')",72,5
"('party', 'government')",72,5
"('local', 'governments')",71,5
"('security', 'policy')",70,5
"('free', 'trade')",70,5
"('private', 'sector')",69,5
"('must', 'remain')",69,5
"('per', 'cent')",547,6
"('young', 'people')",339,6
"('party', 'increase')",331,6
"('per', 'year')",318,6
"('party', 'continue')",305,6
"('billion', 'tl')",280,6
"('social', 'security')",275,6
"('minimum', 'wage')",250,6
"('four', 'years')",246,6
"('party', 'also')",243,6
"('first', 'time')",242,6
"('five', 'years')",239,6
"('party', 'ensure')",235,6
"('party', 'provide')",231,6
"('every', 'year')",209,6
"('billion', 'euros')",203,6
"('billion', 'dollars')",202,6
"('income', 'tax')",200,6
"('higher', 'education')",193,6
"('party', 'make')",189,6
"('party', 'party')",189,6
"('within', 'scope')",187,6
"('two', 'years')",179,6
"('public', 'sector')",174,6
"('increased', 'number')",167,6
"('three', 'years')",164,6
"('million', 'tl')",164,6
"('years', 'party')",160,6
"('million', 'people')",160,6
"('new', 'jobs')",158,6
"('health', 'care')",156,6
"('private', 'sector')",153,6
"('party', 'increased')",150,6
"('1', 'billion')",135,6
"('government', 'party')",128,6
"('tax', 'rate')",123,6
"('disabled', 'people')",121,6
"('federal', 'government')",121,6
"('small', 'businesses')",113,6
"('percent', '2002')",112,6
"('euros', 'per')",111,6
"('1', 'million')",110,6
"('party', 'support')",109,6
"('per', 'week')",105,6
"('5', 'years')",104,6
"('party', 'create')",103,6
"('party', 'introduce')",103,6
"('increase', 'number')",103,6
"('next', 'parliament')",103,6
"('northern', 'ireland')",103,6
"('real', 'terms')",102,6
"('public', 'services')",101,6
"('european', 'union')",101,6
"('united', 'states')",101,6
"('economic', 'growth')",99,6
"('health', 'insurance')",96,6
"('per', 'month')",94,6
"('year', 'party')",94,6
"('drinking', 'water')",94,6
"('billion', 'year')",94,6
"('recent', 'years')",93,6
"('labour', 'party')",93,6
"('natural', 'gas')",92,6
"('ten', 'years')",92,6
"('50', 'percent')",92,6
"('2', 'billion')",91,6
"('party', 'receive')",90,6
"('national', 'income')",90,6
"('2002', 'increased')",90,6
"('mental', 'health')",90,6
"('party', 'give')",89,6
"('local', 'authorities')",89,6
"('party', 'take')",88,6
"('years', 'ago')",88,6
"('million', 'euros')",88,6
"('people', 'party')",87,6
"('last', 'year')",87,6
"('labour', 'government')",86,6
"('party', 'establish')",84,6
"('usd', 'billion')",84,6
"('tax', 'rates')",82,6
"('small', 'mediumsized')",82,6
"('armed', 'forces')",81,6
"('party', 'reduce')",80,6
"('one', 'million')",80,6
"('within', 'framework')",79,6
"('per', 'capita')",79,6
"('party', 'provided')",77,6
"('party', 'able')",77,6
"('interest', 'rates')",76,6
"('party', 'help')",76,6
"('thousand', 'people')",75,6
"('20', 'years')",74,6
"('party', 'reach')",73,6
"('rural', 'areas')",73,6
"('across', 'country')",73,6
"('social', 'assistance')",72,6
"('education', 'party')",72,6
"('party', 'bring')",71,6
"('renewable', 'energy')",71,6
