2-gram,Frequency,Cluster
"('public', 'administration')",110,0
"('services', 'party')",109,0
"('party', 'given')",109,0
"('market', 'economy')",108,0
"('party', 'supported')",108,0
"('public', 'private')",107,0
"('climate', 'change')",106,0
"('21st', 'century')",105,0
"('taking', 'account')",105,0
"('recent', 'years')",103,0
"('period', 'party')",102,0
"('must', 'also')",101,0
"('vocational', 'training')",99,0
"('also', 'want')",99,0
"('infrastructure', 'party')",97,0
"('local', 'government')",96,0
"('want', 'expand')",96,0
"('industry', 'party')",93,0
"('goods', 'services')",93,0
"('young', 'people')",1233,1
"('party', 'ensure')",589,1
"('health', 'care')",539,1
"('party', 'continue')",403,1
"('people', 'disabilities')",356,1
"('education', 'party')",309,1
"('party', 'provide')",309,1
"('higher', 'education')",295,1
"('party', 'also')",290,1
"('mental', 'health')",269,1
"('health', 'services')",258,1
"('party', 'make')",258,1
"('social', 'security')",256,1
"('education', 'system')",242,1
"('children', 'young')",215,1
"('vocational', 'training')",210,1
"('education', 'training')",206,1
"('party', 'increase')",201,1
"('disabled', 'people')",189,1
"('party', 'establish')",187,1
"('every', 'child')",187,1
"('party', 'support')",187,1
"('local', 'authorities')",180,1
"('party', 'provided')",178,1
"('secondary', 'education')",177,1
"('health', 'insurance')",165,1
"('must', 'also')",164,1
"('services', 'party')",160,1
"('party', 'work')",160,1
"('equal', 'opportunities')",160,1
"('care', 'services')",159,1
"('schools', 'party')",155,1
"('daycare', 'centers')",155,1
"('party', 'encourage')",147,1
"('continuing', 'education')",146,1
"('party', 'create')",137,1
"('party', 'give')",136,1
"('party', 'improve')",131,1
"('party', 'party')",130,1
"('people', 'party')",130,1
"('party', 'expand')",130,1
"('rural', 'areas')",128,1
"('party', 'made')",127,1
"('need', 'care')",126,1
"('party', 'develop')",124,1
"('labor', 'market')",124,1
"('free', 'charge')",123,1
"('party', 'take')",121,1
"('working', 'conditions')",118,1
"('people', 'need')",116,1
"('system', 'party')",113,1
"('social', 'services')",113,1
"('party', 'help')",113,1
"('private', 'sector')",110,1
"('children', 'party')",109,1
"('vocational', 'education')",108,1
"('party', 'ensured')",107,1
"('quality', 'education')",106,1
"('party', 'established')",106,1
"('party', 'implement')",106,1
"('lifelong', 'learning')",101,1
"('early', 'childhood')",101,1
"('federal', 'government')",101,1
"('want', 'strengthen')",101,1
"('social', 'life')",100,1
"('women', 'men')",98,1
"('within', 'framework')",97,1
"('preschool', 'education')",96,1
"('high', 'school')",95,1
"('also', 'want')",95,1
"('older', 'people')",94,1
"('make', 'sure')",94,1
"('education', 'children')",93,1
"('educational', 'institutions')",93,1
"('children', 'need')",93,1
"('old', 'age')",91,1
"('care', 'system')",89,1
"('medical', 'care')",88,1
"('party', 'introduce')",87,1
"('high', 'schools')",87,1
"('public', 'sector')",86,1
"('public', 'private')",86,1
"('care', 'party')",85,1
"('life', 'party')",84,1
"('health', 'education')",83,1
"('teacher', 'training')",83,1
"('longterm', 'care')",83,1
"('educational', 'opportunities')",82,1
"('make', 'easier')",82,1
"('social', 'support')",81,1
"('working', 'hours')",81,1
"('working', 'life')",79,1
"('free', 'democrats')",79,1
"('improve', 'quality')",78,1
"('social', 'care')",78,1
"('women', 'party')",77,1
"('local', 'governments')",77,1
"('party', 'strengthen')",77,1
"('secondary', 'school')",77,1
"('human', 'rights')",76,1
"('human', 'rights')",639,2
"('united', 'states')",422,2
"('party', 'party')",373,2
"('party', 'continue')",345,2
"('nuclear', 'weapons')",319,2
"('party', 'ensure')",311,2
"('foreign', 'policy')",273,2
"('european', 'union')",265,2
"('rule', 'law')",250,2
"('put', 'end')",215,2
"('party', 'work')",212,2
"('party', 'make')",211,2
"('party', 'also')",207,2
"('federal', 'government')",200,2
"('die', 'linke')",193,2
"('united', 'nations')",192,2
"('party', 'put')",181,2
"('law', 'enforcement')",177,2
"('must', 'also')",173,2
"('young', 'people')",172,2
"('party', 'allow')",170,2
"('fundamental', 'rights')",163,2
"('party', 'end')",160,2
"('government', 'party')",159,2
"('international', 'law')",153,2
"('armed', 'forces')",150,2
"('party', 'take')",149,2
"('nuclear', 'power')",144,2
"('national', 'security')",143,2
"('civil', 'society')",143,2
"('political', 'parties')",139,2
"('within', 'framework')",136,2
"('health', 'care')",135,2
"('soviet', 'union')",135,2
"('party', 'made')",133,2
"('northern', 'ireland')",132,2
"('social', 'security')",131,2
"('party', 'must')",131,2
"('party', 'prevented')",129,2
"('party', 'prevent')",129,2
"('free', 'democrats')",122,2
"('middle', 'east')",117,2
"('republic', 'party')",117,2
"('party', 'abolish')",111,2
"('basic', 'law')",111,2
"('party', 'abolished')",109,2
"('climate', 'change')",109,2
"('democrats', 'party')",108,2
"('administration', 'party')",104,2
"('arms', 'control')",104,2
"('data', 'protection')",103,2
"('people', 'party')",101,2
"('party', 'fight')",101,2
"('public', 'services')",99,2
"('party', 'establish')",99,2
"('american', 'people')",99,2
"('uk', 'government')",97,2
"('system', 'party')",96,2
"('economic', 'social')",95,2
"('party', 'established')",95,2
"('public', 'sector')",95,2
"('party', 'eliminated')",93,2
"('party', 'support')",93,2
"('party', 'problem')",93,2
"('civil', 'rights')",93,2
"('public', 'officials')",91,2
"('criminal', 'law')",91,2
"('fight', 'terrorism')",91,2
"('member', 'states')",91,2
"('law', 'party')",89,2
"('citizens', 'party')",89,2
"('party', 'introduce')",89,2
"('federal', 'state')",89,2
"('power', 'plants')",88,2
"('arms', 'exports')",87,2
"('pirate', 'party')",87,2
"('party', 'never')",86,2
"('party', 'remove')",85,2
"('policy', 'party')",85,2
"('president', 'party')",85,2
"('party', 'seek')",84,2
"('rights', 'freedoms')",83,2
"('want', 'abolish')",82,2
"('security', 'council')",80,2
"('mps', 'party')",80,2
"('local', 'government')",80,2
"('party', 'ensured')",79,2
"('party', 'protect')",78,2
"('party', 'strengthen')",77,2
"('snp', 'mps')",77,2
"('state', 'party')",76,2
"('separation', 'powers')",73,2
"('must', 'remain')",73,2
"('labour', 'party')",73,2
"('violence', 'women')",72,2
"('health', 'insurance')",72,2
"('rights', 'party')",71,2
"('party', 'allowed')",71,2
"('higher', 'education')",71,2
"('public', 'administration')",71,2
"('human', 'rights')",603,3
"('party', 'continue')",483,3
"('party', 'party')",430,3
"('foreign', 'policy')",400,3
"('party', 'ensure')",387,3
"('rule', 'law')",309,3
"('united', 'states')",299,3
"('civil', 'society')",238,3
"('rights', 'freedoms')",218,3
"('middle', 'east')",203,3
"('european', 'union')",201,3
"('fundamental', 'rights')",200,3
"('health', 'care')",200,3
"('party', 'make')",189,3
"('party', 'work')",188,3
"('social', 'security')",180,3
"('northern', 'ireland')",169,3
"('united', 'nations')",159,3
"('within', 'framework')",153,3
"('public', 'services')",139,3
"('armed', 'forces')",123,3
"('civil', 'rights')",122,3
"('public', 'administration')",122,3
"('party', 'support')",121,3
"('party', 'also')",121,3
"('basic', 'law')",121,3
"('party', 'ensured')",117,3
"('quality', 'life')",115,3
"('free', 'democrats')",115,3
"('social', 'justice')",114,3
"('equal', 'opportunities')",111,3
"('must', 'also')",111,3
"('policy', 'party')",110,3
"('economic', 'social')",109,3
"('peace', 'security')",107,3
"('government', 'party')",107,3
"('party', 'established')",102,3
"('party', 'take')",102,3
"('country', 'party')",102,3
"('equal', 'rights')",102,3
"('nationalist', 'movement')",102,3
"('federal', 'government')",102,3
"('men', 'women')",101,3
"('international', 'law')",100,3
"('turkish', 'nation')",98,3
"('young', 'people')",96,3
"('sustainable', 'development')",95,3
"('puerto', 'rico')",92,3
"('movement', 'party')",91,3
"('republic', 'party')",90,3
"('future', 'generations')",90,3
"('party', 'believes')",90,3
"('people', 'party')",87,3
"('party', 'made')",86,3
"('peace', 'stability')",86,3
"('national', 'security')",86,3
"('cdu', 'csu')",85,3
"('system', 'party')",84,3
"('public', 'sector')",84,3
"('administration', 'party')",84,3
"('market', 'economy')",82,3
"('american', 'people')",82,3
"('rights', 'party')",81,3
"('want', 'strengthen')",81,3
"('human', 'dignity')",79,3
"('party', 'establish')",78,3
"('women', 'men')",77,3
"('every', 'citizen')",77,3
"('economic', 'development')",77,3
"('party', 'provide')",75,3
"('social', 'economic')",75,3
"('new', 'constitution')",74,3
"('citizens', 'party')",74,3
"('national', 'interests')",73,3
"('continue', 'support')",72,3
"('party', 'strengthen')",72,3
"('law', 'enforcement')",72,3
"('around', 'world')",72,3
"('people', 'disabilities')",72,3
"('data', 'protection')",70,3
"('must', 'continue')",70,3
"('party', 'always')",68,3
"('must', 'remain')",68,3
"('local', 'government')",67,3
"('party', 'create')",66,3
"('political', 'economic')",66,3
"('party', 'must')",66,3
"('environmental', 'protection')",65,3
"('working', 'conditions')",64,3
"('law', 'party')",64,3
"('sexual', 'orientation')",64,3
"('party', 'protect')",64,3
"('natural', 'resources')",64,3
"('private', 'sector')",64,3
"('public', 'service')",63,3
"('world', 'party')",61,3
"('social', 'cohesion')",60,3
"('party', 'committed')",59,3
"('social', 'peace')",59,3
"('welfare', 'state')",59,3
"('social', 'security')",506,4
"('party', 'also')",388,4
"('party', 'ensure')",382,4
"('party', 'make')",329,4
"('private', 'sector')",316,4
"('party', 'continue')",304,4
"('public', 'sector')",284,4
"('income', 'tax')",263,4
"('federal', 'government')",237,4
"('government', 'party')",226,4
"('health', 'care')",219,4
"('labor', 'market')",213,4
"('small', 'mediumsized')",202,4
"('tax', 'system')",199,4
"('minimum', 'wage')",197,4
"('climate', 'change')",195,4
"('economic', 'growth')",194,4
"('party', 'reduce')",193,4
"('system', 'party')",193,4
"('party', 'party')",191,4
"('public', 'services')",189,4
"('party', 'support')",186,4
"('party', 'work')",176,4
"('interest', 'rates')",176,4
"('party', 'increase')",171,4
"('local', 'authorities')",171,4
"('must', 'also')",169,4
"('party', 'ensured')",166,4
"('party', 'provide')",166,4
"('free', 'democrats')",162,4
"('labour', 'party')",159,4
"('small', 'businesses')",158,4
"('party', 'made')",155,4
"('long', 'term')",155,4
"('local', 'government')",149,4
"('public', 'transport')",145,4
"('mediumsized', 'enterprises')",144,4
"('party', 'introduce')",140,4
"('working', 'hours')",136,4
"('climate', 'protection')",134,4
"('health', 'insurance')",133,4
"('party', 'create')",129,4
"('sector', 'party')",127,4
"('party', 'take')",126,4
"('policy', 'party')",125,4
"('tax', 'evasion')",125,4
"('party', 'give')",125,4
"('within', 'framework')",124,4
"('economic', 'social')",123,4
"('new', 'jobs')",123,4
"('party', 'put')",120,4
"('party', 'established')",120,4
"('european', 'union')",120,4
"('market', 'economy')",119,4
"('united', 'states')",118,4
"('party', 'eliminated')",117,4
"('tax', 'rates')",117,4
"('policies', 'party')",116,4
"('democrats', 'want')",116,4
"('party', 'reduced')",115,4
"('party', 'establish')",115,4
"('economic', 'policy')",115,4
"('die', 'linke')",115,4
"('party', 'encourage')",113,4
"('tax', 'reform')",113,4
"('old', 'age')",113,4
"('renewable', 'energy')",112,4
"('young', 'people')",110,4
"('put', 'end')",109,4
"('party', 'prevented')",109,4
"('party', 'help')",109,4
"('want', 'make')",109,4
"('tax', 'burden')",108,4
"('rural', 'areas')",105,4
"('also', 'want')",105,4
"('trade', 'unions')",104,4
"('economic', 'development')",104,4
"('energy', 'efficiency')",104,4
"('working', 'conditions')",103,4
"('recent', 'years')",103,4
"('party', 'implement')",102,4
"('raw', 'materials')",102,4
"('developing', 'countries')",102,4
"('environmentally', 'friendly')",99,4
"('economy', 'party')",98,4
"('real', 'estate')",98,4
"('social', 'assistance')",97,4
"('welfare', 'state')",97,4
"('measures', 'party')",96,4
"('services', 'party')",95,4
"('party', 'taken')",95,4
"('party', 'improve')",94,4
"('financial', 'markets')",93,4
"('collective', 'bargaining')",93,4
"('party', 'provided')",92,4
"('party', 'end')",92,4
"('party', 'able')",92,4
"('labour', 'government')",92,4
"('party', 'use')",91,4
"('create', 'new')",91,4
"('per', 'cent')",586,5
"('young', 'people')",371,5
"('party', 'increase')",340,5
"('per', 'year')",336,5
"('party', 'continue')",300,5
"('social', 'security')",287,5
"('billion', 'tl')",273,5
"('four', 'years')",270,5
"('minimum', 'wage')",265,5
"('party', 'provide')",254,5
"('five', 'years')",253,5
"('party', 'also')",248,5
"('first', 'time')",244,5
"('party', 'ensure')",243,5
"('every', 'year')",234,5
"('income', 'tax')",230,5
"('billion', 'euros')",224,5
"('billion', 'dollars')",203,5
"('party', 'party')",193,5
"('higher', 'education')",189,5
"('public', 'sector')",187,5
"('within', 'scope')",186,5
"('two', 'years')",185,5
"('party', 'make')",181,5
"('health', 'care')",181,5
"('three', 'years')",176,5
"('years', 'party')",169,5
"('million', 'people')",168,5
"('new', 'jobs')",166,5
"('increased', 'number')",166,5
"('million', 'tl')",161,5
"('private', 'sector')",156,5
"('party', 'increased')",153,5
"('tax', 'rate')",140,5
"('1', 'billion')",136,5
"('federal', 'government')",133,5
"('euros', 'per')",125,5
"('disabled', 'people')",124,5
"('percent', '2002')",123,5
"('government', 'party')",122,5
"('small', 'businesses')",121,5
"('1', 'million')",112,5
"('billion', 'year')",111,5
"('per', 'week')",110,5
"('party', 'create')",108,5
"('recent', 'years')",108,5
"('per', 'month')",107,5
"('public', 'services')",106,5
"('party', 'support')",105,5
"('increase', 'number')",104,5
"('5', 'years')",104,5
"('ten', 'years')",104,5
"('united', 'states')",104,5
"('health', 'insurance')",103,5
"('last', 'year')",103,5
"('50', 'percent')",103,5
"('national', 'income')",100,5
"('party', 'introduce')",100,5
"('real', 'terms')",100,5
"('economic', 'growth')",100,5
"('european', 'union')",99,5
"('next', 'parliament')",98,5
"('year', 'party')",97,5
"('years', 'ago')",96,5
"('party', 'receive')",95,5
"('interest', 'rates')",95,5
"('mental', 'health')",95,5
"('tax', 'rates')",94,5
"('drinking', 'water')",94,5
"('million', 'euros')",94,5
"('party', 'give')",93,5
"('people', 'party')",92,5
"('labour', 'party')",92,5
"('party', 'take')",91,5
"('2002', 'increased')",91,5
"('local', 'authorities')",90,5
"('party', 'reduce')",89,5
"('per', 'capita')",89,5
"('2', 'billion')",89,5
"('one', 'million')",87,5
"('natural', 'gas')",86,5
"('labour', 'government')",85,5
"('party', 'establish')",84,5
"('northern', 'ireland')",84,5
"('usd', 'billion')",83,5
"('small', 'mediumsized')",83,5
"('party', 'able')",82,5
"('20', 'years')",82,5
"('within', 'framework')",80,5
"('armed', 'forces')",79,5
"('party', 'help')",79,5
"('party', 'provided')",78,5
"('thousand', 'people')",78,5
"('climate', 'change')",78,5
"('health', 'services')",76,5
"('rural', 'areas')",76,5
"('health', 'service')",76,5
"('social', 'assistance')",74,5
"('party', 'reach')",74,5
"('across', 'country')",74,5
"('young', 'people')",270,6
"('health', 'care')",197,6
"('social', 'security')",194,6
"('recent', 'years')",168,6
"('many', 'people')",143,6
"('party', 'party')",129,6
"('european', 'union')",129,6
"('federal', 'government')",125,6
"('public', 'sector')",123,6
"('united', 'states')",116,6
"('party', 'continue')",99,6
"('climate', 'change')",97,6
"('armed', 'forces')",94,6
"('labor', 'market')",92,6
"('interest', 'rates')",90,6
"('public', 'services')",89,6
"('government', 'party')",89,6
"('economic', 'crisis')",89,6
"('party', 'also')",87,6
"('per', 'cent')",86,6
"('private', 'sector')",83,6
"('labour', 'party')",82,6
"('foreign', 'policy')",78,6
"('four', 'years')",78,6
"('men', 'women')",76,6
"('american', 'people')",76,6
"('human', 'rights')",74,6
"('economic', 'growth')",73,6
"('years', 'ago')",70,6
"('people', 'party')",69,6
"('hundreds', 'thousands')",68,6
"('millions', 'people')",68,6
"('health', 'insurance')",67,6
"('every', 'year')",64,6
"('education', 'system')",63,6
"('mental', 'health')",63,6
"('three', 'years')",62,6
"('million', 'people')",61,6
"('labour', 'government')",60,6
"('economic', 'social')",59,6
"('old', 'age')",59,6
"('public', 'administration')",58,6
"('middle', 'east')",58,6
"('many', 'years')",58,6
"('northern', 'ireland')",58,6
"('two', 'years')",57,6
"('plaid', 'cymru')",57,6
"('small', 'businesses')",56,6
"('older', 'people')",56,6
"('health', 'services')",53,6
"('small', 'mediumsized')",53,6
"('people', 'disabilities')",53,6
"('party', 'make')",51,6
"('health', 'service')",51,6
"('party', 'take')",51,6
"('rural', 'areas')",51,6
"('trade', 'unions')",50,6
"('working', 'conditions')",49,6
"('billion', 'euros')",49,6
"('five', 'years')",48,6
"('party', 'put')",46,6
"('party', 'work')",46,6
"('party', 'ensure')",46,6
"('every', 'day')",46,6
"('political', 'system')",46,6
"('greek', 'people')",46,6
"('health', 'system')",46,6
"('middle', 'class')",46,6
"('real', 'estate')",46,6
"('ukip', 'party')",46,6
"('long', 'term')",45,6
"('eight', 'years')",45,6
"('around', 'world')",45,6
"('higher', 'education')",45,6
"('state', 'local')",45,6
"('european', 'countries')",44,6
"('current', 'administration')",44,6
"('economic', 'policy')",43,6
"('public', 'debt')",43,6
"('welfare', 'state')",43,6
"('public', 'health')",43,6
"('soviet', 'union')",43,6
"('party', 'become')",42,6
"('one', 'hand')",42,6
"('first', 'time')",42,6
"('social', 'care')",42,6
"('must', 'also')",42,6
"('local', 'authorities')",42,6
"('conservative', 'government')",42,6
"('uk', 'government')",42,6
"('quality', 'life')",41,6
"('german', 'government')",41,6
"('local', 'governments')",40,6
"('income', 'tax')",40,6
"('national', 'security')",40,6
"('federal', 'state')",40,6
"('die', 'linke')",40,6
"('minimum', 'wage')",39,6
"('political', 'economic')",39,6
"('even', 'though')",39,6
"('european', 'union')",388,7
"('party', 'ensure')",348,7
"('party', 'continue')",282,7
"('party', 'established')",252,7
"('human', 'rights')",237,7
"('within', 'framework')",232,7
"('party', 'party')",231,7
"('foreign', 'policy')",212,7
"('party', 'also')",206,7
"('party', 'establish')",201,7
"('local', 'government')",200,7
"('northern', 'ireland')",177,7
"('party', 'made')",175,7
"('local', 'authorities')",173,7
"('party', 'ensured')",171,7
"('federal', 'government')",169,7
"('climate', 'change')",167,7
"('member', 'states')",163,7
"('civil', 'society')",161,7
"('armed', 'forces')",160,7
"('party', 'work')",154,7
"('party', 'make')",146,7
"('public', 'administration')",141,7
"('system', 'party')",138,7
"('must', 'also')",138,7
"('local', 'governments')",127,7
"('higher', 'education')",126,7
"('united', 'nations')",125,7
"('public', 'sector')",124,7
"('taking', 'account')",123,7
"('government', 'party')",113,7
"('water', 'resources')",110,7
"('rural', 'areas')",107,7
"('health', 'care')",106,7
"('public', 'services')",105,7
"('party', 'take')",104,7
"('want', 'strengthen')",104,7
"('party', 'create')",102,7
"('social', 'security')",102,7
"('european', 'parliament')",102,7
"('party', 'develop')",101,7
"('private', 'sector')",100,7
"('rule', 'law')",98,7
"('party', 'strengthen')",94,7
"('cultural', 'heritage')",93,7
"('regional', 'development')",93,7
"('party', 'support')",92,7
"('economic', 'social')",91,7
"('renewable', 'energy')",90,7
"('policy', 'party')",89,7
"('party', 'implement')",88,7
"('climate', 'protection')",86,7
"('sustainable', 'development')",85,7
"('party', 'developed')",84,7
"('security', 'policy')",84,7
"('information', 'system')",84,7
"('european', 'level')",84,7
"('take', 'account')",83,7
"('environmental', 'protection')",82,7
"('rural', 'development')",81,7
"('action', 'plan')",81,7
"('services', 'party')",80,7
"('federal', 'state')",80,7
"('animal', 'welfare')",79,7
"('also', 'want')",78,7
"('black', 'sea')",76,7
"('political', 'parties')",75,7
"('public', 'institutions')",75,7
"('party', 'give')",73,7
"('institutional', 'framework')",73,7
"('party', 'provide')",71,7
"('republic', 'party')",71,7
"('national', 'assembly')",70,7
"('party', 'given')",70,7
"('natural', 'resources')",70,7
"('party', 'prepare')",68,7
"('order', 'ensure')",67,7
"('party', 'set')",67,7
"('long', 'term')",67,7
"('uk', 'government')",67,7
"('agricultural', 'products')",66,7
"('mps', 'party')",66,7
"('agricultural', 'policy')",66,7
"('party', 'complete')",65,7
"('party', 'taken')",64,7
"('research', 'development')",64,7
"('public', 'procurement')",64,7
"('party', 'introduce')",63,7
"('nature', 'conservation')",63,7
"('within', 'scope')",63,7
"('energy', 'sources')",63,7
"('party', 'seek')",63,7
"('data', 'protection')",63,7
"('free', 'democrats')",63,7
"('snp', 'mps')",63,7
"('resources', 'party')",62,7
"('united', 'states')",62,7
"('public', 'transport')",62,7
"('areas', 'party')",60,7
"('party', 'encouraged')",59,7
