2-gram,Frequency,Cluster
"('must', 'also')",42,2
"('party', 'prevent')",41,2
"('party', 'work')",41,2
"('party', 'take')",41,2
"('public', 'services')",39,2
"('soviet', 'union')",39,2
"('within', 'framework')",37,2
"('people', 'party')",37,2
"('party', 'able')",37,2
"('administration', 'party')",37,2
"('free', 'democrats')",37,2
"('power', 'plants')",36,2
"('civil', 'society')",35,2
"('party', 'problem')",35,2
"('climate', 'protection')",35,2
"('republican', 'administration')",35,2
"('put', 'end')",34,2
"('law', 'enforcement')",34,2
"('local', 'government')",33,2
"('member', 'states')",33,2
"('party', 'put')",32,2
"('republic', 'party')",32,2
"('federal', 'state')",32,2
"('must', 'become')",32,2
"('party', 'allowed')",31,2
"('nuclear', 'energy')",31,2
"('german', 'government')",31,2
"('party', 'eliminated')",30,2
"('party', 'accept')",30,2
"('party', 'made')",30,2
"('prime', 'minister')",30,2
"('plaid', 'cymru')",30,2
"('long', 'term')",28,2
"('political', 'parties')",28,2
"('republican', 'president')",28,2
"('economic', 'social')",27,2
"('economic', 'growth')",27,2
"('must', 'remain')",27,2
"('higher', 'education')",27,2
"('data', 'retention')",27,2
"('president', 'party')",26,2
"('party', 'support')",26,2
"('take', 'place')",26,2
"('party', 'oppose')",26,2
"('political', 'system')",26,2
"('environmental', 'protection')",26,2
"('arms', 'control')",26,2
"('democrats', 'party')",26,2
"('pirate', 'party')",26,2
"('party', 'longer')",25,2
"('party', 'government')",25,2
"('public', 'officials')",25,2
"('public', 'administration')",25,2
"('economic', 'development')",25,2
"('private', 'sector')",25,2
"('democrats', 'believe')",25,2
"('nuclear', 'waste')",24,2
"('21st', 'century')",24,2
"('party', 'end')",24,2
"('constitutional', 'court')",24,2
"('social', 'justice')",24,2
"('eu', 'party')",24,2
"('public', 'sector')",24,2
"('health', 'insurance')",24,2
"('uk', 'government')",24,2
"('renewable', 'energy')",23,2
"('party', 'become')",23,2
"('party', 'increase')",253,3
"('billion', 'tl')",228,3
"('party', 'continue')",221,3
"('per', 'cent')",218,3
"('young', 'people')",178,3
"('billion', 'dollars')",159,3
"('increased', 'number')",155,3
"('first', 'time')",152,3
"('four', 'years')",141,3
"('per', 'year')",138,3
"('million', 'tl')",126,3
"('higher', 'education')",125,3
"('party', 'ensure')",123,3
"('within', 'scope')",123,3
"('party', 'party')",117,3
"('party', 'increased')",109,3
"('party', 'provide')",107,3
"('five', 'years')",107,3
"('new', 'jobs')",105,3
"('party', 'also')",94,3
"('every', 'year')",90,3
"('increase', 'number')",89,3
"('billion', 'euros')",87,3
"('years', 'party')",86,3
"('million', 'people')",84,3
"('1', 'billion')",81,3
"('party', 'make')",80,3
"('private', 'sector')",79,3
"('health', 'care')",75,3
"('1', 'million')",75,3
"('usd', 'billion')",74,3
"('2002', 'increased')",71,3
"('party', 'create')",69,3
"('social', 'security')",67,3
"('real', 'terms')",66,3
"('natural', 'gas')",64,3
"('percent', '2002')",63,3
"('across', 'country')",62,3
"('public', 'sector')",61,3
"('drinking', 'water')",61,3
"('minimum', 'wage')",60,3
"('three', 'years')",60,3
"('thousand', 'people')",59,3
"('recent', 'years')",59,3
"('party', 'reach')",56,3
"('united', 'states')",56,3
"('european', 'union')",55,3
"('per', 'capita')",54,3
"('within', 'framework')",53,3
"('research', 'development')",53,3
"('party', 'establish')",52,3
"('economic', 'growth')",52,3
"('party', 'support')",51,3
"('public', 'services')",51,3
"('project', 'party')",48,3
"('ten', 'years')",48,3
"('party', 'complete')",48,3
"('action', 'plan')",48,3
"('renewable', 'energy')",48,3
"('high', 'speed')",47,3
"('50', 'percent')",47,3
"('party', 'become')",47,3
"('health', 'services')",46,3
"('small', 'mediumsized')",46,3
"('mental', 'health')",46,3
"('armed', 'forces')",46,3
"('people', 'party')",45,3
"('million', 'tons')",45,3
"('tl', '2002')",45,3
"('5', 'years')",44,3
"('next', 'four')",44,3
"('period', 'party')",43,3
"('percent', 'percent')",43,3
"('party', 'completed')",43,3
"('million', 'hectares')",43,3
"('years', 'ago')",43,3
"('last', 'year')",43,3
"('federal', 'government')",43,3
"('next', 'parliament')",43,3
"('national', 'income')",42,3
"('2', 'billion')",42,3
"('disabled', 'people')",42,3
"('local', 'governments')",41,3
"('country', 'party')",41,3
"('coming', 'period')",41,3
"('rural', 'development')",41,3
"('81', 'provinces')",41,3
"('put', 'service')",39,3
"('secondary', 'education')",39,3
"('two', 'years')",39,3
"('local', 'authorities')",39,3
"('labor', 'force')",38,3
"('one', 'million')",38,3
"('party', 'invest')",38,3
"('total', 'number')",38,3
"('million', 'euros')",38,3
"('public', 'transport')",38,3
"('public', 'investment')",37,3
"('small', 'businesses')",37,3
"('500', 'million')",37,3
"('party', 'continue')",396,4
"('party', 'party')",283,4
"('human', 'rights')",275,4
"('foreign', 'policy')",226,4
"('party', 'ensure')",207,4
"('united', 'states')",201,4
"('civil', 'society')",153,4
"('middle', 'east')",150,4
"('party', 'make')",130,4
"('northern', 'ireland')",124,4
"('social', 'security')",122,4
"('rule', 'law')",120,4
"('quality', 'life')",111,4
"('party', 'work')",104,4
"('european', 'union')",99,4
"('armed', 'forces')",97,4
"('equal', 'opportunities')",96,4
"('public', 'services')",93,4
"('party', 'support')",92,4
"('within', 'framework')",87,4
"('rights', 'freedoms')",87,4
"('public', 'administration')",81,4
"('united', 'nations')",80,4
"('economic', 'social')",80,4
"('party', 'also')",80,4
"('men', 'women')",78,4
"('social', 'justice')",78,4
"('young', 'people')",76,4
"('market', 'economy')",71,4
"('women', 'men')",67,4
"('fundamental', 'rights')",67,4
"('people', 'party')",67,4
"('peace', 'security')",67,4
"('economic', 'development')",66,4
"('around', 'world')",66,4
"('puerto', 'rico')",65,4
"('every', 'citizen')",64,4
"('equal', 'rights')",64,4
"('want', 'strengthen')",64,4
"('social', 'cohesion')",63,4
"('cultural', 'heritage')",62,4
"('continue', 'support')",62,4
"('turkish', 'nation')",62,4
"('public', 'sector')",61,4
"('future', 'generations')",60,4
"('civil', 'rights')",60,4
"('party', 'ensured')",59,4
"('peace', 'stability')",59,4
"('country', 'party')",59,4
"('american', 'people')",59,4
"('party', 'established')",58,4
"('cdu', 'csu')",58,4
"('people', 'disabilities')",57,4
"('government', 'party')",56,4
"('party', 'made')",55,4
"('working', 'conditions')",54,4
"('party', 'strengthen')",54,4
"('health', 'care')",54,4
"('policy', 'party')",54,4
"('party', 'always')",52,4
"('social', 'market')",52,4
"('basic', 'law')",51,4
"('nationalist', 'movement')",51,4
"('party', 'take')",50,4
"('local', 'government')",50,4
"('party', 'provide')",49,4
"('republic', 'party')",49,4
"('social', 'economic')",49,4
"('free', 'trade')",49,4
"('strong', 'party')",48,4
"('free', 'democrats')",48,4
"('economic', 'growth')",47,4
"('party', 'become')",47,4
"('movement', 'party')",47,4
"('sustainable', 'development')",46,4
"('world', 'party')",46,4
"('social', 'life')",45,4
"('party', 'create')",45,4
"('21st', 'century')",45,4
"('old', 'age')",45,4
"('political', 'economic')",44,4
"('welfare', 'state')",44,4
"('public', 'service')",44,4
"('make', 'party')",44,4
"('administration', 'party')",43,4
"('party', 'committed')",43,4
"('collective', 'bargaining')",42,4
"('rights', 'party')",42,4
"('party', 'government')",42,4
"('private', 'sector')",42,4
"('social', 'state')",42,4
"('human', 'dignity')",42,4
"('federal', 'government')",42,4
"('social', 'cultural')",41,4
"('high', 'quality')",41,4
"('party', 'strong')",41,4
"('working', 'life')",41,4
"('national', 'security')",40,4
"('art', 'culture')",40,4
"('framework', 'conditions')",40,4
"('young', 'people')",1090,5
"('party', 'ensure')",304,5
"('education', 'party')",279,5
"('education', 'system')",262,5
"('higher', 'education')",251,5
"('party', 'continue')",215,5
"('people', 'disabilities')",211,5
"('children', 'young')",185,5
"('education', 'training')",184,5
"('vocational', 'training')",183,5
"('secondary', 'education')",163,5
"('party', 'provide')",159,5
"('every', 'child')",159,5
"('party', 'make')",158,5
"('party', 'also')",152,5
"('schools', 'party')",145,5
"('daycare', 'centers')",133,5
"('continuing', 'education')",132,5
"('equal', 'opportunities')",121,5
"('party', 'increase')",119,5
"('party', 'establish')",115,5
"('lifelong', 'learning')",111,5
"('local', 'authorities')",111,5
"('vocational', 'education')",108,5
"('social', 'security')",107,5
"('party', 'provided')",106,5
"('party', 'support')",106,5
"('party', 'encourage')",105,5
"('must', 'also')",101,5
"('educational', 'institutions')",100,5
"('party', 'create')",98,5
"('labor', 'market')",98,5
"('disabled', 'people')",97,5
"('people', 'party')",97,5
"('quality', 'education')",96,5
"('early', 'childhood')",95,5
"('party', 'develop')",86,5
"('high', 'school')",86,5
"('high', 'schools')",86,5
"('party', 'party')",83,5
"('preschool', 'education')",83,5
"('teacher', 'training')",81,5
"('party', 'ensured')",80,5
"('education', 'children')",79,5
"('party', 'expand')",79,5
"('party', 'made')",78,5
"('children', 'need')",78,5
"('children', 'party')",76,5
"('party', 'take')",76,5
"('party', 'improve')",75,5
"('party', 'established')",73,5
"('educational', 'opportunities')",73,5
"('party', 'work')",72,5
"('system', 'party')",72,5
"('party', 'give')",72,5
"('private', 'sector')",72,5
"('want', 'strengthen')",69,5
"('free', 'democrats')",69,5
"('party', 'help')",68,5
"('social', 'life')",67,5
"('secondary', 'school')",67,5
"('support', 'children')",66,5
"('party', 'implement')",65,5
"('make', 'easier')",65,5
"('also', 'want')",65,5
"('special', 'education')",64,5
"('basic', 'education')",63,5
"('within', 'framework')",62,5
"('youth', 'welfare')",62,5
"('working', 'conditions')",61,5
"('vocational', 'schools')",61,5
"('working', 'life')",60,5
"('social', 'support')",59,5
"('social', 'services')",59,5
"('primary', 'school')",59,5
"('teachers', 'party')",57,5
"('levels', 'education')",57,5
"('primary', 'secondary')",57,5
"('secondary', 'schools')",56,5
"('people', 'need')",55,5
"('life', 'party')",54,5
"('improve', 'quality')",54,5
"('education', 'institutions')",54,5
"('good', 'education')",53,5
"('mental', 'health')",53,5
"('federal', 'government')",53,5
"('want', 'make')",53,5
"('party', 'increased')",52,5
"('women', 'men')",52,5
"('sports', 'facilities')",52,5
"('allday', 'schools')",52,5
"('party', 'encouraged')",51,5
"('students', 'party')",51,5
"('child', 'care')",51,5
"('local', 'governments')",50,5
"('financial', 'support')",50,5
"('make', 'sure')",50,5
"('childhood', 'education')",50,5
"('labour', 'market')",50,5
"('want', 'create')",50,5
"('european', 'union')",461,6
"('foreign', 'policy')",307,6
"('human', 'rights')",256,6
"('party', 'party')",253,6
"('party', 'continue')",231,6
"('party', 'ensure')",213,6
"('member', 'states')",189,6
"('within', 'framework')",184,6
"('northern', 'ireland')",182,6
"('local', 'government')",156,6
"('armed', 'forces')",152,6
"('civil', 'society')",143,6
"('party', 'also')",142,6
"('united', 'nations')",138,6
"('party', 'established')",132,6
"('party', 'work')",127,6
"('federal', 'government')",126,6
"('government', 'party')",117,6
"('party', 'establish')",116,6
"('party', 'make')",113,6
"('european', 'parliament')",111,6
"('security', 'policy')",100,6
"('public', 'administration')",98,6
"('higher', 'education')",98,6
"('want', 'strengthen')",92,6
"('party', 'made')",91,6
"('system', 'party')",91,6
"('party', 'take')",89,6
"('rule', 'law')",88,6
"('local', 'authorities')",83,6
"('party', 'strengthen')",82,6
"('social', 'security')",82,6
"('economic', 'social')",81,6
"('middle', 'east')",80,6
"('public', 'sector')",79,6
"('must', 'also')",79,6
"('european', 'level')",79,6
"('policy', 'party')",78,6
"('republic', 'party')",78,6
"('political', 'parties')",77,6
"('party', 'ensured')",75,6
"('public', 'services')",75,6
"('taking', 'account')",74,6
"('cultural', 'heritage')",72,6
"('united', 'states')",71,6
"('security', 'council')",68,6
"('foreign', 'security')",67,6
"('fundamental', 'rights')",66,6
"('free', 'democrats')",65,6
"('party', 'create')",64,6
"('21st', 'century')",64,6
"('party', 'problem')",63,6
"('regional', 'development')",62,6
"('also', 'want')",62,6
"('party', 'support')",61,6
"('long', 'term')",61,6
"('local', 'governments')",59,6
"('party', 'must')",59,6
"('eu', 'member')",58,6
"('international', 'law')",58,6
"('national', 'security')",57,6
"('uk', 'government')",57,6
"('trade', 'unions')",55,6
"('national', 'assembly')",54,6
"('data', 'protection')",54,6
"('political', 'economic')",53,6
"('new', 'constitution')",52,6
"('private', 'sector')",52,6
"('party', 'seek')",52,6
"('political', 'system')",52,6
"('party', 'implement')",51,6
"('party', 'give')",51,6
"('black', 'sea')",51,6
"('development', 'policy')",50,6
"('development', 'cooperation')",50,6
"('federal', 'state')",50,6
"('scottish', 'parliament')",50,6
"('country', 'party')",49,6
"('mps', 'party')",49,6
"('party', 'develop')",48,6
"('policy', 'must')",48,6
"('common', 'european')",48,6
"('take', 'account')",46,6
"('public', 'institutions')",46,6
"('european', 'countries')",45,6
"('institutional', 'framework')",45,6
"('labour', 'government')",45,6
"('snp', 'mps')",45,6
"('rights', 'freedoms')",43,6
"('action', 'plan')",42,6
"('council', 'ministers')",42,6
"('sustainable', 'development')",42,6
"('european', 'policy')",42,6
"('basic', 'law')",42,6
"('research', 'development')",41,6
"('party', 'set')",41,6
"('administration', 'party')",41,6
"('union', 'party')",41,6
"('party', 'taken')",40,6
"('parliament', 'party')",40,6
"('social', 'security')",339,7
"('private', 'sector')",231,7
"('labor', 'market')",221,7
"('public', 'sector')",205,7
"('economic', 'growth')",200,7
"('party', 'also')",198,7
"('party', 'make')",189,7
"('party', 'continue')",181,7
"('party', 'ensure')",174,7
"('income', 'tax')",166,7
"('small', 'mediumsized')",166,7
"('tax', 'system')",157,7
"('interest', 'rates')",152,7
"('federal', 'government')",148,7
"('party', 'party')",138,7
"('public', 'services')",134,7
"('system', 'party')",131,7
"('mediumsized', 'enterprises')",125,7
"('party', 'reduce')",120,7
"('government', 'party')",120,7
"('small', 'businesses')",119,7
"('working', 'hours')",118,7
"('party', 'ensured')",115,7
"('new', 'jobs')",115,7
"('party', 'increase')",113,7
"('minimum', 'wage')",108,7
"('long', 'term')",107,7
"('party', 'provide')",104,7
"('market', 'economy')",104,7
"('policy', 'party')",99,7
"('party', 'reduced')",96,7
"('policies', 'party')",96,7
"('party', 'made')",95,7
"('party', 'support')",95,7
"('economic', 'policy')",95,7
"('tax', 'rates')",92,7
"('tax', 'reform')",89,7
"('party', 'work')",86,7
"('labour', 'party')",86,7
"('recent', 'years')",85,7
"('tax', 'evasion')",85,7
"('free', 'democrats')",85,7
"('monetary', 'policy')",84,7
"('must', 'also')",84,7
"('young', 'people')",83,7
"('party', 'established')",83,7
"('economic', 'social')",82,7
"('old', 'age')",82,7
"('local', 'government')",81,7
"('social', 'justice')",81,7
"('united', 'states')",81,7
"('tax', 'burden')",80,7
"('economic', 'development')",80,7
"('local', 'authorities')",80,7
"('within', 'framework')",79,7
"('party', 'create')",78,7
"('financial', 'markets')",78,7
"('collective', 'bargaining')",77,7
"('economy', 'party')",76,7
"('sector', 'party')",73,7
"('price', 'stability')",73,7
"('party', 'give')",71,7
"('party', 'help')",71,7
"('party', 'prevented')",70,7
"('trade', 'unions')",70,7
"('european', 'union')",70,7
"('party', 'increased')",69,7
"('party', 'eliminated')",68,7
"('party', 'encourage')",68,7
"('small', 'business')",68,7
"('social', 'assistance')",67,7
"('tax', 'policy')",67,7
"('party', 'taken')",66,7
"('working', 'conditions')",65,7
"('party', 'implement')",63,7
"('party', 'take')",63,7
"('public', 'debt')",63,7
"('party', 'introduce')",63,7
"('party', 'encouraged')",63,7
"('tax', 'rate')",63,7
"('welfare', 'state')",63,7
"('party', 'strengthen')",62,7
"('people', 'party')",62,7
"('party', 'able')",62,7
"('social', 'market')",62,7
"('party', 'put')",61,7
"('taking', 'account')",61,7
"('exchange', 'rate')",61,7
"('public', 'spending')",61,7
"('want', 'make')",61,7
"('party', 'establish')",60,7
"('real', 'estate')",60,7
"('northern', 'ireland')",60,7
"('financial', 'system')",59,7
"('create', 'new')",59,7
"('measures', 'party')",59,7
"('democrats', 'want')",59,7
"('fiscal', 'policy')",58,7
"('tax', 'revenues')",57,7
"('unemployment', 'insurance')",57,7
"('climate', 'change')",328,8
"('renewable', 'energy')",235,8
"('public', 'transport')",231,8
"('environmentally', 'friendly')",204,8
"('climate', 'protection')",194,8
"('party', 'ensure')",190,8
"('energy', 'efficiency')",178,8
"('energy', 'sources')",164,8
"('environmental', 'protection')",157,8
"('sustainable', 'development')",143,8
"('natural', 'resources')",137,8
"('renewable', 'energies')",133,8
"('quality', 'life')",127,8
"('party', 'also')",122,8
"('party', 'continue')",115,8
"('local', 'authorities')",109,8
"('natural', 'gas')",96,8
"('power', 'plants')",95,8
"('raw', 'materials')",94,8
"('waste', 'management')",93,8
"('energy', 'supply')",93,8
"('must', 'also')",93,8
"('local', 'governments')",87,8
"('energy', 'policy')",86,8
"('water', 'resources')",86,8
"('future', 'generations')",82,8
"('party', 'make')",81,8
"('party', 'support')",81,8
"('environmental', 'policy')",77,8
"('federal', 'government')",74,8
"('within', 'framework')",71,8
"('greenhouse', 'gas')",70,8
"('urban', 'transformation')",66,8
"('party', 'establish')",66,8
"('party', 'develop')",65,8
"('party', 'work')",65,8
"('clean', 'energy')",64,8
"('public', 'sector')",64,8
"('air', 'pollution')",61,8
"('party', 'established')",61,8
"('green', 'new')",60,8
"('party', 'ensured')",59,8
"('energy', 'transition')",59,8
"('private', 'sector')",58,8
"('party', 'create')",58,8
"('want', 'promote')",58,8
"('also', 'want')",58,8
"('environmental', 'impact')",57,8
"('protected', 'areas')",57,8
"('emissions', 'trading')",57,8
"('gas', 'emissions')",56,8
"('research', 'development')",56,8
"('nuclear', 'power')",55,8
"('nature', 'conservation')",55,8
"('human', 'rights')",53,8
"('party', 'implement')",51,8
"('party', 'encourage')",51,8
"('new', 'deal')",51,8
"('energy', 'production')",50,8
"('party', 'increase')",48,8
"('energy', 'resources')",48,8
"('local', 'government')",48,8
"('want', 'make')",48,8
"('party', 'provide')",47,8
"('urban', 'development')",47,8
"('long', 'term')",47,8
"('drinking', 'water')",46,8
"('rural', 'areas')",46,8
"('want', 'strengthen')",46,8
"('public', 'services')",45,8
"('protecting', 'environment')",44,8
"('european', 'union')",44,8
"('economic', 'social')",43,8
"('economic', 'development')",43,8
"('local', 'communities')",43,8
"('party', 'party')",42,8
"('policies', 'party')",41,8
"('new', 'technologies')",41,8
"('taking', 'account')",41,8
"('party', 'promote')",41,8
"('water', 'supply')",41,8
"('natural', 'environment')",41,8
"('party', 'take')",40,8
"('create', 'new')",40,8
"('free', 'democrats')",40,8
"('public', 'transportation')",39,8
"('system', 'party')",39,8
"('clean', 'air')",39,8
"('use', 'renewable')",39,8
"('security', 'supply')",38,8
"('party', 'improve')",38,8
"('resources', 'party')",38,8
"('party', 'developed')",38,8
"('economic', 'growth')",38,8
"('land', 'use')",38,8
"('energy', 'saving')",38,8
"('environmental', 'standards')",38,8
"('green', 'economy')",37,8
"('environmental', 'problems')",37,8
"('fossil', 'fuels')",37,8
"('human', 'rights')",315,9
"('party', 'continue')",287,9
"('law', 'enforcement')",225,9
"('young', 'people')",181,9
"('united', 'states')",180,9
"('party', 'ensure')",163,9
"('party', 'also')",138,9
"('rule', 'law')",133,9
"('party', 'work')",124,9
"('civil', 'society')",122,9
"('criminal', 'justice')",120,9
"('violence', 'women')",114,9
"('justice', 'system')",113,9
"('must', 'also')",104,9
"('party', 'party')",103,9
"('domestic', 'violence')",96,9
"('federal', 'government')",95,9
"('police', 'officers')",94,9
"('party', 'make')",93,9
"('organized', 'crime')",93,9
"('fight', 'terrorism')",91,9
"('criminal', 'law')",87,9
"('party', 'take')",84,9
"('democrats', 'party')",81,9
"('party', 'made')",74,9
"('around', 'world')",73,9
"('party', 'established')",71,9
"('party', 'establish')",71,9
"('national', 'security')",67,9
"('party', 'fight')",66,9
"('human', 'trafficking')",66,9
"('government', 'party')",66,9
"('party', 'strengthen')",66,9
"('united', 'nations')",65,9
"('armed', 'forces')",64,9
"('party', 'ensured')",63,9
"('public', 'officials')",63,9
"('fight', 'corruption')",63,9
"('fundamental', 'rights')",62,9
"('civil', 'rights')",60,9
"('foreign', 'policy')",59,9
"('data', 'protection')",59,9
"('party', 'support')",58,9
"('state', 'local')",58,9
"('organised', 'crime')",57,9
"('women', 'children')",55,9
"('want', 'strengthen')",55,9
"('american', 'people')",55,9
"('party', 'increase')",54,9
"('men', 'women')",53,9
"('federal', 'state')",53,9
"('system', 'party')",52,9
"('people', 'disabilities')",51,9
"('party', 'introduce')",51,9
"('rights', 'violations')",50,9
"('enforcement', 'agencies')",50,9
"('nuclear', 'weapons')",50,9
"('soviet', 'union')",50,9
"('middle', 'east')",49,9
"('fight', 'crime')",48,9
"('die', 'linke')",48,9
"('within', 'framework')",47,9
"('crime', 'prevention')",47,9
"('local', 'authorities')",47,9
"('police', 'force')",45,9
"('law', 'party')",45,9
"('rightwing', 'extremism')",45,9
"('labour', 'party')",45,9
"('crime', 'party')",44,9
"('police', 'forces')",44,9
"('public', 'order')",43,9
"('public', 'administration')",42,9
"('victims', 'crime')",42,9
"('cdu', 'csu')",42,9
"('president', 'bush')",42,9
"('terrorist', 'organizations')",41,9
"('northern', 'ireland')",41,9
"('services', 'party')",40,9
"('party', 'prevented')",40,9
