2-gram,Frequency,Cluster
"('party', 'establish')",83,0
"('party', 'emphasized')",83,0
"('party', 'activated')",83,0
"('organizations', 'party')",81,0
"('party', 'based')",81,0
"('health', 'services')",81,0
"('public', 'institutions')",81,0
"('party', 'reorganized')",80,0
"('order', 'ensure')",79,0
"('production', 'party')",76,0
"('party', 'provide')",76,0
"('minimum', 'wage')",74,0
"('social', 'assistance')",73,0
"('party', 'realized')",73,0
"('industry', 'party')",72,0
"('areas', 'party')",71,0
"('party', 'organized')",70,0
"('transportation', 'party')",70,0
"('public', 'administration')",70,0
"('administration', 'party')",70,0
"('opportunities', 'party')",69,0
"('party', 'brought')",69,0
"('state', 'party')",67,0
"('party', 'placed')",65,0
"('secondary', 'education')",63,0
"('technologies', 'party')",63,0
"('facilities', 'party')",63,0
"('added', 'value')",63,0
"('per', 'cent')",135,1
"('young', 'people')",124,1
"('health', 'care')",106,1
"('interest', 'rates')",101,1
"('four', 'years')",101,1
"('years', 'ago')",98,1
"('united', 'states')",98,1
"('federal', 'government')",97,1
"('recent', 'years')",94,1
"('economic', 'growth')",89,1
"('social', 'security')",86,1
"('climate', 'change')",84,1
"('american', 'people')",83,1
"('many', 'people')",77,1
"('million', 'people')",73,1
"('every', 'year')",67,1
"('economic', 'crisis')",66,1
"('labour', 'government')",64,1
"('last', 'year')",62,1
"('five', 'years')",58,1
"('conservative', 'government')",54,1
"('foreign', 'policy')",52,1
"('eight', 'years')",52,1
"('hundreds', 'thousands')",50,1
"('small', 'businesses')",50,1
"('men', 'women')",50,1
"('first', 'time')",49,1
"('middle', 'class')",48,1
"('two', 'years')",47,1
"('three', 'years')",47,1
"('northern', 'ireland')",47,1
"('president', 'bush')",47,1
"('private', 'sector')",46,1
"('income', 'tax')",46,1
"('human', 'rights')",45,1
"('public', 'services')",44,1
"('armed', 'forces')",43,1
"('public', 'sector')",42,1
"('current', 'administration')",42,1
"('every', 'day')",40,1
"('ten', 'years')",40,1
"('took', 'office')",40,1
"('millions', 'people')",39,1
"('health', 'insurance')",39,1
"('new', 'jobs')",39,1
"('national', 'debt')",39,1
"('party', 'party')",38,1
"('tax', 'rates')",38,1
"('small', 'business')",36,1
"('republican', 'administration')",36,1
"('around', 'world')",35,1
"('billion', 'euros')",35,1
"('tax', 'cuts')",35,1
"('health', 'service')",34,1
"('european', 'union')",34,1
"('reagan', 'administration')",34,1
"('many', 'years')",32,1
"('20', 'years')",31,1
"('tax', 'system')",31,1
"('british', 'people')",31,1
"('public', 'spending')",30,1
"('party', 'continue')",30,1
"('labor', 'market')",30,1
"('die', 'linke')",30,1
"('millions', 'americans')",30,1
"('minimum', 'wage')",29,1
"('higher', 'education')",29,1
"('one', 'million')",29,1
"('national', 'security')",29,1
"('climate', 'protection')",29,1
"('government', 'spending')",28,1
"('economic', 'policy')",28,1
"('state', 'local')",28,1
"('labour', 'party')",28,1
"('president', 'obama')",28,1
"('billions', 'dollars')",27,1
"('put', 'end')",26,1
"('future', 'generations')",26,1
"('welfare', 'state')",26,1
"('must', 'also')",26,1
"('per', 'year')",26,1
"('mass', 'unemployment')",26,1
"('long', 'term')",26,1
"('bill', 'clinton')",26,1
"('even', 'though')",25,1
"('trade', 'unions')",25,1
"('people', 'work')",25,1
"('tax', 'burden')",25,1
"('financial', 'markets')",25,1
"('past', 'four')",25,1
"('grand', 'coalition')",25,1
"('soviet', 'union')",25,1
"('cost', 'living')",24,1
"('people', 'party')",24,1
"('living', 'standards')",24,1
"('tax', 'increases')",24,1
"('nuclear', 'weapons')",24,1
"('government', 'party')",23,1
"('federal', 'state')",23,1
"('corona', 'crisis')",23,1
"('party', 'also')",544,2
"('party', 'continue')",518,2
"('party', 'ensure')",454,2
"('young', 'people')",425,2
"('per', 'cent')",411,2
"('local', 'authorities')",355,2
"('labour', 'party')",326,2
"('mental', 'health')",298,2
"('northern', 'ireland')",287,2
"('government', 'party')",281,2
"('party', 'make')",268,2
"('party', 'introduce')",260,2
"('party', 'work')",258,2
"('public', 'services')",256,2
"('party', 'support')",253,2
"('uk', 'government')",238,2
"('party', 'give')",221,2
"('local', 'government')",204,2
"('mps', 'party')",190,2
"('party', 'help')",189,2
"('snp', 'mps')",189,2
"('plaid', 'cymru')",179,2
"('health', 'service')",176,2
"('party', 'increase')",168,2
"('public', 'transport')",165,2
"('social', 'care')",165,2
"('make', 'sure')",160,2
"('labour', 'government')",160,2
"('party', 'party')",157,2
"('disabled', 'people')",157,2
"('income', 'tax')",155,2
"('next', 'parliament')",155,2
"('public', 'sector')",151,2
"('party', 'encourage')",149,2
"('party', 'provide')",148,2
"('social', 'security')",148,2
"('party', 'take')",140,2
"('ukip', 'party')",139,2
"('health', 'care')",126,2
"('climate', 'change')",125,2
"('small', 'businesses')",125,2
"('older', 'people')",120,2
"('party', 'set')",120,2
"('five', 'years')",118,2
"('party', 'create')",114,2
"('private', 'sector')",110,2
"('party', 'establish')",110,2
"('party', 'able')",107,2
"('new', 'deal')",106,2
"('party', 'invest')",104,2
"('per', 'year')",103,2
"('services', 'party')",102,2
"('conservative', 'government')",102,2
"('scottish', 'government')",102,2
"('party', 'seek')",100,2
"('introduce', 'new')",96,2
"('party', 'improve')",96,2
"('armed', 'forces')",95,2
"('party', 'allow')",94,2
"('party', 'end')",94,2
"('party', 'use')",94,2
"('party', 'build')",93,2
"('people', 'party')",92,2
"('higher', 'education')",92,2
"('party', 'press')",92,2
"('health', 'services')",89,2
"('minimum', 'wage')",89,2
"('national', 'insurance')",88,2
"('state', 'pension')",88,2
"('local', 'councils')",87,2
"('council', 'tax')",87,2
"('human', 'rights')",85,2
"('living', 'wage')",84,2
"('parliament', 'party')",83,2
"('long', 'term')",83,2
"('rural', 'areas')",83,2
"('two', 'years')",82,2
"('party', 'bring')",80,2
"('local', 'communities')",79,2
"('first', 'time')",78,2
"('local', 'authority')",78,2
"('every', 'year')",76,2
"('party', 'review')",76,2
"('scottish', 'parliament')",76,2
"('many', 'people')",75,2
"('local', 'people')",75,2
"('continue', 'support')",74,2
"('snp', 'party')",73,2
"('work', 'party')",72,2
"('make', 'easier')",72,2
"('health', 'social')",72,2
"('create', 'new')",72,2
"('party', 'put')",72,2
"('schools', 'party')",72,2
"('system', 'party')",71,2
"('people', 'disabilities')",70,2
"('early', 'years')",70,2
"('across', 'uk')",70,2
"('billion', 'year')",69,2
"('green', 'new')",69,2
"('party', 'continue')",119,3
"('northern', 'ireland')",98,3
"('party', 'party')",90,3
"('party', 'also')",84,3
"('plaid', 'cymru')",84,3
"('government', 'party')",67,3
"('party', 'make')",62,3
"('snp', 'mps')",62,3
"('mps', 'party')",55,3
"('die', 'linke')",50,3
"('european', 'union')",49,3
"('labour', 'party')",46,3
"('per', 'cent')",44,3
"('uk', 'government')",44,3
"('human', 'rights')",43,3
"('united', 'states')",43,3
"('party', 'work')",40,3
"('federal', 'government')",36,3
"('young', 'people')",34,3
"('cdu', 'csu')",34,3
"('party', 'support')",33,3
"('party', 'allow')",32,3
"('party', 'ensure')",32,3
"('ukip', 'party')",32,3
"('eu', 'party')",31,3
"('billion', 'euros')",31,3
"('party', 'give')",30,3
"('labour', 'government')",30,3
"('cymru', 'party')",30,3
"('party', 'take')",29,3
"('social', 'security')",29,3
"('foreign', 'policy')",28,3
"('people', 'party')",28,3
"('plaid', 'cymrus')",27,3
"('party', 'must')",26,3
"('soviet', 'union')",26,3
"('party', 'create')",25,3
"('minimum', 'wage')",25,3
"('income', 'tax')",24,3
"('nuclear', 'weapons')",24,3
"('party', 'end')",23,3
"('party', 'complete')",23,3
"('policy', 'party')",23,3
"('party', 'become')",23,3
"('united', 'nations')",23,3
"('public', 'services')",23,3
"('party', 'bring')",22,3
"('party', 'build')",22,3
"('party', 'fight')",22,3
"('private', 'sector')",22,3
"('armed', 'forces')",22,3
"('prime', 'minister')",22,3
"('health', 'care')",21,3
"('party', 'increase')",21,3
"('climate', 'change')",21,3
"('four', 'years')",21,3
"('administration', 'party')",21,3
"('party', 'press')",21,3
"('party', 'help')",21,3
"('wales', 'party')",21,3
"('conservative', 'government')",21,3
"('cymrus', 'answer')",21,3
"('nuclear', 'power')",20,3
"('free', 'democrats')",20,3
"('party', 'change')",19,3
"('party', 'never')",19,3
"('law', 'party')",19,3
"('party', 'provide')",19,3
"('next', 'parliament')",19,3
"('party', 'europe')",19,3
"('party', 'go')",18,3
"('party', 'made')",18,3
"('five', 'years')",18,3
"('grand', 'coalition')",18,3
"('party', 'protect')",17,3
"('party', 'establish')",17,3
"('party', 'maintain')",17,3
"('democratic', 'rally')",17,3
"('scottish', 'parliament')",17,3
"('british', 'government')",17,3
"('tory', 'government')",17,3
"('british', 'people')",17,3
"('interest', 'rates')",16,3
"('party', 'put')",16,3
"('put', 'end')",16,3
"('party', 'problem')",16,3
"('party', 'restore')",16,3
"('republic', 'party')",16,3
"('national', 'assembly')",16,3
"('president', 'party')",16,3
"('welfare', 'state')",16,3
"('local', 'government')",16,3
"('two', 'years')",16,3
"('must', 'become')",16,3
"('cducsu', 'fdp')",16,3
"('also', 'want')",16,3
"('party', 'introduce')",16,3
"('basic', 'law')",16,3
"('german', 'government')",16,3
"('free', 'trade')",16,3
"('health', 'care')",498,4
"('federal', 'government')",366,4
"('united', 'states')",355,4
"('democrats', 'party')",275,4
"('state', 'local')",222,4
"('party', 'continue')",218,4
"('democrats', 'believe')",165,4
"('social', 'security')",161,4
"('party', 'work')",159,4
"('american', 'people')",151,4
"('law', 'enforcement')",143,4
"('party', 'also')",139,4
"('private', 'sector')",138,4
"('national', 'security')",128,4
"('economic', 'growth')",127,4
"('party', 'ensure')",115,4
"('local', 'governments')",113,4
"('men', 'women')",110,4
"('civil', 'rights')",110,4
"('president', 'bush')",109,4
"('federal', 'state')",107,4
"('small', 'businesses')",106,4
"('health', 'insurance')",105,4
"('party', 'make')",98,4
"('party', 'support')",97,4
"('small', 'business')",95,4
"('young', 'people')",87,4
"('tax', 'credit')",87,4
"('climate', 'change')",86,4
"('around', 'world')",84,4
"('mental', 'health')",84,4
"('public', 'health')",83,4
"('people', 'disabilities')",82,4
"('republican', 'congress')",79,4
"('human', 'rights')",76,4
"('administration', 'party')",76,4
"('every', 'american')",76,4
"('party', 'party')",75,4
"('federal', 'programs')",71,4
"('clean', 'energy')",70,4
"('higher', 'education')",70,4
"('four', 'years')",70,4
"('support', 'efforts')",70,4
"('party', 'provide')",68,4
"('21st', 'century')",68,4
"('party', 'protect')",68,4
"('rule', 'law')",67,4
"('government', 'must')",64,4
"('republican', 'administration')",64,4
"('party', 'fight')",64,4
"('party', 'increase')",62,4
"('make', 'sure')",62,4
"('party', 'restore')",62,4
"('democratic', 'administration')",62,4
"('armed', 'forces')",61,4
"('must', 'continue')",60,4
"('economic', 'development')",60,4
"('congressional', 'republicans')",60,4
"('party', 'expand')",59,4
"('must', 'also')",59,4
"('child', 'care')",59,4
"('research', 'development')",58,4
"('republican', 'president')",58,4
"('american', 'workers')",58,4
"('middle', 'class')",56,4
"('party', 'help')",55,4
"('president', 'party')",55,4
"('health', 'safety')",54,4
"('public', 'lands')",53,4
"('public', 'private')",53,4
"('medical', 'care')",52,4
"('also', 'support')",52,4
"('president', 'obama')",52,4
"('party', 'seek')",50,4
"('millions', 'americans')",50,4
"('american', 'indians')",49,4
"('party', 'end')",48,4
"('natural', 'resources')",48,4
"('private', 'property')",48,4
"('affordable', 'housing')",47,4
"('public', 'schools')",47,4
"('tax', 'code')",47,4
"('democrats', 'support')",47,4
"('job', 'creation')",46,4
"('natural', 'gas')",46,4
"('equal', 'rights')",46,4
"('farmers', 'ranchers')",46,4
"('democrats', 'committed')",45,4
"('republicans', 'believe')",45,4
"('create', 'jobs')",44,4
"('care', 'system')",44,4
"('federal', 'agencies')",44,4
"('rural', 'areas')",44,4
"('continue', 'support')",44,4
"('supreme', 'court')",44,4
"('voting', 'rights')",44,4
"('create', 'new')",43,4
"('white', 'house')",43,4
"('tax', 'rates')",43,4
"('american', 'jobs')",43,4
"('must', 'also')",270,5
"('social', 'security')",204,5
"('federal', 'government')",172,5
"('young', 'people')",150,5
"('party', 'continue')",148,5
"('labor', 'market')",145,5
"('die', 'linke')",140,5
"('free', 'democrats')",140,5
"('party', 'also')",134,5
"('health', 'care')",130,5
"('health', 'insurance')",126,5
"('also', 'want')",126,5
"('small', 'mediumsized')",118,5
"('want', 'strengthen')",115,5
"('public', 'sector')",103,5
"('income', 'tax')",99,5
"('minimum', 'wage')",94,5
"('higher', 'education')",88,5
"('climate', 'protection')",87,5
"('working', 'hours')",86,5
"('real', 'estate')",86,5
"('mediumsized', 'enterprises')",85,5
"('want', 'introduce')",79,5
"('want', 'make')",79,5
"('data', 'protection')",79,5
"('party', 'ensure')",78,5
"('must', 'become')",78,5
"('collective', 'bargaining')",76,5
"('human', 'rights')",75,5
"('vocational', 'training')",75,5
"('federal', 'states')",75,5
"('public', 'services')",74,5
"('continuing', 'education')",73,5
"('tax', 'evasion')",72,5
"('federal', 'state')",72,5
"('private', 'sector')",71,5
"('want', 'abolish')",71,5
"('democrats', 'want')",71,5
"('public', 'transport')",70,5
"('rural', 'areas')",69,5
"('local', 'authorities')",68,5
"('collective', 'agreements')",67,5
"('power', 'plants')",67,5
"('framework', 'conditions')",67,5
"('want', 'create')",65,5
"('party', 'therefore')",65,5
"('working', 'conditions')",63,5
"('long', 'term')",63,5
"('renewable', 'energy')",62,5
"('renewable', 'energies')",62,5
"('want', 'improve')",62,5
"('consumer', 'protection')",61,5
"('nuclear', 'power')",61,5
"('local', 'government')",60,5
"('must', 'made')",59,5
"('therefore', 'want')",59,5
"('billion', 'euros')",58,5
"('end', 'want')",58,5
"('taken', 'account')",57,5
"('also', 'includes')",57,5
"('want', 'expand')",57,5
"('want', 'promote')",57,5
"('tax', 'system')",56,5
"('also', 'applies')",56,5
"('animal', 'welfare')",56,5
"('financial', 'support')",55,5
"('unemployment', 'benefit')",55,5
"('want', 'develop')",55,5
"('old', 'age')",55,5
"('basic', 'law')",55,5
"('civil', 'servants')",54,5
"('must', 'strengthened')",54,5
"('longterm', 'care')",53,5
"('pirate', 'party')",53,5
"('pension', 'insurance')",52,5
"('european', 'level')",52,5
"('care', 'insurance')",52,5
"('must', 'able')",51,5
"('people', 'disabilities')",50,5
"('public', 'administration')",50,5
"('take', 'account')",50,5
"('must', 'remain')",50,5
"('emissions', 'trading')",50,5
"('party', 'introduce')",49,5
"('statutory', 'pension')",49,5
"('security', 'contributions')",48,5
"('end', 'party')",48,5
"('health', 'services')",47,5
"('education', 'training')",47,5
"('party', 'make')",47,5
"('party', 'provide')",47,5
"('research', 'development')",47,5
"('social', 'insurance')",47,5
"('must', 'therefore')",47,5
"('recent', 'years')",46,5
"('must', 'abolished')",46,5
"('trade', 'unions')",46,5
"('environmental', 'protection')",46,5
"('first', 'step')",46,5
"('must', 'given')",46,5
"('young', 'people')",172,6
"('party', 'party')",109,6
"('american', 'people')",83,6
"('party', 'continue')",80,6
"('human', 'rights')",79,6
"('party', 'make')",76,6
"('people', 'party')",74,6
"('free', 'democrats')",73,6
"('want', 'make')",68,6
"('many', 'people')",64,6
"('social', 'security')",63,6
"('health', 'care')",62,6
"('government', 'party')",57,6
"('market', 'economy')",55,6
"('public', 'services')",55,6
"('want', 'strengthen')",54,6
"('social', 'justice')",52,6
"('future', 'generations')",52,6
"('die', 'linke')",52,6
"('people', 'want')",51,6
"('make', 'sure')",51,6
"('united', 'states')",50,6
"('party', 'work')",48,6
"('british', 'people')",48,6
"('climate', 'change')",46,6
"('every', 'child')",46,6
"('economic', 'growth')",45,6
"('must', 'also')",45,6
"('four', 'years')",44,6
"('party', 'take')",44,6
"('rule', 'law')",42,6
"('men', 'women')",42,6
"('common', 'good')",41,6
"('social', 'market')",41,6
"('21st', 'century')",40,6
"('people', 'live')",40,6
"('party', 'must')",40,6
"('foreign', 'policy')",39,6
"('want', 'continue')",39,6
"('also', 'want')",39,6
"('old', 'age')",38,6
"('hard', 'work')",37,6
"('take', 'responsibility')",37,6
"('equal', 'rights')",36,6
"('around', 'world')",36,6
"('cdu', 'csu')",36,6
"('northern', 'ireland')",36,6
"('welfare', 'state')",35,6
"('equal', 'opportunities')",35,6
"('civil', 'rights')",35,6
"('party', 'ensure')",34,6
"('party', 'help')",34,6
"('new', 'jobs')",34,6
"('work', 'together')",34,6
"('party', 'also')",34,6
"('good', 'work')",34,6
"('democrats', 'want')",34,6
"('quality', 'life')",33,6
"('women', 'men')",32,6
"('party', 'always')",32,6
"('want', 'change')",32,6
"('move', 'forward')",32,6
"('climate', 'protection')",32,6
"('people', 'country')",32,6
"('conservative', 'government')",32,6
"('federal', 'government')",31,6
"('better', 'future')",31,6
"('education', 'system')",30,6
"('future', 'party')",30,6
"('basic', 'law')",30,6
"('work', 'hard')",30,6
"('every', 'day')",29,6
"('working', 'people')",29,6
"('personal', 'responsibility')",29,6
"('need', 'new')",29,6
"('every', 'american')",29,6
"('let', 'us')",28,6
"('want', 'party')",28,6
"('recent', 'years')",28,6
"('want', 'create')",28,6
"('government', 'must')",28,6
"('party', 'create')",27,6
"('believe', 'party')",27,6
"('thats', 'want')",27,6
"('children', 'young')",27,6
"('people', 'need')",26,6
"('must', 'able')",26,6
"('good', 'education')",26,6
"('party', 'put')",25,6
"('want', 'live')",25,6
"('make', 'party')",25,6
"('labor', 'market')",25,6
"('todays', 'party')",25,6
"('trade', 'unions')",25,6
"('country', 'party')",25,6
"('private', 'sector')",25,6
"('everyday', 'life')",25,6
"('want', 'people')",25,6
"('people', 'work')",25,6
"('middle', 'class')",25,6
"('billion', 'tl')",234,7
"('billion', 'dollars')",161,7
"('increased', 'number')",157,7
"('million', 'tl')",146,7
"('per', 'year')",130,7
"('percent', '2002')",123,7
"('first', 'time')",120,7
"('within', 'scope')",112,7
"('per', 'cent')",100,7
"('billion', 'euros')",92,7
"('2002', 'increased')",90,7
"('usd', 'billion')",88,7
"('social', 'security')",86,7
"('natural', 'gas')",83,7
"('party', 'increase')",76,7
"('private', 'sector')",74,7
"('higher', 'education')",74,7
"('tax', 'rate')",73,7
"('young', 'people')",72,7
"('percent', 'percent')",69,7
"('drinking', 'water')",69,7
"('1', 'million')",67,7
"('income', 'tax')",67,7
"('minimum', 'wage')",65,7
"('public', 'sector')",64,7
"('thousand', 'people')",62,7
"('1', 'billion')",59,7
"('per', 'month')",57,7
"('2002', 'percent')",55,7
"('euros', 'per')",55,7
"('million', 'people')",54,7
"('real', 'terms')",52,7
"('million', 'euros')",51,7
"('party', 'increased')",50,7
"('tl', '2002')",50,7
"('per', 'capita')",49,7
"('national', 'income')",47,7
"('party', 'continue')",44,7
"('million', 'tons')",44,7
"('disabled', 'people')",43,7
"('increased', 'percent')",43,7
"('total', 'number')",43,7
"('two', 'years')",43,7
"('action', 'plan')",43,7
"('class', 'roads')",42,7
"('put', 'service')",41,7
"('academic', 'year')",41,7
"('km', 'represents')",41,7
"('within', 'framework')",40,7
"('increase', 'number')",40,7
"('three', 'years')",40,7
"('recent', 'years')",40,7
"('every', 'year')",38,7
"('high', 'speed')",38,7
"('new', 'jobs')",37,7
"('2002', 'number')",37,7
"('labor', 'force')",36,7
"('social', 'assistance')",36,7
"('billion', '2002')",36,7
"('2', 'billion')",36,7
"('50', 'percent')",36,7
"('tl', 'billion')",36,7
"('million', 'hectares')",36,7
"('tax', 'rates')",35,7
"('end', '2002')",34,7
"('four', 'years')",34,7
"('speed', 'train')",34,7
"('made', 'significant')",34,7
"('end', '2014')",34,7
"('represents', 'total')",34,7
"('roads', 'region')",34,7
"('growth', 'rate')",33,7
"('european', 'union')",33,7
"('health', 'insurance')",33,7
"('percent', 'gdp')",32,7
"('party', 'also')",32,7
"('interest', 'rates')",32,7
"('small', 'mediumsized')",32,7
"('secondary', 'education')",31,7
"('81', 'provinces')",31,7
"('percent', '2014')",31,7
"('party', 'provide')",30,7
"('five', 'years')",30,7
"('debt', 'stock')",30,7
"('dollars', '2002')",30,7
"('per', 'day')",30,7
"('2002', 'reached')",30,7
"('rate', 'percent')",30,7
"('percent', 'real')",29,7
"('unemployment', 'rate')",29,7
"('million', '2002')",29,7
"('party', 'party')",29,7
"('project', 'party')",29,7
"('5', 'years')",29,7
"('increased', 'total')",29,7
"('rural', 'development')",29,7
"('40', 'percent')",28,7
"('black', 'sea')",28,7
"('support', 'provided')",28,7
"('free', 'charge')",28,7
"('party', 'party')",302,8
"('party', 'continue')",277,8
"('human', 'rights')",271,8
"('european', 'union')",262,8
"('young', 'people')",247,8
"('party', 'ensure')",218,8
"('within', 'framework')",217,8
"('foreign', 'policy')",207,8
"('social', 'security')",166,8
"('economic', 'social')",165,8
"('rights', 'freedoms')",152,8
"('rule', 'law')",148,8
"('public', 'sector')",147,8
"('civil', 'society')",144,8
"('private', 'sector')",143,8
"('party', 'established')",142,8
"('fundamental', 'rights')",132,8
"('armed', 'forces')",131,8
"('party', 'ensured')",123,8
"('republic', 'party')",122,8
"('party', 'also')",121,8
"('party', 'make')",121,8
"('public', 'administration')",118,8
"('health', 'care')",116,8
"('local', 'government')",110,8
"('nationalist', 'movement')",109,8
"('movement', 'party')",105,8
"('united', 'states')",105,8
"('turkish', 'nation')",105,8
"('taking', 'account')",103,8
"('quality', 'life')",102,8
"('system', 'party')",97,8
"('country', 'party')",97,8
"('party', 'made')",94,8
"('party', 'work')",91,8
"('government', 'party')",90,8
"('higher', 'education')",88,8
"('one', 'hand')",84,8
"('policy', 'party')",83,8
"('member', 'states')",82,8
"('party', 'take')",78,8
"('party', 'able')",78,8
"('public', 'services')",78,8
"('recent', 'years')",78,8
"('political', 'parties')",76,8
"('party', 'support')",76,8
"('sustainable', 'development')",76,8
"('party', 'become')",76,8
"('local', 'authorities')",75,8
"('middle', 'east')",74,8
"('order', 'ensure')",74,8
"('climate', 'change')",73,8
"('united', 'nations')",72,8
"('economic', 'development')",71,8
"('federal', 'government')",71,8
"('party', 'provided')",70,8
"('people', 'disabilities')",70,8
"('health', 'services')",69,8
"('international', 'law')",69,8
"('public', 'private')",69,8
"('party', 'problem')",69,8
"('party', 'increase')",68,8
"('within', 'scope')",68,8
"('national', 'unity')",68,8
"('policies', 'party')",67,8
"('economic', 'growth')",67,8
"('political', 'system')",67,8
"('party', 'government')",65,8
"('political', 'economic')",65,8
"('social', 'economic')",64,8
"('party', 'provide')",63,8
"('local', 'governments')",62,8
"('citizens', 'party')",62,8
"('national', 'interests')",62,8
"('people', 'party')",61,8
"('human', 'resources')",61,8
"('party', 'create')",61,8
"('small', 'mediumsized')",61,8
"('northern', 'ireland')",61,8
"('party', 'put')",60,8
"('interest', 'rates')",59,8
"('party', 'taken')",58,8
"('party', 'establish')",58,8
"('cultural', 'heritage')",58,8
"('first', 'time')",58,8
"('21st', 'century')",57,8
"('natural', 'resources')",57,8
"('services', 'party')",56,8
"('national', 'security')",56,8
"('social', 'cultural')",55,8
"('party', 'allow')",55,8
"('labor', 'market')",55,8
"('long', 'term')",55,8
"('education', 'training')",54,8
"('agricultural', 'products')",54,8
"('social', 'welfare')",54,8
"('education', 'system')",53,8
"('pirate', 'party')",53,8
"('education', 'health')",52,8
"('party', 'implement')",52,8
"('young', 'people')",466,9
"('human', 'rights')",366,9
"('quality', 'life')",206,9
"('social', 'security')",200,9
"('health', 'care')",189,9
"('rule', 'law')",181,9
"('civil', 'society')",180,9
"('must', 'also')",164,9
"('want', 'strengthen')",158,9
"('people', 'disabilities')",147,9
"('education', 'system')",142,9
"('market', 'economy')",134,9
"('labor', 'market')",133,9
"('social', 'justice')",131,9
"('equal', 'opportunities')",129,9
"('free', 'democrats')",129,9
"('rural', 'areas')",122,9
"('climate', 'change')",117,9
"('fundamental', 'rights')",116,9
"('party', 'continue')",112,9
"('children', 'young')",111,9
"('economic', 'social')",109,9
"('working', 'conditions')",108,9
"('want', 'promote')",107,9
"('old', 'age')",104,9
"('economic', 'growth')",104,9
"('public', 'services')",103,9
"('climate', 'protection')",103,9
"('welfare', 'state')",102,9
"('framework', 'conditions')",101,9
"('sustainable', 'development')",98,9
"('also', 'want')",98,9
"('basic', 'law')",97,9
"('foreign', 'policy')",96,9
"('social', 'cohesion')",91,9
"('public', 'sector')",91,9
"('long', 'term')",91,9
"('economic', 'development')",90,9
"('raw', 'materials')",90,9
"('social', 'market')",90,9
"('women', 'men')",86,9
"('must', 'become')",85,9
"('want', 'make')",85,9
"('rights', 'freedoms')",82,9
"('data', 'protection')",82,9
"('future', 'generations')",81,9
"('many', 'people')",78,9
"('therefore', 'want')",78,9
"('social', 'life')",77,9
"('new', 'technologies')",77,9
"('environmental', 'protection')",75,9
"('party', 'party')",73,9
"('public', 'transport')",73,9
"('want', 'create')",73,9
"('social', 'economic')",72,9
"('must', 'able')",72,9
"('older', 'people')",71,9
"('also', 'includes')",70,9
"('policy', 'must')",69,9
"('social', 'policy')",69,9
"('private', 'sector')",69,9
"('everyday', 'life')",68,9
"('want', 'ensure')",68,9
"('die', 'linke')",68,9
"('21st', 'century')",67,9
"('recent', 'years')",67,9
"('people', 'need')",67,9
"('educational', 'institutions')",67,9
"('higher', 'education')",67,9
"('trade', 'unions')",65,9
"('federal', 'government')",65,9
"('civil', 'rights')",64,9
"('united', 'nations')",64,9
"('party', 'ensure')",63,9
"('economic', 'policy')",63,9
"('renewable', 'energies')",63,9
"('living', 'conditions')",62,9
"('common', 'good')",62,9
"('natural', 'resources')",61,9
"('social', 'cultural')",60,9
"('public', 'administration')",60,9
"('must', 'therefore')",60,9
"('care', 'system')",60,9
"('need', 'care')",60,9
"('democrats', 'want')",60,9
"('equal', 'rights')",59,9
"('education', 'training')",59,9
"('want', 'improve')",58,9
"('education', 'health')",57,9
"('men', 'women')",57,9
