2-gram,Frequency,Cluster
"('united', 'states')",403,1
"('party', 'party')",346,1
"('party', 'continue')",318,1
"('nuclear', 'weapons')",313,1
"('party', 'ensure')",300,1
"('foreign', 'policy')",252,1
"('european', 'union')",237,1
"('rule', 'law')",236,1
"('put', 'end')",210,1
"('party', 'make')",208,1
"('party', 'work')",198,1
"('federal', 'government')",195,1
"('die', 'linke')",190,1
"('party', 'also')",188,1
"('party', 'put')",175,1
"('united', 'nations')",173,1
"('young', 'people')",169,1
"('party', 'allow')",167,1
"('law', 'enforcement')",166,1
"('must', 'also')",166,1
"('party', 'end')",157,1
"('fundamental', 'rights')",151,1
"('government', 'party')",149,1
"('armed', 'forces')",145,1
"('nuclear', 'power')",140,1
"('international', 'law')",140,1
"('party', 'take')",137,1
"('social', 'security')",137,1
"('health', 'care')",137,1
"('national', 'security')",135,1
"('civil', 'society')",135,1
"('party', 'made')",131,1
"('party', 'prevent')",130,1
"('political', 'parties')",129,1
"('within', 'framework')",129,1
"('party', 'prevented')",123,1
"('soviet', 'union')",123,1
"('party', 'must')",121,1
"('northern', 'ireland')",118,1
"('party', 'abolish')",114,1
"('republic', 'party')",113,1
"('free', 'democrats')",112,1
"('basic', 'law')",108,1
"('party', 'abolished')",107,1
"('democrats', 'party')",105,1
"('middle', 'east')",102,1
"('data', 'protection')",101,1
"('arms', 'control')",101,1
"('climate', 'change')",99,1
"('american', 'people')",99,1
"('administration', 'party')",98,1
"('public', 'sector')",97,1
"('party', 'eliminated')",96,1
"('public', 'services')",94,1
"('people', 'party')",93,1
"('party', 'establish')",92,1
"('civil', 'rights')",92,1
"('system', 'party')",91,1
"('party', 'established')",91,1
"('party', 'fight')",91,1
"('uk', 'government')",91,1
"('power', 'plants')",89,1
"('fight', 'terrorism')",89,1
"('economic', 'social')",88,1
"('party', 'support')",88,1
"('party', 'introduce')",88,1
"('public', 'officials')",86,1
"('party', 'never')",86,1
"('president', 'party')",86,1
"('party', 'remove')",85,1
"('citizens', 'party')",85,1
"('federal', 'state')",85,1
"('law', 'party')",84,1
"('criminal', 'law')",84,1
"('member', 'states')",84,1
"('arms', 'exports')",84,1
"('pirate', 'party')",84,1
"('want', 'abolish')",82,1
"('local', 'government')",82,1
"('rights', 'freedoms')",79,1
"('party', 'seek')",79,1
"('party', 'ensured')",78,1
"('party', 'problem')",78,1
"('policy', 'party')",76,1
"('health', 'insurance')",74,1
"('state', 'party')",73,1
"('party', 'protect')",73,1
"('mps', 'party')",73,1
"('security', 'council')",71,1
"('party', 'allowed')",71,1
"('public', 'health')",71,1
"('labour', 'party')",71,1
"('rights', 'party')",70,1
"('public', 'administration')",70,1
"('weapons', 'mass')",70,1
"('snp', 'mps')",70,1
"('party', 'ended')",69,1
"('separation', 'powers')",69,1
"('must', 'remain')",69,1
"('young', 'people')",262,2
"('health', 'care')",193,2
"('social', 'security')",191,2
"('recent', 'years')",167,2
"('many', 'people')",142,2
"('party', 'party')",127,2
"('european', 'union')",125,2
"('public', 'sector')",122,2
"('federal', 'government')",115,2
"('united', 'states')",112,2
"('party', 'continue')",92,2
"('armed', 'forces')",92,2
"('climate', 'change')",91,2
"('labor', 'market')",89,2
"('public', 'services')",87,2
"('interest', 'rates')",87,2
"('economic', 'crisis')",87,2
"('party', 'also')",87,2
"('government', 'party')",86,2
"('per', 'cent')",81,2
"('private', 'sector')",79,2
"('labour', 'party')",79,2
"('foreign', 'policy')",75,2
"('men', 'women')",75,2
"('human', 'rights')",73,2
"('economic', 'growth')",71,2
"('four', 'years')",71,2
"('years', 'ago')",69,2
"('american', 'people')",69,2
"('people', 'party')",68,2
"('hundreds', 'thousands')",67,2
"('health', 'insurance')",67,2
"('millions', 'people')",66,2
"('every', 'year')",63,2
"('education', 'system')",61,2
"('mental', 'health')",61,2
"('three', 'years')",61,2
"('million', 'people')",60,2
"('economic', 'social')",59,2
"('many', 'years')",59,2
"('old', 'age')",58,2
"('labour', 'government')",58,2
"('public', 'administration')",57,2
"('plaid', 'cymru')",57,2
"('middle', 'east')",56,2
"('northern', 'ireland')",56,2
"('two', 'years')",55,2
"('small', 'businesses')",55,2
"('older', 'people')",55,2
"('health', 'services')",53,2
"('people', 'disabilities')",52,2
"('health', 'service')",51,2
"('small', 'mediumsized')",51,2
"('billion', 'euros')",50,2
"('trade', 'unions')",49,2
"('party', 'make')",48,2
"('rural', 'areas')",48,2
"('party', 'work')",47,2
"('party', 'ensure')",47,2
"('party', 'take')",47,2
"('five', 'years')",47,2
"('party', 'put')",46,2
"('working', 'conditions')",46,2
"('long', 'term')",46,2
"('every', 'day')",46,2
"('political', 'system')",45,2
"('greek', 'people')",45,2
"('middle', 'class')",45,2
"('state', 'local')",45,2
"('health', 'system')",44,2
"('soviet', 'union')",44,2
"('ukip', 'party')",44,2
"('eight', 'years')",43,2
"('european', 'countries')",43,2
"('around', 'world')",43,2
"('higher', 'education')",43,2
"('local', 'authorities')",43,2
"('welfare', 'state')",42,2
"('public', 'health')",42,2
"('party', 'become')",41,2
"('one', 'hand')",41,2
"('public', 'debt')",41,2
"('national', 'security')",41,2
"('social', 'care')",41,2
"('real', 'estate')",41,2
"('uk', 'government')",41,2
"('local', 'governments')",40,2
"('first', 'time')",40,2
"('federal', 'state')",40,2
"('current', 'administration')",40,2
"('political', 'economic')",39,2
"('quality', 'life')",39,2
"('die', 'linke')",39,2
"('conservative', 'government')",39,2
"('economic', 'policy')",38,2
"('must', 'also')",38,2
"('asylum', 'seekers')",37,2
"('minimum', 'wage')",37,2
"('disabled', 'people')",37,2
"('working', 'hours')",37,2
"('per', 'cent')",578,3
"('young', 'people')",368,3
"('party', 'increase')",335,3
"('per', 'year')",334,3
"('party', 'continue')",295,3
"('social', 'security')",282,3
"('billion', 'tl')",272,3
"('four', 'years')",269,3
"('minimum', 'wage')",264,3
"('five', 'years')",253,3
"('party', 'provide')",242,3
"('party', 'also')",241,3
"('first', 'time')",239,3
"('party', 'ensure')",234,3
"('every', 'year')",231,3
"('income', 'tax')",221,3
"('billion', 'euros')",221,3
"('billion', 'dollars')",202,3
"('higher', 'education')",189,3
"('party', 'party')",188,3
"('public', 'sector')",184,3
"('health', 'care')",182,3
"('two', 'years')",181,3
"('party', 'make')",179,3
"('within', 'scope')",177,3
"('three', 'years')",175,3
"('years', 'party')",167,3
"('million', 'people')",166,3
"('new', 'jobs')",165,3
"('increased', 'number')",164,3
"('million', 'tl')",161,3
"('private', 'sector')",152,3
"('party', 'increased')",148,3
"('tax', 'rate')",136,3
"('1', 'billion')",135,3
"('federal', 'government')",133,3
"('disabled', 'people')",125,3
"('percent', '2002')",123,3
"('small', 'businesses')",120,3
"('euros', 'per')",118,3
"('government', 'party')",116,3
"('billion', 'year')",111,3
"('per', 'week')",109,3
"('1', 'million')",109,3
"('per', 'month')",107,3
"('party', 'create')",106,3
"('5', 'years')",106,3
"('recent', 'years')",106,3
"('increase', 'number')",104,3
"('public', 'services')",103,3
"('last', 'year')",103,3
"('health', 'insurance')",102,3
"('ten', 'years')",102,3
"('party', 'support')",101,3
"('50', 'percent')",101,3
"('united', 'states')",101,3
"('real', 'terms')",100,3
"('economic', 'growth')",100,3
"('national', 'income')",99,3
"('party', 'introduce')",98,3
"('years', 'ago')",98,3
"('year', 'party')",97,3
"('european', 'union')",97,3
"('mental', 'health')",97,3
"('interest', 'rates')",96,3
"('next', 'parliament')",95,3
"('drinking', 'water')",94,3
"('party', 'receive')",93,3
"('million', 'euros')",93,3
"('party', 'give')",92,3
"('tax', 'rates')",92,3
"('2002', 'increased')",91,3
"('local', 'authorities')",91,3
"('labour', 'party')",91,3
"('people', 'party')",89,3
"('party', 'reduce')",89,3
"('per', 'capita')",89,3
"('2', 'billion')",89,3
"('natural', 'gas')",87,3
"('one', 'million')",87,3
"('labour', 'government')",84,3
"('party', 'take')",82,3
"('20', 'years')",82,3
"('usd', 'billion')",82,3
"('small', 'mediumsized')",82,3
"('party', 'able')",81,3
"('northern', 'ireland')",81,3
"('party', 'establish')",80,3
"('within', 'framework')",79,3
"('party', 'provided')",78,3
"('armed', 'forces')",78,3
"('thousand', 'people')",78,3
"('party', 'help')",77,3
"('health', 'services')",75,3
"('renewable', 'energy')",75,3
"('social', 'assistance')",74,3
"('party', 'reach')",74,3
"('across', 'country')",74,3
"('climate', 'change')",74,3
"('small', 'business')",73,3
"('party', 'continue')",647,4
"('party', 'ensure')",474,4
"('party', 'increase')",456,4
"('party', 'party')",360,4
"('private', 'sector')",351,4
"('party', 'make')",327,4
"('young', 'people')",317,4
"('party', 'support')",292,4
"('party', 'also')",287,4
"('party', 'established')",281,4
"('economic', 'growth')",275,4
"('quality', 'life')",241,4
"('party', 'increased')",235,4
"('higher', 'education')",209,4
"('party', 'ensured')",207,4
"('party', 'create')",204,4
"('party', 'provide')",198,4
"('party', 'strengthen')",198,4
"('research', 'development')",196,4
"('party', 'establish')",188,4
"('party', 'develop')",180,4
"('within', 'framework')",178,4
"('economic', 'development')",176,4
"('public', 'sector')",176,4
"('small', 'mediumsized')",176,4
"('economic', 'social')",174,4
"('new', 'technologies')",172,4
"('science', 'technology')",167,4
"('party', 'encourage')",167,4
"('foreign', 'policy')",167,4
"('party', 'encouraged')",163,4
"('added', 'value')",160,4
"('northern', 'ireland')",159,4
"('party', 'made')",156,4
"('civil', 'society')",156,4
"('system', 'party')",153,4
"('european', 'union')",152,4
"('want', 'strengthen')",152,4
"('party', 'improve')",150,4
"('new', 'jobs')",149,4
"('public', 'services')",148,4
"('local', 'governments')",147,4
"('sector', 'party')",146,4
"('energy', 'efficiency')",146,4
"('labor', 'market')",145,4
"('party', 'work')",144,4
"('renewable', 'energy')",142,4
"('social', 'security')",142,4
"('party', 'developed')",139,4
"('mediumsized', 'enterprises')",138,4
"('party', 'expand')",134,4
"('public', 'transport')",130,4
"('party', 'improved')",129,4
"('human', 'resources')",128,4
"('increase', 'number')",128,4
"('create', 'new')",125,4
"('sustainable', 'development')",123,4
"('natural', 'gas')",122,4
"('party', 'take')",122,4
"('information', 'society')",122,4
"('united', 'states')",122,4
"('local', 'authorities')",122,4
"('party', 'implement')",121,4
"('party', 'become')",121,4
"('coming', 'period')",121,4
"('long', 'term')",118,4
"('high', 'valueadded')",117,4
"('human', 'rights')",117,4
"('federal', 'government')",115,4
"('public', 'administration')",111,4
"('party', 'provided')",111,4
"('regional', 'development')",110,4
"('country', 'party')",109,4
"('services', 'party')",108,4
"('framework', 'conditions')",107,4
"('public', 'private')",105,4
"('renewable', 'energies')",105,4
"('party', 'supported')",104,4
"('economy', 'party')",103,4
"('party', 'promote')",103,4
"('market', 'economy')",103,4
"('21st', 'century')",102,4
"('party', 'given')",102,4
"('vocational', 'training')",100,4
"('recent', 'years')",100,4
"('policies', 'party')",99,4
"('period', 'party')",99,4
"('improve', 'quality')",98,4
"('must', 'also')",98,4
"('taking', 'account')",97,4
"('infrastructure', 'party')",96,4
"('projects', 'party')",94,4
"('local', 'government')",94,4
"('want', 'expand')",94,4
"('also', 'want')",93,4
"('cultural', 'heritage')",92,4
"('high', 'quality')",91,4
"('party', 'enable')",90,4
"('industry', 'party')",89,4
"('climate', 'change')",89,4
"('social', 'security')",496,5
"('party', 'also')",347,5
"('party', 'ensure')",339,5
"('party', 'make')",304,5
"('private', 'sector')",299,5
"('public', 'sector')",272,5
"('income', 'tax')",271,5
"('party', 'continue')",265,5
"('government', 'party')",224,5
"('labor', 'market')",221,5
"('federal', 'government')",220,5
"('tax', 'system')",199,5
"('economic', 'growth')",196,5
"('health', 'care')",194,5
"('minimum', 'wage')",184,5
"('party', 'party')",182,5
"('system', 'party')",181,5
"('small', 'mediumsized')",181,5
"('public', 'services')",178,5
"('party', 'reduce')",178,5
"('interest', 'rates')",167,5
"('climate', 'change')",162,5
"('party', 'increase')",159,5
"('party', 'support')",153,5
"('labour', 'party')",151,5
"('party', 'work')",149,5
"('free', 'democrats')",149,5
"('small', 'businesses')",148,5
"('long', 'term')",147,5
"('party', 'provide')",143,5
"('local', 'authorities')",143,5
"('local', 'government')",142,5
"('must', 'also')",141,5
"('working', 'hours')",138,5
"('public', 'transport')",138,5
"('mediumsized', 'enterprises')",137,5
"('party', 'ensured')",133,5
"('party', 'made')",129,5
"('tax', 'evasion')",125,5
"('party', 'introduce')",123,5
"('party', 'take')",120,5
"('tax', 'rates')",120,5
"('policy', 'party')",118,5
"('new', 'jobs')",118,5
"('within', 'framework')",116,5
"('young', 'people')",115,5
"('old', 'age')",115,5
"('european', 'union')",114,5
"('market', 'economy')",114,5
"('climate', 'protection')",113,5
"('tax', 'reform')",112,5
"('united', 'states')",112,5
"('party', 'reduced')",111,5
"('party', 'create')",111,5
"('party', 'give')",111,5
"('democrats', 'want')",111,5
"('health', 'insurance')",110,5
"('economic', 'social')",108,5
"('sector', 'party')",108,5
"('party', 'established')",108,5
"('economic', 'policy')",108,5
"('tax', 'burden')",104,5
"('policies', 'party')",104,5
"('party', 'establish')",104,5
"('economy', 'party')",100,5
"('trade', 'unions')",100,5
"('recent', 'years')",100,5
"('party', 'help')",100,5
"('party', 'eliminated')",99,5
"('real', 'estate')",99,5
"('renewable', 'energy')",98,5
"('welfare', 'state')",98,5
"('party', 'implement')",97,5
"('party', 'encourage')",97,5
"('die', 'linke')",97,5
"('energy', 'efficiency')",96,5
"('party', 'put')",95,5
"('economic', 'development')",93,5
"('monetary', 'policy')",92,5
"('party', 'prevented')",91,5
"('measures', 'party')",90,5
"('social', 'assistance')",90,5
"('financial', 'markets')",90,5
"('also', 'want')",90,5
"('labour', 'government')",90,5
"('northern', 'ireland')",90,5
"('party', 'taken')",89,5
"('collective', 'bargaining')",89,5
"('want', 'make')",89,5
"('put', 'end')",88,5
"('tax', 'rate')",88,5
"('party', 'strengthen')",87,5
"('party', 'improve')",85,5
"('developing', 'countries')",85,5
"('working', 'conditions')",84,5
"('party', 'end')",84,5
"('quality', 'life')",84,5
"('small', 'business')",84,5
"('taking', 'account')",83,5
"('party', 'increased')",82,5
"('young', 'people')",1182,6
"('party', 'ensure')",574,6
"('health', 'care')",555,6
"('party', 'continue')",384,6
"('people', 'disabilities')",338,6
"('education', 'party')",311,6
"('higher', 'education')",297,6
"('party', 'provide')",294,6
"('party', 'also')",285,6
"('health', 'services')",270,6
"('mental', 'health')",270,6
"('party', 'make')",254,6
"('social', 'security')",253,6
"('education', 'system')",243,6
"('children', 'young')",209,6
"('vocational', 'training')",207,6
"('education', 'training')",207,6
"('party', 'increase')",201,6
"('health', 'insurance')",190,6
"('party', 'establish')",186,6
"('every', 'child')",186,6
"('disabled', 'people')",185,6
"('secondary', 'education')",182,6
"('local', 'authorities')",182,6
"('party', 'provided')",178,6
"('party', 'support')",171,6
"('services', 'party')",166,6
"('party', 'work')",165,6
"('must', 'also')",165,6
"('care', 'services')",158,6
"('equal', 'opportunities')",157,6
"('schools', 'party')",154,6
"('daycare', 'centers')",153,6
"('continuing', 'education')",150,6
"('party', 'create')",145,6
"('party', 'encourage')",139,6
"('party', 'give')",137,6
"('need', 'care')",129,6
"('party', 'party')",126,6
"('party', 'improve')",124,6
"('party', 'made')",124,6
"('party', 'take')",123,6
"('party', 'develop')",123,6
"('party', 'expand')",123,6
"('labor', 'market')",120,6
"('system', 'party')",118,6
"('people', 'party')",118,6
"('working', 'conditions')",117,6
"('free', 'charge')",116,6
"('people', 'need')",116,6
"('private', 'sector')",116,6
"('vocational', 'education')",116,6
"('social', 'services')",116,6
"('party', 'established')",110,6
"('party', 'ensured')",110,6
"('quality', 'education')",106,6
"('party', 'help')",106,6
"('party', 'implement')",104,6
"('children', 'party')",104,6
"('within', 'framework')",101,6
"('lifelong', 'learning')",99,6
"('federal', 'government')",99,6
"('high', 'school')",98,6
"('preschool', 'education')",98,6
"('early', 'childhood')",98,6
"('make', 'sure')",97,6
"('want', 'strengthen')",96,6
"('care', 'party')",95,6
"('social', 'life')",94,6
"('educational', 'institutions')",93,6
"('women', 'men')",93,6
"('older', 'people')",93,6
"('children', 'need')",93,6
"('care', 'system')",93,6
"('education', 'children')",92,6
"('also', 'want')",92,6
"('party', 'introduce')",90,6
"('medical', 'care')",90,6
"('longterm', 'care')",90,6
"('public', 'private')",89,6
"('public', 'sector')",87,6
"('old', 'age')",87,6
"('high', 'schools')",86,6
"('social', 'support')",85,6
"('teacher', 'training')",84,6
"('public', 'health')",83,6
"('health', 'education')",83,6
"('working', 'hours')",82,6
"('educational', 'opportunities')",82,6
"('life', 'party')",81,6
"('local', 'governments')",79,6
"('public', 'services')",79,6
"('health', 'service')",79,6
"('secondary', 'school')",78,6
"('free', 'democrats')",78,6
"('working', 'life')",77,6
"('make', 'easier')",77,6
"('human', 'rights')",76,6
"('women', 'party')",76,6
"('men', 'women')",76,6
"('european', 'union')",445,7
"('human', 'rights')",318,7
"('foreign', 'policy')",307,7
"('party', 'continue')",297,7
"('party', 'party')",270,7
"('party', 'ensure')",269,7
"('within', 'framework')",207,7
"('northern', 'ireland')",200,7
"('party', 'established')",179,7
"('member', 'states')",179,7
"('armed', 'forces')",176,7
"('party', 'also')",171,7
"('federal', 'government')",171,7
"('civil', 'society')",168,7
"('local', 'government')",162,7
"('party', 'work')",151,7
"('united', 'nations')",148,7
"('party', 'establish')",144,7
"('party', 'made')",140,7
"('party', 'make')",136,7
"('public', 'administration')",135,7
"('must', 'also')",134,7
"('rule', 'law')",129,7
"('government', 'party')",121,7
"('party', 'ensured')",115,7
"('local', 'authorities')",115,7
"('climate', 'change')",114,7
"('system', 'party')",114,7
"('party', 'take')",113,7
"('european', 'parliament')",110,7
"('want', 'strengthen')",106,7
"('security', 'policy')",105,7
"('party', 'strengthen')",103,7
"('higher', 'education')",103,7
"('united', 'states')",103,7
"('public', 'sector')",101,7
"('policy', 'party')",98,7
"('political', 'parties')",96,7
"('public', 'services')",96,7
"('taking', 'account')",90,7
"('local', 'governments')",89,7
"('social', 'security')",87,7
"('european', 'level')",87,7
"('economic', 'social')",85,7
"('party', 'create')",83,7
"('republic', 'party')",81,7
"('also', 'want')",79,7
"('federal', 'state')",78,7
"('cultural', 'heritage')",77,7
"('national', 'security')",77,7
"('middle', 'east')",76,7
"('party', 'must')",76,7
"('fundamental', 'rights')",73,7
"('party', 'problem')",72,7
"('national', 'assembly')",70,7
"('international', 'law')",70,7
"('free', 'democrats')",70,7
"('health', 'care')",69,7
"('data', 'protection')",69,7
"('foreign', 'security')",68,7
"('long', 'term')",68,7
"('black', 'sea')",67,7
"('party', 'develop')",67,7
"('security', 'council')",67,7
"('take', 'account')",66,7
"('party', 'implement')",66,7
"('climate', 'protection')",66,7
"('regional', 'development')",65,7
"('trade', 'unions')",63,7
"('party', 'give')",62,7
"('private', 'sector')",62,7
"('party', 'seek')",62,7
"('party', 'support')",61,7
"('action', 'plan')",61,7
"('services', 'party')",60,7
"('public', 'institutions')",60,7
"('law', 'enforcement')",59,7
"('renewable', 'energy')",59,7
"('political', 'system')",59,7
"('policy', 'must')",58,7
"('development', 'policy')",58,7
"('uk', 'government')",58,7
"('mps', 'party')",57,7
"('institutional', 'framework')",56,7
"('basic', 'law')",56,7
"('party', 'taken')",54,7
"('administration', 'party')",54,7
"('development', 'cooperation')",54,7
"('party', 'introduce')",53,7
"('party', 'provide')",53,7
"('public', 'procurement')",53,7
"('21st', 'century')",53,7
"('scottish', 'parliament')",53,7
"('eu', 'member')",52,7
"('political', 'economic')",52,7
"('snp', 'mps')",52,7
"('party', 'include')",51,7
"('research', 'development')",51,7
"('council', 'ministers')",51,7
"('must', 'take')",51,7
"('human', 'rights')",556,8
"('party', 'continue')",433,8
"('party', 'party')",394,8
"('party', 'ensure')",377,8
"('foreign', 'policy')",341,8
"('rule', 'law')",284,8
"('united', 'states')",274,8
"('civil', 'society')",221,8
"('rights', 'freedoms')",218,8
"('health', 'care')",209,8
"('fundamental', 'rights')",194,8
"('middle', 'east')",190,8
"('social', 'security')",177,8
"('party', 'make')",177,8
"('party', 'work')",170,8
"('european', 'union')",154,8
"('northern', 'ireland')",150,8
"('within', 'framework')",138,8
"('public', 'services')",138,8
"('united', 'nations')",134,8
"('public', 'administration')",123,8
"('armed', 'forces')",115,8
"('civil', 'rights')",115,8
"('basic', 'law')",115,8
"('free', 'democrats')",114,8
"('equal', 'opportunities')",113,8
"('party', 'ensured')",113,8
"('party', 'support')",110,8
"('young', 'people')",108,8
"('social', 'justice')",104,8
"('equal', 'rights')",104,8
"('party', 'also')",104,8
"('party', 'established')",103,8
"('quality', 'life')",103,8
"('economic', 'social')",102,8
"('peace', 'security')",101,8
"('policy', 'party')",99,8
"('men', 'women')",95,8
"('nationalist', 'movement')",95,8
"('party', 'take')",94,8
"('turkish', 'nation')",93,8
"('federal', 'government')",92,8
"('people', 'party')",90,8
"('government', 'party')",90,8
"('must', 'also')",89,8
"('international', 'law')",88,8
"('public', 'sector')",88,8
"('people', 'disabilities')",87,8
"('puerto', 'rico')",86,8
"('country', 'party')",84,8
"('movement', 'party')",84,8
"('party', 'made')",83,8
"('republic', 'party')",83,8
"('women', 'men')",81,8
"('citizens', 'party')",81,8
"('party', 'believes')",81,8
"('rights', 'party')",80,8
"('every', 'citizen')",79,8
"('human', 'dignity')",78,8
"('system', 'party')",78,8
"('party', 'establish')",77,8
"('administration', 'party')",77,8
"('peace', 'stability')",77,8
"('party', 'provide')",76,8
"('market', 'economy')",75,8
"('sustainable', 'development')",74,8
"('national', 'security')",74,8
"('future', 'generations')",73,8
"('cdu', 'csu')",73,8
"('american', 'people')",73,8
"('private', 'sector')",71,8
"('want', 'strengthen')",71,8
"('social', 'economic')",70,8
"('economic', 'development')",69,8
"('around', 'world')",69,8
"('new', 'constitution')",68,8
"('continue', 'support')",67,8
"('law', 'party')",66,8
"('health', 'services')",66,8
"('party', 'always')",66,8
"('local', 'government')",66,8
"('law', 'enforcement')",66,8
"('sexual', 'orientation')",65,8
"('public', 'service')",64,8
"('party', 'protect')",63,8
"('data', 'protection')",63,8
"('party', 'create')",62,8
"('party', 'strengthen')",61,8
"('must', 'remain')",61,8
"('working', 'conditions')",60,8
"('local', 'governments')",60,8
"('political', 'economic')",60,8
"('high', 'quality')",60,8
"('social', 'life')",59,8
"('party', 'government')",58,8
"('national', 'interests')",58,8
"('must', 'continue')",58,8
"('people', 'live')",57,8
"('welfare', 'state')",57,8
"('world', 'party')",57,8
