2-gram,Frequency,Cluster
"('environmentally', 'friendly')",110,1
"('animal', 'husbandry')",107,1
"('party', 'ensured')",103,1
"('water', 'resources')",98,1
"('party', 'established')",94,1
"('party', 'developed')",88,1
"('party', 'made')",84,1
"('sustainable', 'development')",84,1
"('local', 'authorities')",81,1
"('raw', 'materials')",79,1
"('party', 'encouraged')",79,1
"('agricultural', 'land')",77,1
"('farmers', 'party')",76,1
"('party', 'provide')",75,1
"('renewable', 'energy')",75,1
"('common', 'agricultural')",75,1
"('party', 'establish')",74,1
"('protected', 'areas')",74,1
"('economic', 'social')",72,1
"('quality', 'life')",72,1
"('party', 'provided')",71,1
"('agriculture', 'party')",70,1
"('organic', 'farming')",69,1
"('must', 'also')",68,1
"('areas', 'party')",67,1
"('party', 'work')",65,1
"('party', 'make')",65,1
"('rural', 'communities')",65,1
"('taking', 'account')",63,1
"('land', 'use')",63,1
"('natural', 'environment')",62,1
"('rural', 'economy')",62,1
"('food', 'safety')",60,1
"('livestock', 'farming')",59,1
"('future', 'generations')",59,1
"('small', 'mediumsized')",59,1
"('sector', 'party')",57,1
"('food', 'production')",57,1
"('party', 'increase')",57,1
"('party', 'protect')",56,1
"('climate', 'protection')",55,1
"('genetically', 'modified')",52,1
"('private', 'sector')",52,1
"('environmental', 'policy')",52,1
"('party', 'encourage')",51,1
"('party', 'prevented')",50,1
"('agricultural', 'research')",50,1
"('animal', 'protection')",50,1
"('party', 'develop')",49,1
"('products', 'party')",49,1
"('party', 'party')",48,1
"('policies', 'party')",48,1
"('party', 'implement')",48,1
"('agriculture', 'forestry')",48,1
"('production', 'party')",47,1
"('party', 'increased')",47,1
"('party', 'create')",47,1
"('within', 'framework')",47,1
"('farmers', 'ranchers')",47,1
"('economic', 'development')",45,1
"('energy', 'sources')",45,1
"('genetic', 'engineering')",45,1
"('want', 'strengthen')",45,1
"('health', 'care')",44,1
"('party', 'given')",43,1
"('system', 'party')",42,1
"('high', 'quality')",42,1
"('added', 'value')",42,1
"('resources', 'party')",42,1
"('party', 'put')",41,1
"('within', 'scope')",41,1
"('public', 'transport')",41,1
"('regional', 'development')",40,1
"('party', 'promote')",40,1
"('consumer', 'protection')",40,1
"('local', 'communities')",40,1
"('federal', 'government')",40,1
"('lands', 'party')",39,1
"('take', 'account')",39,1
"('party', 'improve')",38,1
"('investments', 'party')",38,1
"('rural', 'regions')",38,1
"('party', 'give')",37,1
"('processing', 'marketing')",37,1
"('rural', 'party')",37,1
"('european', 'union')",446,2
"('human', 'rights')",313,2
"('foreign', 'policy')",305,2
"('party', 'continue')",298,2
"('party', 'party')",267,2
"('party', 'ensure')",266,2
"('within', 'framework')",206,2
"('northern', 'ireland')",200,2
"('party', 'established')",179,2
"('member', 'states')",177,2
"('armed', 'forces')",175,2
"('party', 'also')",172,2
"('federal', 'government')",171,2
"('civil', 'society')",164,2
"('local', 'government')",163,2
"('party', 'work')",151,2
"('united', 'nations')",147,2
"('party', 'establish')",146,2
"('party', 'make')",138,2
"('party', 'made')",136,2
"('public', 'administration')",135,2
"('must', 'also')",134,2
"('rule', 'law')",128,2
"('government', 'party')",121,2
"('climate', 'change')",116,2
"('local', 'authorities')",115,2
"('system', 'party')",112,2
"('party', 'take')",111,2
"('party', 'ensured')",110,2
"('european', 'parliament')",109,2
"('security', 'policy')",105,2
"('want', 'strengthen')",105,2
"('party', 'strengthen')",103,2
"('higher', 'education')",102,2
"('public', 'sector')",101,2
"('united', 'states')",100,2
"('policy', 'party')",98,2
"('public', 'services')",96,2
"('taking', 'account')",90,2
"('local', 'governments')",89,2
"('political', 'parties')",88,2
"('european', 'level')",86,2
"('economic', 'social')",84,2
"('social', 'security')",84,2
"('party', 'create')",83,2
"('republic', 'party')",80,2
"('also', 'want')",79,2
"('cultural', 'heritage')",78,2
"('middle', 'east')",77,2
"('federal', 'state')",77,2
"('national', 'security')",76,2
"('party', 'must')",76,2
"('fundamental', 'rights')",73,2
"('health', 'care')",69,2
"('international', 'law')",69,2
"('data', 'protection')",69,2
"('foreign', 'security')",68,2
"('long', 'term')",68,2
"('party', 'problem')",68,2
"('free', 'democrats')",68,2
"('take', 'account')",67,2
"('black', 'sea')",67,2
"('party', 'develop')",66,2
"('regional', 'development')",66,2
"('security', 'council')",66,2
"('climate', 'protection')",66,2
"('party', 'implement')",65,2
"('national', 'assembly')",65,2
"('private', 'sector')",64,2
"('trade', 'unions')",63,2
"('party', 'give')",62,2
"('party', 'support')",61,2
"('public', 'institutions')",61,2
"('party', 'seek')",61,2
"('action', 'plan')",61,2
"('renewable', 'energy')",60,2
"('political', 'system')",59,2
"('services', 'party')",58,2
"('development', 'policy')",58,2
"('law', 'enforcement')",57,2
"('policy', 'must')",57,2
"('mps', 'party')",57,2
"('institutional', 'framework')",57,2
"('uk', 'government')",57,2
"('basic', 'law')",56,2
"('party', 'taken')",54,2
"('public', 'procurement')",54,2
"('development', 'cooperation')",54,2
"('party', 'provide')",53,2
"('21st', 'century')",53,2
"('administration', 'party')",52,2
"('political', 'economic')",52,2
"('scottish', 'parliament')",52,2
"('snp', 'mps')",52,2
"('party', 'introduce')",51,2
"('research', 'development')",51,2
"('eu', 'member')",51,2
"('party', 'include')",50,2
"('party', 'prepare')",50,2
"('council', 'ministers')",50,2
"('per', 'cent')",579,3
"('young', 'people')",368,3
"('party', 'increase')",335,3
"('per', 'year')",335,3
"('party', 'continue')",294,3
"('social', 'security')",284,3
"('billion', 'tl')",272,3
"('four', 'years')",269,3
"('minimum', 'wage')",264,3
"('five', 'years')",252,3
"('party', 'provide')",242,3
"('party', 'also')",241,3
"('first', 'time')",238,3
"('party', 'ensure')",236,3
"('every', 'year')",230,3
"('billion', 'euros')",223,3
"('income', 'tax')",221,3
"('billion', 'dollars')",202,3
"('higher', 'education')",189,3
"('party', 'party')",188,3
"('public', 'sector')",185,3
"('health', 'care')",182,3
"('party', 'make')",179,3
"('two', 'years')",179,3
"('within', 'scope')",177,3
"('three', 'years')",175,3
"('new', 'jobs')",167,3
"('years', 'party')",167,3
"('million', 'people')",166,3
"('increased', 'number')",166,3
"('million', 'tl')",161,3
"('private', 'sector')",152,3
"('party', 'increased')",147,3
"('tax', 'rate')",136,3
"('1', 'billion')",135,3
"('federal', 'government')",133,3
"('disabled', 'people')",124,3
"('percent', '2002')",123,3
"('small', 'businesses')",120,3
"('euros', 'per')",118,3
"('government', 'party')",116,3
"('billion', 'year')",111,3
"('per', 'week')",109,3
"('1', 'million')",109,3
"('per', 'month')",107,3
"('party', 'create')",107,3
"('5', 'years')",106,3
"('recent', 'years')",106,3
"('increase', 'number')",104,3
"('public', 'services')",103,3
"('last', 'year')",103,3
"('party', 'support')",102,3
"('health', 'insurance')",102,3
"('ten', 'years')",102,3
"('50', 'percent')",101,3
"('united', 'states')",101,3
"('real', 'terms')",100,3
"('economic', 'growth')",100,3
"('national', 'income')",99,3
"('party', 'introduce')",98,3
"('years', 'ago')",98,3
"('year', 'party')",97,3
"('european', 'union')",97,3
"('interest', 'rates')",96,3
"('drinking', 'water')",96,3
"('mental', 'health')",95,3
"('next', 'parliament')",95,3
"('party', 'receive')",94,3
"('million', 'euros')",93,3
"('party', 'give')",92,3
"('tax', 'rates')",92,3
"('2002', 'increased')",91,3
"('local', 'authorities')",91,3
"('labour', 'party')",91,3
"('people', 'party')",89,3
"('party', 'reduce')",89,3
"('per', 'capita')",89,3
"('2', 'billion')",88,3
"('one', 'million')",87,3
"('natural', 'gas')",86,3
"('labour', 'government')",84,3
"('party', 'take')",83,3
"('20', 'years')",82,3
"('usd', 'billion')",82,3
"('small', 'mediumsized')",82,3
"('party', 'able')",81,3
"('northern', 'ireland')",81,3
"('party', 'establish')",80,3
"('within', 'framework')",79,3
"('armed', 'forces')",78,3
"('thousand', 'people')",77,3
"('party', 'help')",77,3
"('renewable', 'energy')",76,3
"('health', 'services')",75,3
"('climate', 'change')",75,3
"('party', 'provided')",74,3
"('party', 'reach')",74,3
"('across', 'country')",74,3
"('social', 'assistance')",73,3
"('small', 'business')",73,3
"('human', 'rights')",555,4
"('party', 'continue')",430,4
"('party', 'party')",395,4
"('party', 'ensure')",381,4
"('foreign', 'policy')",343,4
"('rule', 'law')",288,4
"('united', 'states')",275,4
"('rights', 'freedoms')",218,4
"('civil', 'society')",218,4
"('health', 'care')",209,4
"('fundamental', 'rights')",195,4
"('middle', 'east')",188,4
"('social', 'security')",178,4
"('party', 'make')",177,4
"('party', 'work')",171,4
"('european', 'union')",151,4
"('northern', 'ireland')",147,4
"('within', 'framework')",141,4
"('public', 'services')",136,4
"('united', 'nations')",132,4
"('public', 'administration')",124,4
"('basic', 'law')",116,4
"('party', 'ensured')",116,4
"('armed', 'forces')",115,4
"('free', 'democrats')",114,4
"('equal', 'opportunities')",113,4
"('civil', 'rights')",113,4
"('party', 'support')",108,4
"('party', 'also')",108,4
"('equal', 'rights')",106,4
"('party', 'established')",105,4
"('young', 'people')",105,4
"('social', 'justice')",105,4
"('peace', 'security')",101,4
"('quality', 'life')",101,4
"('policy', 'party')",100,4
"('economic', 'social')",100,4
"('nationalist', 'movement')",95,4
"('men', 'women')",94,4
"('turkish', 'nation')",94,4
"('party', 'take')",93,4
"('federal', 'government')",93,4
"('people', 'party')",90,4
"('government', 'party')",90,4
"('international', 'law')",88,4
"('people', 'disabilities')",88,4
"('must', 'also')",88,4
"('party', 'made')",86,4
"('public', 'sector')",86,4
"('puerto', 'rico')",85,4
"('country', 'party')",84,4
"('movement', 'party')",84,4
"('republic', 'party')",83,4
"('rights', 'party')",81,4
"('women', 'men')",81,4
"('citizens', 'party')",81,4
"('party', 'believes')",81,4
"('administration', 'party')",81,4
"('system', 'party')",79,4
"('human', 'dignity')",78,4
"('party', 'establish')",78,4
"('every', 'citizen')",78,4
"('party', 'provide')",77,4
"('peace', 'stability')",77,4
"('national', 'security')",74,4
"('future', 'generations')",73,4
"('sustainable', 'development')",73,4
"('market', 'economy')",73,4
"('cdu', 'csu')",73,4
"('american', 'people')",72,4
"('social', 'economic')",70,4
"('want', 'strengthen')",70,4
"('private', 'sector')",69,4
"('around', 'world')",69,4
"('new', 'constitution')",68,4
"('health', 'services')",68,4
"('economic', 'development')",68,4
"('law', 'party')",67,4
"('law', 'enforcement')",67,4
"('data', 'protection')",67,4
"('local', 'government')",66,4
"('party', 'always')",65,4
"('sexual', 'orientation')",64,4
"('continue', 'support')",64,4
"('party', 'protect')",64,4
"('public', 'service')",64,4
"('party', 'create')",63,4
"('working', 'conditions')",60,4
"('political', 'economic')",60,4
"('high', 'quality')",60,4
"('must', 'remain')",60,4
"('social', 'life')",59,4
"('party', 'strengthen')",59,4
"('world', 'party')",58,4
"('national', 'interests')",58,4
"('must', 'continue')",58,4
"('party', 'government')",57,4
"('welfare', 'state')",57,4
"('local', 'governments')",56,4
"('social', 'peace')",56,4
"('young', 'people')",262,5
"('health', 'care')",193,5
"('social', 'security')",191,5
"('recent', 'years')",162,5
"('many', 'people')",141,5
"('party', 'party')",125,5
"('european', 'union')",122,5
"('public', 'sector')",120,5
"('federal', 'government')",115,5
"('united', 'states')",112,5
"('party', 'continue')",92,5
"('armed', 'forces')",92,5
"('climate', 'change')",91,5
"('labor', 'market')",90,5
"('public', 'services')",87,5
"('interest', 'rates')",87,5
"('economic', 'crisis')",87,5
"('government', 'party')",86,5
"('party', 'also')",86,5
"('per', 'cent')",81,5
"('labour', 'party')",79,5
"('private', 'sector')",78,5
"('foreign', 'policy')",74,5
"('human', 'rights')",73,5
"('men', 'women')",73,5
"('four', 'years')",72,5
"('economic', 'growth')",71,5
"('years', 'ago')",69,5
"('people', 'party')",67,5
"('hundreds', 'thousands')",67,5
"('health', 'insurance')",67,5
"('millions', 'people')",66,5
"('american', 'people')",66,5
"('every', 'year')",63,5
"('mental', 'health')",62,5
"('education', 'system')",61,5
"('three', 'years')",61,5
"('million', 'people')",60,5
"('economic', 'social')",59,5
"('many', 'years')",59,5
"('old', 'age')",58,5
"('labour', 'government')",58,5
"('public', 'administration')",57,5
"('two', 'years')",57,5
"('middle', 'east')",56,5
"('northern', 'ireland')",56,5
"('plaid', 'cymru')",56,5
"('small', 'businesses')",55,5
"('older', 'people')",55,5
"('health', 'services')",53,5
"('small', 'mediumsized')",52,5
"('health', 'service')",51,5
"('people', 'disabilities')",51,5
"('billion', 'euros')",50,5
"('trade', 'unions')",49,5
"('party', 'make')",48,5
"('rural', 'areas')",48,5
"('party', 'ensure')",47,5
"('party', 'take')",47,5
"('five', 'years')",47,5
"('party', 'put')",46,5
"('working', 'conditions')",46,5
"('every', 'day')",46,5
"('party', 'work')",45,5
"('long', 'term')",45,5
"('political', 'system')",45,5
"('greek', 'people')",45,5
"('middle', 'class')",45,5
"('state', 'local')",45,5
"('health', 'system')",44,5
"('eight', 'years')",43,5
"('european', 'countries')",43,5
"('around', 'world')",43,5
"('higher', 'education')",43,5
"('local', 'authorities')",43,5
"('soviet', 'union')",43,5
"('ukip', 'party')",43,5
"('public', 'health')",42,5
"('party', 'become')",41,5
"('one', 'hand')",41,5
"('public', 'debt')",41,5
"('national', 'security')",41,5
"('social', 'care')",41,5
"('uk', 'government')",41,5
"('local', 'governments')",40,5
"('first', 'time')",40,5
"('welfare', 'state')",40,5
"('real', 'estate')",40,5
"('federal', 'state')",40,5
"('current', 'administration')",40,5
"('political', 'economic')",39,5
"('must', 'also')",39,5
"('quality', 'life')",39,5
"('die', 'linke')",39,5
"('conservative', 'government')",39,5
"('economic', 'policy')",38,5
"('even', 'though')",38,5
"('millions', 'americans')",38,5
"('asylum', 'seekers')",37,5
"('minimum', 'wage')",37,5
"('party', 'continue')",649,6
"('party', 'ensure')",473,6
"('party', 'increase')",457,6
"('party', 'party')",365,6
"('private', 'sector')",350,6
"('young', 'people')",326,6
"('party', 'make')",322,6
"('party', 'support')",292,6
"('party', 'also')",283,6
"('party', 'established')",281,6
"('economic', 'growth')",275,6
"('quality', 'life')",244,6
"('party', 'increased')",236,6
"('higher', 'education')",211,6
"('party', 'ensured')",207,6
"('party', 'create')",203,6
"('party', 'strengthen')",198,6
"('party', 'provide')",197,6
"('research', 'development')",193,6
"('party', 'establish')",185,6
"('party', 'develop')",179,6
"('within', 'framework')",179,6
"('public', 'sector')",177,6
"('small', 'mediumsized')",177,6
"('economic', 'social')",176,6
"('economic', 'development')",176,6
"('new', 'technologies')",171,6
"('party', 'encourage')",167,6
"('foreign', 'policy')",167,6
"('science', 'technology')",164,6
"('party', 'encouraged')",162,6
"('northern', 'ireland')",162,6
"('civil', 'society')",161,6
"('added', 'value')",159,6
"('party', 'made')",158,6
"('european', 'union')",154,6
"('want', 'strengthen')",154,6
"('system', 'party')",153,6
"('local', 'governments')",150,6
"('party', 'improve')",150,6
"('public', 'services')",149,6
"('new', 'jobs')",148,6
"('sector', 'party')",146,6
"('energy', 'efficiency')",146,6
"('labor', 'market')",146,6
"('party', 'work')",145,6
"('social', 'security')",143,6
"('renewable', 'energy')",142,6
"('party', 'developed')",139,6
"('mediumsized', 'enterprises')",139,6
"('party', 'expand')",134,6
"('party', 'improved')",129,6
"('human', 'resources')",128,6
"('increase', 'number')",128,6
"('public', 'transport')",126,6
"('sustainable', 'development')",125,6
"('create', 'new')",124,6
"('party', 'become')",123,6
"('united', 'states')",122,6
"('local', 'authorities')",122,6
"('party', 'implement')",121,6
"('natural', 'gas')",121,6
"('party', 'take')",121,6
"('information', 'society')",121,6
"('human', 'rights')",120,6
"('coming', 'period')",120,6
"('long', 'term')",118,6
"('high', 'valueadded')",117,6
"('federal', 'government')",114,6
"('public', 'administration')",112,6
"('party', 'provided')",111,6
"('regional', 'development')",109,6
"('country', 'party')",109,6
"('services', 'party')",108,6
"('framework', 'conditions')",107,6
"('market', 'economy')",105,6
"('renewable', 'energies')",105,6
"('public', 'private')",104,6
"('party', 'supported')",104,6
"('party', 'promote')",103,6
"('economy', 'party')",102,6
"('21st', 'century')",102,6
"('party', 'given')",102,6
"('policies', 'party')",100,6
"('vocational', 'training')",100,6
"('recent', 'years')",99,6
"('improve', 'quality')",99,6
"('taking', 'account')",98,6
"('must', 'also')",98,6
"('infrastructure', 'party')",97,6
"('period', 'party')",97,6
"('cultural', 'heritage')",94,6
"('also', 'want')",94,6
"('local', 'government')",93,6
"('high', 'quality')",92,6
"('want', 'expand')",92,6
"('projects', 'party')",91,6
"('party', 'enable')",90,6
"('climate', 'change')",90,6
"('industry', 'party')",89,6
"('social', 'security')",495,7
"('party', 'also')",347,7
"('party', 'ensure')",338,7
"('party', 'make')",307,7
"('private', 'sector')",302,7
"('public', 'sector')",272,7
"('income', 'tax')",271,7
"('party', 'continue')",262,7
"('government', 'party')",224,7
"('labor', 'market')",220,7
"('federal', 'government')",220,7
"('tax', 'system')",200,7
"('economic', 'growth')",196,7
"('health', 'care')",193,7
"('minimum', 'wage')",183,7
"('party', 'party')",183,7
"('small', 'mediumsized')",181,7
"('party', 'reduce')",180,7
"('system', 'party')",180,7
"('public', 'services')",179,7
"('interest', 'rates')",167,7
"('climate', 'change')",163,7
"('party', 'increase')",159,7
"('party', 'support')",151,7
"('labour', 'party')",151,7
"('free', 'democrats')",149,7
"('small', 'businesses')",148,7
"('long', 'term')",148,7
"('party', 'work')",147,7
"('party', 'provide')",143,7
"('local', 'authorities')",143,7
"('local', 'government')",142,7
"('must', 'also')",141,7
"('public', 'transport')",139,7
"('working', 'hours')",137,7
"('mediumsized', 'enterprises')",137,7
"('party', 'ensured')",132,7
"('party', 'made')",130,7
"('tax', 'evasion')",127,7
"('party', 'introduce')",123,7
"('party', 'take')",122,7
"('tax', 'rates')",121,7
"('policy', 'party')",118,7
"('new', 'jobs')",118,7
"('within', 'framework')",115,7
"('young', 'people')",114,7
"('european', 'union')",114,7
"('market', 'economy')",114,7
"('old', 'age')",113,7
"('united', 'states')",113,7
"('climate', 'protection')",113,7
"('party', 'give')",112,7
"('tax', 'reform')",112,7
"('party', 'create')",111,7
"('democrats', 'want')",111,7
"('party', 'reduced')",109,7
"('economic', 'social')",109,7
"('sector', 'party')",108,7
"('party', 'established')",108,7
"('health', 'insurance')",108,7
"('economic', 'policy')",107,7
"('party', 'establish')",104,7
"('tax', 'burden')",103,7
"('policies', 'party')",103,7
"('recent', 'years')",102,7
"('economy', 'party')",100,7
"('party', 'help')",100,7
"('trade', 'unions')",99,7
"('party', 'eliminated')",99,7
"('real', 'estate')",99,7
"('welfare', 'state')",99,7
"('party', 'encourage')",98,7
"('renewable', 'energy')",98,7
"('party', 'implement')",97,7
"('die', 'linke')",97,7
"('energy', 'efficiency')",96,7
"('party', 'put')",95,7
"('economic', 'development')",95,7
"('monetary', 'policy')",92,7
"('party', 'prevented')",91,7
"('financial', 'markets')",90,7
"('also', 'want')",90,7
"('labour', 'government')",90,7
"('northern', 'ireland')",90,7
"('measures', 'party')",89,7
"('party', 'taken')",89,7
"('put', 'end')",88,7
"('social', 'assistance')",88,7
"('collective', 'bargaining')",88,7
"('tax', 'rate')",88,7
"('want', 'make')",88,7
"('party', 'strengthen')",85,7
"('party', 'improve')",85,7
"('developing', 'countries')",85,7
"('party', 'end')",84,7
"('small', 'business')",84,7
"('working', 'conditions')",83,7
"('party', 'use')",83,7
"('create', 'new')",83,7
"('quality', 'life')",83,7
"('young', 'people')",1177,8
"('party', 'ensure')",574,8
"('health', 'care')",554,8
"('party', 'continue')",389,8
"('people', 'disabilities')",342,8
"('education', 'party')",311,8
"('party', 'provide')",297,8
"('higher', 'education')",296,8
"('party', 'also')",288,8
"('health', 'services')",271,8
"('mental', 'health')",271,8
"('social', 'security')",257,8
"('party', 'make')",256,8
"('education', 'system')",243,8
"('children', 'young')",209,8
"('vocational', 'training')",207,8
"('education', 'training')",206,8
"('party', 'increase')",202,8
"('health', 'insurance')",190,8
"('disabled', 'people')",189,8
"('every', 'child')",188,8
"('party', 'establish')",186,8
"('local', 'authorities')",185,8
"('secondary', 'education')",182,8
"('party', 'provided')",180,8
"('party', 'support')",172,8
"('services', 'party')",167,8
"('party', 'work')",166,8
"('must', 'also')",166,8
"('care', 'services')",159,8
"('schools', 'party')",155,8
"('equal', 'opportunities')",154,8
"('daycare', 'centers')",153,8
"('party', 'create')",148,8
"('continuing', 'education')",148,8
"('party', 'encourage')",139,8
"('party', 'give')",136,8
"('need', 'care')",129,8
"('party', 'party')",125,8
"('party', 'made')",125,8
"('party', 'take')",124,8
"('party', 'improve')",124,8
"('party', 'develop')",124,8
"('party', 'expand')",123,8
"('system', 'party')",120,8
"('labor', 'market')",120,8
"('people', 'party')",118,8
"('private', 'sector')",118,8
"('social', 'services')",118,8
"('working', 'conditions')",117,8
"('free', 'charge')",116,8
"('people', 'need')",116,8
"('vocational', 'education')",115,8
"('party', 'ensured')",111,8
"('party', 'established')",110,8
"('party', 'help')",106,8
"('quality', 'education')",105,8
"('party', 'implement')",105,8
"('children', 'party')",105,8
"('within', 'framework')",101,8
"('federal', 'government')",101,8
"('lifelong', 'learning')",99,8
"('high', 'school')",99,8
"('preschool', 'education')",98,8
"('early', 'childhood')",98,8
"('women', 'men')",97,8
"('make', 'sure')",97,8
"('care', 'party')",95,8
"('want', 'strengthen')",95,8
"('social', 'life')",94,8
"('educational', 'institutions')",93,8
"('children', 'need')",93,8
"('care', 'system')",93,8
"('education', 'children')",92,8
"('also', 'want')",92,8
"('older', 'people')",91,8
"('party', 'introduce')",91,8
"('longterm', 'care')",91,8
"('public', 'private')",89,8
"('old', 'age')",89,8
"('medical', 'care')",89,8
"('public', 'sector')",88,8
"('high', 'schools')",86,8
"('public', 'health')",85,8
"('social', 'support')",84,8
"('teacher', 'training')",84,8
"('working', 'hours')",83,8
"('educational', 'opportunities')",82,8
"('health', 'education')",82,8
"('life', 'party')",81,8
"('secondary', 'school')",81,8
"('men', 'women')",80,8
"('working', 'life')",79,8
"('local', 'governments')",79,8
"('public', 'services')",79,8
"('health', 'service')",79,8
"('women', 'party')",78,8
"('free', 'democrats')",78,8
"('make', 'easier')",77,8
"('human', 'rights')",76,8
