2-gram,Frequency,Cluster
"('must', 'also')",122,1
"('european', 'parliament')",116,1
"('economic', 'social')",115,1
"('party', 'ensured')",114,1
"('party', 'create')",114,1
"('public', 'administration')",114,1
"('party', 'take')",113,1
"('local', 'governments')",111,1
"('party', 'develop')",111,1
"('public', 'sector')",111,1
"('renewable', 'energy')",111,1
"('want', 'strengthen')",107,1
"('public', 'services')",106,1
"('rule', 'law')",105,1
"('party', 'implement')",105,1
"('water', 'resources')",105,1
"('policy', 'party')",105,1
"('regional', 'development')",104,1
"('party', 'support')",102,1
"('party', 'strengthen')",101,1
"('rural', 'areas')",98,1
"('security', 'policy')",97,1
"('higher', 'education')",96,1
"('european', 'level')",96,1
"('social', 'security')",93,1
"('rural', 'development')",93,1
"('action', 'plan')",93,1
"('environmental', 'protection')",92,1
"('private', 'sector')",88,1
"('black', 'sea')",84,1
"('development', 'policy')",83,1
"('uk', 'government')",82,1
"('republic', 'party')",80,1
"('long', 'term')",80,1
"('free', 'democrats')",80,1
"('cultural', 'heritage')",79,1
"('agricultural', 'policy')",78,1
"('national', 'assembly')",77,1
"('party', 'prepare')",76,1
"('energy', 'sources')",76,1
"('services', 'party')",75,1
"('information', 'system')",75,1
"('take', 'account')",74,1
"('institutional', 'framework')",74,1
"('also', 'want')",74,1
"('party', 'developed')",73,1
"('health', 'care')",73,1
"('development', 'cooperation')",72,1
"('federal', 'state')",72,1
"('trade', 'unions')",71,1
"('party', 'include')",71,1
"('party', 'provide')",71,1
"('public', 'transport')",70,1
"('party', 'set')",69,1
"('mps', 'party')",69,1
"('waste', 'management')",68,1
"('economic', 'development')",68,1
"('snp', 'mps')",68,1
"('party', 'give')",67,1
"('natural', 'resources')",67,1
"('middle', 'east')",67,1
"('party', 'problem')",67,1
"('policy', 'must')",67,1
"('united', 'states')",67,1
"('animal', 'welfare')",67,1
"('foreign', 'security')",66,1
"('within', 'scope')",65,1
"('party', 'complete')",65,1
"('environmentally', 'friendly')",65,1
"('natural', 'gas')",65,1
"('protected', 'areas')",64,1
"('eu', 'member')",64,1
"('fundamental', 'rights')",63,1
"('human', 'rights')",600,2
"('party', 'continue')",582,2
"('party', 'party')",455,2
"('foreign', 'policy')",431,2
"('party', 'ensure')",395,2
"('united', 'states')",357,2
"('rule', 'law')",315,2
"('civil', 'society')",268,2
"('rights', 'freedoms')",226,2
"('middle', 'east')",222,2
"('fundamental', 'rights')",210,2
"('party', 'work')",209,2
"('health', 'care')",208,2
"('social', 'security')",202,2
"('party', 'make')",193,2
"('armed', 'forces')",173,2
"('european', 'union')",167,2
"('within', 'framework')",162,2
"('northern', 'ireland')",162,2
"('quality', 'life')",161,2
"('united', 'nations')",150,2
"('party', 'support')",147,2
"('public', 'services')",141,2
"('party', 'also')",137,2
"('federal', 'government')",135,2
"('civil', 'rights')",126,2
"('public', 'administration')",126,2
"('party', 'ensured')",125,2
"('peace', 'security')",121,2
"('party', 'established')",120,2
"('economic', 'social')",120,2
"('government', 'party')",119,2
"('basic', 'law')",119,2
"('turkish', 'nation')",116,2
"('must', 'also')",116,2
"('young', 'people')",114,2
"('country', 'party')",114,2
"('nationalist', 'movement')",114,2
"('social', 'justice')",112,2
"('american', 'people')",111,2
"('people', 'party')",107,2
"('future', 'generations')",107,2
"('equal', 'opportunities')",106,2
"('equal', 'rights')",106,2
"('men', 'women')",105,2
"('policy', 'party')",105,2
"('party', 'take')",104,2
"('international', 'law')",104,2
"('national', 'security')",103,2
"('movement', 'party')",103,2
"('economic', 'development')",102,2
"('republic', 'party')",100,2
"('free', 'democrats')",100,2
"('sustainable', 'development')",97,2
"('around', 'world')",97,2
"('puerto', 'rico')",92,2
"('party', 'made')",90,2
"('peace', 'stability')",90,2
"('party', 'protect')",88,2
"('party', 'believes')",88,2
"('want', 'strengthen')",87,2
"('every', 'citizen')",86,2
"('administration', 'party')",86,2
"('rights', 'party')",85,2
"('human', 'dignity')",83,2
"('environmental', 'protection')",83,2
"('law', 'enforcement')",83,2
"('cdu', 'csu')",83,2
"('continue', 'support')",82,2
"('citizens', 'party')",81,2
"('cultural', 'heritage')",81,2
"('national', 'interests')",81,2
"('world', 'party')",80,2
"('market', 'economy')",80,2
"('party', 'provide')",79,2
"('social', 'economic')",79,2
"('political', 'economic')",79,2
"('public', 'sector')",79,2
"('data', 'protection')",79,2
"('party', 'strengthen')",77,2
"('system', 'party')",76,2
"('natural', 'resources')",75,2
"('party', 'establish')",74,2
"('must', 'continue')",74,2
"('party', 'must')",72,2
"('must', 'remain')",72,2
"('party', 'create')",71,2
"('economic', 'growth')",71,2
"('party', 'government')",70,2
"('party', 'always')",69,2
"('sexual', 'orientation')",68,2
"('new', 'constitution')",67,2
"('local', 'governments')",67,2
"('people', 'disabilities')",67,2
"('law', 'party')",66,2
"('21st', 'century')",66,2
"('local', 'government')",66,2
"('national', 'unity')",64,2
"('private', 'sector')",64,2
"('security', 'party')",64,2
"('social', 'security')",531,3
"('party', 'ensure')",390,3
"('party', 'also')",356,3
"('party', 'make')",303,3
"('income', 'tax')",292,3
"('public', 'sector')",291,3
"('private', 'sector')",281,3
"('party', 'continue')",246,3
"('health', 'care')",242,3
"('party', 'ensured')",216,3
"('system', 'party')",213,3
"('party', 'made')",209,3
"('tax', 'system')",204,3
"('labor', 'market')",204,3
"('party', 'reduce')",200,3
"('party', 'provide')",199,3
"('public', 'services')",197,3
"('local', 'authorities')",195,3
"('minimum', 'wage')",194,3
"('small', 'mediumsized')",177,3
"('party', 'party')",165,3
"('federal', 'government')",162,3
"('party', 'established')",161,3
"('interest', 'rates')",161,3
"('must', 'also')",160,3
"('health', 'insurance')",158,3
"('local', 'government')",158,3
"('free', 'democrats')",155,3
"('young', 'people')",152,3
"('party', 'eliminated')",151,3
"('party', 'increase')",151,3
"('party', 'work')",149,3
"('party', 'prevented')",145,3
"('party', 'support')",145,3
"('government', 'party')",145,3
"('working', 'hours')",144,3
"('small', 'businesses')",143,3
"('economic', 'growth')",142,3
"('labour', 'party')",142,3
"('party', 'reduced')",138,3
"('long', 'term')",137,3
"('public', 'transport')",137,3
"('put', 'end')",136,3
"('party', 'introduce')",136,3
"('party', 'put')",132,3
"('tax', 'evasion')",130,3
"('old', 'age')",130,3
"('party', 'give')",128,3
"('party', 'provided')",127,3
"('services', 'party')",123,3
"('sector', 'party')",122,3
"('mediumsized', 'enterprises')",121,3
"('policy', 'party')",120,3
"('climate', 'change')",119,3
"('want', 'make')",119,3
"('tax', 'rates')",117,3
"('policies', 'party')",116,3
"('within', 'framework')",115,3
"('party', 'take')",114,3
"('working', 'conditions')",114,3
"('economic', 'social')",113,3
"('rural', 'areas')",113,3
"('party', 'establish')",112,3
"('renewable', 'energy')",109,3
"('party', 'create')",108,3
"('tax', 'burden')",108,3
"('social', 'assistance')",108,3
"('climate', 'protection')",108,3
"('democrats', 'want')",108,3
"('party', 'end')",107,3
"('real', 'estate')",107,3
"('also', 'want')",107,3
"('local', 'governments')",106,3
"('party', 'taken')",106,3
"('energy', 'efficiency')",103,3
"('party', 'help')",103,3
"('market', 'economy')",103,3
"('die', 'linke')",102,3
"('collective', 'bargaining')",98,3
"('party', 'able')",97,3
"('party', 'encourage')",95,3
"('workers', 'party')",94,3
"('party', 'implement')",94,3
"('tax', 'rate')",94,3
"('pension', 'insurance')",94,3
"('party', 'developed')",93,3
"('measures', 'party')",90,3
"('social', 'justice')",89,3
"('party', 'eliminate')",89,3
"('raw', 'materials')",88,3
"('civil', 'servants')",88,3
"('tax', 'reform')",88,3
"('economy', 'party')",87,3
"('people', 'party')",87,3
"('people', 'disabilities')",87,3
"('party', 'abolish')",87,3
"('economic', 'policy')",87,3
"('party', 'given')",86,3
"('party', 'improve')",86,3
"('taking', 'account')",86,3
"('human', 'rights')",612,4
"('united', 'states')",430,4
"('party', 'party')",372,4
"('party', 'continue')",361,4
"('party', 'ensure')",318,4
"('nuclear', 'weapons')",313,4
"('foreign', 'policy')",282,4
"('european', 'union')",265,4
"('rule', 'law')",251,4
"('federal', 'government')",223,4
"('party', 'also')",216,4
"('put', 'end')",214,4
"('party', 'work')",211,4
"('party', 'make')",211,4
"('die', 'linke')",204,4
"('united', 'nations')",189,4
"('party', 'put')",177,4
"('government', 'party')",176,4
"('young', 'people')",175,4
"('party', 'allow')",172,4
"('party', 'end')",169,4
"('must', 'also')",164,4
"('armed', 'forces')",154,4
"('law', 'enforcement')",153,4
"('health', 'care')",152,4
"('fundamental', 'rights')",150,4
"('international', 'law')",150,4
"('party', 'take')",148,4
"('national', 'security')",146,4
"('nuclear', 'power')",146,4
"('northern', 'ireland')",146,4
"('civil', 'society')",144,4
"('political', 'parties')",144,4
"('climate', 'change')",142,4
"('within', 'framework')",138,4
"('party', 'must')",131,4
"('soviet', 'union')",127,4
"('party', 'prevent')",123,4
"('free', 'democrats')",122,4
"('middle', 'east')",120,4
"('social', 'security')",118,4
"('party', 'prevented')",116,4
"('party', 'made')",115,4
"('republic', 'party')",114,4
"('democrats', 'party')",113,4
"('american', 'people')",111,4
"('party', 'abolish')",108,4
"('basic', 'law')",108,4
"('arms', 'control')",103,4
"('people', 'party')",101,4
"('administration', 'party')",101,4
"('uk', 'government')",101,4
"('party', 'fight')",99,4
"('party', 'establish')",99,4
"('data', 'protection')",99,4
"('power', 'plants')",98,4
"('public', 'services')",98,4
"('civil', 'rights')",98,4
"('president', 'party')",97,4
"('member', 'states')",96,4
"('party', 'introduce')",95,4
"('party', 'support')",93,4
"('citizens', 'party')",92,4
"('arms', 'exports')",92,4
"('pirate', 'party')",92,4
"('party', 'abolished')",91,4
"('system', 'party')",91,4
"('law', 'party')",91,4
"('party', 'never')",91,4
"('federal', 'state')",91,4
"('policy', 'party')",89,4
"('party', 'problem')",89,4
"('party', 'established')",88,4
"('economic', 'social')",86,4
"('fight', 'terrorism')",86,4
"('party', 'seek')",85,4
"('mps', 'party')",85,4
"('snp', 'mps')",83,4
"('party', 'eliminated')",81,4
"('must', 'remain')",80,4
"('climate', 'protection')",80,4
"('rights', 'freedoms')",78,4
"('public', 'sector')",78,4
"('want', 'abolish')",78,4
"('security', 'council')",77,4
"('public', 'officials')",76,4
"('around', 'world')",76,4
"('criminal', 'law')",76,4
"('republican', 'administration')",76,4
"('weapons', 'mass')",74,4
"('long', 'term')",73,4
"('mass', 'destruction')",73,4
"('animal', 'welfare')",73,4
"('labour', 'party')",73,4
"('republican', 'president')",73,4
"('separation', 'powers')",72,4
"('party', 'remove')",72,4
"('higher', 'education')",72,4
"('private', 'sector')",72,4
"('prime', 'minister')",72,4
"('per', 'cent')",546,5
"('young', 'people')",331,5
"('party', 'increase')",319,5
"('per', 'year')",313,5
"('party', 'continue')",282,5
"('billion', 'tl')",270,5
"('social', 'security')",267,5
"('minimum', 'wage')",249,5
"('four', 'years')",236,5
"('party', 'also')",231,5
"('five', 'years')",230,5
"('party', 'provide')",223,5
"('first', 'time')",223,5
"('party', 'ensure')",212,5
"('every', 'year')",209,5
"('income', 'tax')",199,5
"('billion', 'euros')",198,5
"('billion', 'dollars')",196,5
"('higher', 'education')",182,5
"('within', 'scope')",178,5
"('party', 'make')",174,5
"('public', 'sector')",173,5
"('two', 'years')",172,5
"('party', 'party')",169,5
"('three', 'years')",164,5
"('increased', 'number')",162,5
"('million', 'tl')",160,5
"('million', 'people')",157,5
"('years', 'party')",155,5
"('health', 'care')",151,5
"('new', 'jobs')",149,5
"('private', 'sector')",145,5
"('party', 'increased')",144,5
"('1', 'billion')",134,5
"('tax', 'rate')",123,5
"('disabled', 'people')",120,5
"('government', 'party')",118,5
"('federal', 'government')",116,5
"('percent', '2002')",115,5
"('euros', 'per')",110,5
"('small', 'businesses')",108,5
"('1', 'million')",107,5
"('per', 'week')",105,5
"('party', 'create')",100,5
"('party', 'support')",100,5
"('real', 'terms')",100,5
"('party', 'introduce')",99,5
"('public', 'services')",97,5
"('increase', 'number')",96,5
"('5', 'years')",96,5
"('united', 'states')",96,5
"('labour', 'party')",95,5
"('next', 'parliament')",95,5
"('per', 'month')",94,5
"('billion', 'year')",94,5
"('health', 'insurance')",93,5
"('national', 'income')",93,5
"('drinking', 'water')",93,5
"('ten', 'years')",92,5
"('year', 'party')",91,5
"('50', 'percent')",89,5
"('2002', 'increased')",89,5
"('economic', 'growth')",89,5
"('party', 'receive')",88,5
"('european', 'union')",88,5
"('2', 'billion')",88,5
"('mental', 'health')",87,5
"('million', 'euros')",87,5
"('recent', 'years')",86,5
"('last', 'year')",86,5
"('party', 'take')",83,5
"('people', 'party')",81,5
"('tax', 'rates')",81,5
"('local', 'authorities')",81,5
"('northern', 'ireland')",81,5
"('party', 'give')",80,5
"('per', 'capita')",80,5
"('party', 'reduce')",80,5
"('interest', 'rates')",80,5
"('years', 'ago')",80,5
"('labour', 'government')",80,5
"('natural', 'gas')",79,5
"('usd', 'billion')",78,5
"('one', 'million')",77,5
"('small', 'mediumsized')",77,5
"('armed', 'forces')",76,5
"('party', 'establish')",76,5
"('thousand', 'people')",75,5
"('party', 'able')",74,5
"('20', 'years')",72,5
"('within', 'framework')",71,5
"('social', 'assistance')",71,5
"('party', 'reach')",71,5
"('across', 'country')",71,5
"('health', 'service')",71,5
"('national', 'insurance')",70,5
"('party', 'help')",70,5
"('party', 'provided')",69,5
"('health', 'services')",69,5
"('tax', 'credit')",69,5
"('young', 'people')",1133,6
"('party', 'ensure')",589,6
"('health', 'care')",533,6
"('party', 'continue')",361,6
"('people', 'disabilities')",352,6
"('education', 'party')",308,6
"('higher', 'education')",308,6
"('party', 'also')",305,6
"('party', 'provide')",305,6
"('mental', 'health')",268,6
"('party', 'make')",260,6
"('health', 'services')",256,6
"('social', 'security')",251,6
"('education', 'system')",243,6
"('vocational', 'training')",228,6
"('education', 'training')",213,6
"('disabled', 'people')",202,6
"('party', 'increase')",200,6
"('children', 'young')",195,6
"('must', 'also')",191,6
"('party', 'establish')",184,6
"('every', 'child')",182,6
"('party', 'support')",181,6
"('local', 'authorities')",179,6
"('health', 'insurance')",178,6
"('secondary', 'education')",174,6
"('party', 'work')",168,6
"('party', 'provided')",162,6
"('continuing', 'education')",157,6
"('daycare', 'centers')",153,6
"('services', 'party')",150,6
"('care', 'services')",149,6
"('equal', 'opportunities')",148,6
"('schools', 'party')",147,6
"('labor', 'market')",145,6
"('party', 'improve')",137,6
"('working', 'conditions')",132,6
"('party', 'create')",131,6
"('party', 'encourage')",130,6
"('party', 'develop')",129,6
"('party', 'give')",126,6
"('party', 'expand')",125,6
"('party', 'take')",124,6
"('party', 'party')",119,6
"('party', 'made')",119,6
"('need', 'care')",118,6
"('social', 'services')",118,6
"('free', 'charge')",117,6
"('system', 'party')",117,6
"('private', 'sector')",117,6
"('vocational', 'education')",117,6
"('rural', 'areas')",114,6
"('federal', 'government')",112,6
"('party', 'implement')",111,6
"('party', 'ensured')",110,6
"('people', 'party')",110,6
"('want', 'strengthen')",110,6
"('party', 'established')",107,6
"('children', 'party')",107,6
"('quality', 'education')",105,6
"('party', 'help')",104,6
"('people', 'need')",103,6
"('party', 'introduce')",103,6
"('also', 'want')",103,6
"('women', 'men')",101,6
"('public', 'sector')",101,6
"('within', 'framework')",99,6
"('early', 'childhood')",96,6
"('educational', 'institutions')",95,6
"('high', 'school')",95,6
"('care', 'system')",95,6
"('lifelong', 'learning')",93,6
"('medical', 'care')",92,6
"('preschool', 'education')",91,6
"('make', 'sure')",91,6
"('children', 'need')",90,6
"('social', 'life')",89,6
"('older', 'people')",88,6
"('education', 'children')",87,6
"('high', 'schools')",87,6
"('care', 'party')",85,6
"('public', 'private')",85,6
"('longterm', 'care')",85,6
"('free', 'democrats')",84,6
"('teacher', 'training')",83,6
"('local', 'governments')",81,6
"('make', 'easier')",80,6
"('labour', 'party')",80,6
"('human', 'rights')",79,6
"('party', 'strengthen')",78,6
"('health', 'education')",78,6
"('working', 'hours')",77,6
"('secondary', 'school')",76,6
"('increase', 'number')",75,6
"('working', 'life')",75,6
"('public', 'health')",75,6
"('social', 'care')",75,6
"('centers', 'party')",74,6
"('basic', 'education')",74,6
"('life', 'party')",73,6
"('young', 'people')",314,7
"('health', 'care')",228,7
"('social', 'security')",222,7
"('recent', 'years')",196,7
"('federal', 'government')",172,7
"('many', 'people')",158,7
"('public', 'sector')",140,7
"('party', 'party')",130,7
"('european', 'union')",127,7
"('united', 'states')",124,7
"('labor', 'market')",121,7
"('government', 'party')",112,7
"('economic', 'growth')",111,7
"('interest', 'rates')",109,7
"('public', 'services')",108,7
"('climate', 'change')",108,7
"('party', 'continue')",106,7
"('private', 'sector')",106,7
"('economic', 'crisis')",106,7
"('per', 'cent')",103,7
"('armed', 'forces')",93,7
"('party', 'also')",83,7
"('four', 'years')",83,7
"('people', 'party')",80,7
"('every', 'year')",79,7
"('foreign', 'policy')",78,7
"('men', 'women')",78,7
"('labour', 'party')",78,7
"('american', 'people')",76,7
"('older', 'people')",74,7
"('human', 'rights')",73,7
"('health', 'insurance')",73,7
"('education', 'system')",72,7
"('small', 'mediumsized')",72,7
"('hundreds', 'thousands')",71,7
"('years', 'ago')",71,7
"('economic', 'social')",70,7
"('million', 'people')",69,7
"('small', 'businesses')",69,7
"('old', 'age')",69,7
"('millions', 'people')",68,7
"('labour', 'government')",66,7
"('rural', 'areas')",65,7
"('party', 'ensure')",64,7
"('new', 'jobs')",64,7
"('billion', 'euros')",62,7
"('northern', 'ireland')",61,7
"('mental', 'health')",60,7
"('long', 'term')",59,7
"('political', 'system')",59,7
"('trade', 'unions')",58,7
"('economic', 'policy')",57,7
"('public', 'administration')",57,7
"('many', 'years')",57,7
"('three', 'years')",57,7
"('party', 'make')",56,7
"('health', 'services')",55,7
"('party', 'take')",54,7
"('middle', 'class')",54,7
"('quality', 'life')",54,7
"('health', 'service')",52,7
"('higher', 'education')",52,7
"('working', 'conditions')",50,7
"('party', 'become')",50,7
"('middle', 'east')",50,7
"('every', 'day')",50,7
"('one', 'hand')",50,7
"('welfare', 'state')",50,7
"('must', 'also')",50,7
"('eight', 'years')",49,7
"('around', 'world')",49,7
"('two', 'years')",49,7
"('small', 'business')",49,7
"('local', 'authorities')",49,7
"('people', 'disabilities')",49,7
"('five', 'years')",48,7
"('public', 'debt')",48,7
"('mediumsized', 'enterprises')",48,7
"('state', 'local')",48,7
"('social', 'justice')",47,7
"('first', 'time')",47,7
"('social', 'care')",47,7
"('federal', 'state')",47,7
"('european', 'countries')",46,7
"('greek', 'people')",46,7
"('public', 'health')",46,7
"('health', 'system')",46,7
"('natural', 'resources')",45,7
"('people', 'work')",45,7
"('national', 'security')",45,7
"('working', 'hours')",45,7
"('tax', 'system')",45,7
"('party', 'work')",44,7
"('member', 'states')",44,7
"('die', 'linke')",44,7
"('soviet', 'union')",44,7
"('21st', 'century')",43,7
"('tax', 'rates')",43,7
"('last', 'year')",43,7
"('market', 'economy')",43,7
