2-gram,Frequency,Cluster
"('party', 'end')",208,1
"('party', 'eliminated')",198,1
"('income', 'tax')",192,1
"('party', 'abolish')",187,1
"('party', 'make')",183,1
"('health', 'care')",182,1
"('young', 'people')",177,1
"('party', 'abolished')",169,1
"('human', 'rights')",167,1
"('party', 'made')",156,1
"('system', 'party')",156,1
"('per', 'cent')",156,1
"('party', 'party')",150,1
"('party', 'reduce')",150,1
"('local', 'authorities')",149,1
"('public', 'services')",144,1
"('party', 'continue')",143,1
"('federal', 'government')",139,1
"('party', 'work')",137,1
"('government', 'party')",133,1
"('private', 'sector')",130,1
"('party', 'established')",126,1
"('party', 'introduce')",123,1
"('nuclear', 'weapons')",123,1
"('local', 'government')",122,1
"('labour', 'party')",121,1
"('party', 'take')",114,1
"('want', 'abolish')",112,1
"('party', 'reduced')",109,1
"('services', 'party')",108,1
"('within', 'framework')",107,1
"('party', 'ensured')",106,1
"('united', 'states')",105,1
"('die', 'linke')",105,1
"('northern', 'ireland')",105,1
"('minimum', 'wage')",103,1
"('party', 'remove')",103,1
"('higher', 'education')",100,1
"('must', 'also')",100,1
"('renewable', 'energy')",97,1
"('party', 'increase')",97,1
"('tax', 'rate')",97,1
"('uk', 'government')",97,1
"('party', 'prevented')",96,1
"('party', 'establish')",93,1
"('climate', 'change')",92,1
"('tax', 'system')",91,1
"('public', 'transport')",90,1
"('health', 'insurance')",89,1
"('party', 'ended')",88,1
"('health', 'services')",88,1
"('tax', 'rates')",87,1
"('tax', 'evasion')",86,1
"('party', 'give')",85,1
"('party', 'eliminate')",85,1
"('free', 'democrats')",85,1
"('civil', 'servants')",84,1
"('long', 'term')",84,1
"('party', 'removed')",83,1
"('party', 'support')",83,1
"('mps', 'party')",83,1
"('snp', 'mps')",81,1
"('party', 'taken')",80,1
"('public', 'administration')",78,1
"('per', 'year')",78,1
"('sector', 'party')",77,1
"('mental', 'health')",77,1
"('local', 'governments')",75,1
"('nuclear', 'power')",75,1
"('education', 'party')",74,1
"('labour', 'government')",74,1
"('party', 'allow')",73,1
"('european', 'union')",73,1
"('two', 'years')",73,1
"('political', 'parties')",72,1
"('power', 'plants')",72,1
"('party', 'provide')",72,1
"('party', 'create')",72,1
"('climate', 'protection')",72,1
"('party', 'implement')",71,1
"('interest', 'rates')",70,1
"('economic', 'social')",70,1
"('four', 'years')",69,1
"('small', 'businesses')",69,1
"('ukip', 'party')",69,1
"('real', 'estate')",68,1
"('recent', 'years')",68,1
"('taking', 'account')",67,1
"('natural', 'gas')",67,1
"('public', 'health')",66,1
"('democrats', 'want')",66,1
"('party', 'increased')",65,1
"('party', 'stop')",63,1
"('must', 'abolished')",63,1
"('party', 'ensure')",503,2
"('party', 'continue')",487,2
"('party', 'established')",361,2
"('party', 'establish')",329,2
"('party', 'party')",324,2
"('local', 'government')",266,2
"('party', 'make')",254,2
"('within', 'framework')",250,2
"('party', 'also')",241,2
"('local', 'authorities')",222,2
"('private', 'sector')",221,2
"('party', 'made')",220,2
"('party', 'increase')",220,2
"('within', 'scope')",215,2
"('system', 'party')",214,2
"('local', 'governments')",213,2
"('party', 'provide')",206,2
"('party', 'implement')",206,2
"('party', 'ensured')",202,2
"('party', 'create')",201,2
"('party', 'support')",195,2
"('party', 'develop')",187,2
"('human', 'rights')",176,2
"('health', 'care')",166,2
"('regional', 'development')",159,2
"('renewable', 'energy')",158,2
"('action', 'plan')",157,2
"('billion', 'tl')",155,2
"('party', 'work')",154,2
"('european', 'union')",153,2
"('rural', 'development')",153,2
"('party', 'take')",152,2
"('party', 'increased')",151,2
"('public', 'sector')",151,2
"('natural', 'gas')",151,2
"('party', 'developed')",148,2
"('government', 'party')",148,2
"('climate', 'change')",146,2
"('taking', 'account')",141,2
"('higher', 'education')",139,2
"('services', 'party')",136,2
"('rural', 'areas')",135,2
"('civil', 'society')",135,2
"('public', 'administration')",128,2
"('health', 'services')",126,2
"('party', 'strengthen')",126,2
"('party', 'complete')",126,2
"('social', 'security')",126,2
"('party', 'provided')",120,2
"('party', 'encourage')",120,2
"('economic', 'social')",119,2
"('foreign', 'policy')",119,2
"('drinking', 'water')",116,2
"('first', 'time')",115,2
"('party', 'encouraged')",112,2
"('water', 'resources')",109,2
"('party', 'set')",104,2
"('party', 'implemented')",100,2
"('information', 'system')",100,2
"('party', 'given')",99,2
"('projects', 'party')",98,2
"('public', 'services')",98,2
"('black', 'sea')",97,2
"('education', 'party')",97,2
"('party', 'completed')",94,2
"('armed', 'forces')",94,2
"('united', 'nations')",93,2
"('party', 'prepare')",92,2
"('sustainable', 'development')",92,2
"('party', 'introduce')",91,2
"('areas', 'party')",90,2
"('national', 'assembly')",90,2
"('young', 'people')",88,2
"('northern', 'ireland')",88,2
"('sector', 'party')",87,2
"('party', 'taken')",87,2
"('public', 'private')",87,2
"('project', 'party')",87,2
"('party', 'improve')",86,2
"('party', 'include')",85,2
"('policy', 'party')",85,2
"('energy', 'sources')",85,2
"('centers', 'party')",84,2
"('economic', 'development')",84,2
"('period', 'party')",83,2
"('party', 'expand')",80,2
"('agricultural', 'products')",80,2
"('policies', 'party')",79,2
"('program', 'party')",78,2
"('party', 'give')",78,2
"('country', 'party')",78,2
"('energy', 'efficiency')",78,2
"('party', 'bring')",77,2
"('million', 'tl')",77,2
"('uk', 'government')",77,2
"('party', 'review')",76,2
"('waste', 'management')",76,2
"('coming', 'period')",76,2
"('increased', 'number')",76,2
"('cultural', 'heritage')",75,2
"('party', 'continue')",656,3
"('human', 'rights')",552,3
"('party', 'ensure')",546,3
"('foreign', 'policy')",446,3
"('party', 'party')",434,3
"('health', 'care')",370,3
"('united', 'states')",367,3
"('rule', 'law')",305,3
"('civil', 'society')",290,3
"('young', 'people')",249,3
"('party', 'work')",238,3
"('quality', 'life')",226,3
"('social', 'security')",225,3
"('party', 'make')",222,3
"('party', 'also')",212,3
"('middle', 'east')",198,3
"('rights', 'freedoms')",194,3
"('within', 'framework')",193,3
"('fundamental', 'rights')",191,3
"('party', 'support')",189,3
"('public', 'services')",170,3
"('party', 'ensured')",162,3
"('armed', 'forces')",161,3
"('federal', 'government')",152,3
"('economic', 'social')",149,3
"('must', 'also')",145,3
"('northern', 'ireland')",141,3
"('party', 'established')",138,3
"('united', 'nations')",137,3
"('public', 'administration')",133,3
"('climate', 'change')",132,3
"('policy', 'party')",130,3
"('economic', 'development')",130,3
"('future', 'generations')",128,3
"('government', 'party')",126,3
"('sustainable', 'development')",125,3
"('civil', 'rights')",124,3
"('party', 'take')",122,3
"('rural', 'areas')",121,3
"('party', 'made')",120,3
"('economic', 'growth')",120,3
"('national', 'security')",120,3
"('health', 'services')",119,3
"('basic', 'law')",119,3
"('public', 'sector')",118,3
"('people', 'party')",116,3
"('party', 'increase')",114,3
"('country', 'party')",112,3
"('law', 'enforcement')",111,3
"('social', 'justice')",110,3
"('party', 'provide')",109,3
"('want', 'strengthen')",109,3
"('party', 'strengthen')",108,3
"('private', 'sector')",106,3
"('equal', 'opportunities')",106,3
"('natural', 'resources')",106,3
"('american', 'people')",106,3
"('system', 'party')",105,3
"('environmental', 'protection')",104,3
"('peace', 'security')",102,3
"('party', 'protect')",100,3
"('puerto', 'rico')",100,3
"('administration', 'party')",98,3
"('european', 'union')",97,3
"('around', 'world')",96,3
"('social', 'economic')",95,3
"('men', 'women')",94,3
"('cultural', 'heritage')",94,3
"('nationalist', 'movement')",92,3
"('market', 'economy')",91,3
"('international', 'law')",90,3
"('world', 'party')",90,3
"('party', 'establish')",89,3
"('data', 'protection')",88,3
"('citizens', 'party')",87,3
"('mental', 'health')",86,3
"('movement', 'party')",86,3
"('local', 'governments')",85,3
"('party', 'create')",82,3
"('policies', 'party')",82,3
"('peace', 'stability')",82,3
"('people', 'disabilities')",82,3
"('rights', 'party')",81,3
"('environmentally', 'friendly')",81,3
"('high', 'quality')",81,3
"('party', 'believes')",81,3
"('equal', 'rights')",81,3
"('continue', 'support')",81,3
"('national', 'interests')",80,3
"('turkish', 'nation')",80,3
"('public', 'transport')",79,3
"('party', 'government')",79,3
"('state', 'local')",78,3
"('human', 'dignity')",77,3
"('every', 'citizen')",77,3
"('party', 'promote')",77,3
"('political', 'economic')",77,3
"('working', 'conditions')",76,3
"('republic', 'party')",76,3
"('free', 'democrats')",76,3
"('young', 'people')",370,4
"('social', 'security')",247,4
"('health', 'care')",227,4
"('recent', 'years')",201,4
"('economic', 'growth')",182,4
"('per', 'cent')",176,4
"('many', 'people')",168,4
"('federal', 'government')",168,4
"('interest', 'rates')",152,4
"('party', 'party')",148,4
"('labor', 'market')",142,4
"('public', 'services')",135,4
"('party', 'continue')",134,4
"('public', 'sector')",134,4
"('united', 'states')",130,4
"('private', 'sector')",129,4
"('economic', 'crisis')",118,4
"('government', 'party')",115,4
"('climate', 'change')",114,4
"('four', 'years')",113,4
"('european', 'union')",111,4
"('every', 'year')",104,4
"('older', 'people')",95,4
"('must', 'also')",93,4
"('northern', 'ireland')",92,4
"('small', 'businesses')",91,4
"('years', 'ago')",90,4
"('people', 'party')",88,4
"('party', 'also')",88,4
"('armed', 'forces')",88,4
"('million', 'people')",86,4
"('billion', 'euros')",86,4
"('american', 'people')",85,4
"('economic', 'social')",82,4
"('quality', 'life')",82,4
"('old', 'age')",82,4
"('party', 'make')",81,4
"('mental', 'health')",80,4
"('long', 'term')",79,4
"('small', 'mediumsized')",77,4
"('health', 'insurance')",74,4
"('eight', 'years')",73,4
"('economic', 'policy')",73,4
"('education', 'system')",73,4
"('five', 'years')",73,4
"('men', 'women')",73,4
"('labour', 'party')",73,4
"('new', 'jobs')",72,4
"('conservative', 'government')",72,4
"('labour', 'government')",71,4
"('middle', 'class')",70,4
"('health', 'service')",69,4
"('foreign', 'policy')",69,4
"('political', 'system')",69,4
"('higher', 'education')",69,4
"('rural', 'areas')",67,4
"('public', 'administration')",66,4
"('per', 'year')",65,4
"('hundreds', 'thousands')",64,4
"('three', 'years')",64,4
"('two', 'years')",64,4
"('working', 'hours')",64,4
"('trade', 'unions')",63,4
"('rule', 'law')",63,4
"('financial', 'markets')",63,4
"('party', 'ensure')",61,4
"('millions', 'people')",61,4
"('human', 'rights')",60,4
"('market', 'economy')",60,4
"('many', 'years')",60,4
"('working', 'conditions')",59,4
"('first', 'time')",59,4
"('tax', 'system')",59,4
"('income', 'tax')",59,4
"('small', 'business')",58,4
"('party', 'take')",57,4
"('living', 'standards')",57,4
"('welfare', 'state')",57,4
"('public', 'debt')",56,4
"('last', 'year')",56,4
"('around', 'world')",55,4
"('state', 'local')",54,4
"('people', 'disabilities')",54,4
"('health', 'services')",53,4
"('social', 'justice')",53,4
"('one', 'hand')",53,4
"('economic', 'development')",52,4
"('tax', 'rates')",52,4
"('national', 'security')",52,4
"('party', 'become')",51,4
"('standard', 'living')",51,4
"('public', 'spending')",51,4
"('minimum', 'wage')",50,4
"('years', 'party')",50,4
"('21st', 'century')",50,4
"('every', 'day')",50,4
"('natural', 'resources')",50,4
"('mediumsized', 'enterprises')",50,4
"('people', 'want')",50,4
"('social', 'services')",50,4
"('human', 'rights')",441,5
"('united', 'states')",426,5
"('party', 'party')",360,5
"('party', 'continue')",356,5
"('foreign', 'policy')",275,5
"('party', 'ensure')",248,5
"('health', 'care')",204,5
"('rule', 'law')",184,5
"('federal', 'government')",177,5
"('party', 'make')",171,5
"('party', 'also')",170,5
"('party', 'work')",168,5
"('united', 'nations')",161,5
"('party', 'allow')",158,5
"('nuclear', 'weapons')",156,5
"('young', 'people')",154,5
"('american', 'people')",149,5
"('government', 'party')",142,5
"('armed', 'forces')",141,5
"('climate', 'change')",134,5
"('northern', 'ireland')",129,5
"('national', 'security')",125,5
"('middle', 'east')",122,5
"('international', 'law')",118,5
"('european', 'union')",114,5
"('fundamental', 'rights')",110,5
"('party', 'take')",110,5
"('democrats', 'party')",108,5
"('political', 'parties')",105,5
"('law', 'enforcement')",104,5
"('republic', 'party')",100,5
"('party', 'never')",99,5
"('civil', 'society')",99,5
"('soviet', 'union')",99,5
"('party', 'fight')",98,5
"('party', 'must')",98,5
"('party', 'support')",95,5
"('people', 'party')",94,5
"('must', 'also')",94,5
"('social', 'security')",93,5
"('policy', 'party')",91,5
"('party', 'prevented')",90,5
"('administration', 'party')",90,5
"('die', 'linke')",89,5
"('party', 'prevent')",88,5
"('president', 'party')",88,5
"('private', 'sector')",88,5
"('civil', 'rights')",87,5
"('party', 'put')",80,5
"('party', 'made')",80,5
"('men', 'women')",79,5
"('within', 'framework')",78,5
"('free', 'democrats')",76,5
"('republican', 'president')",75,5
"('public', 'services')",74,5
"('rights', 'freedoms')",73,5
"('party', 'protect')",73,5
"('basic', 'law')",73,5
"('economic', 'social')",71,5
"('citizens', 'party')",70,5
"('party', 'problem')",70,5
"('equal', 'rights')",69,5
"('law', 'party')",68,5
"('nuclear', 'power')",68,5
"('party', 'seek')",68,5
"('federal', 'state')",68,5
"('must', 'remain')",68,5
"('snp', 'mps')",68,5
"('democrats', 'believe')",68,5
"('republican', 'administration')",67,5
"('president', 'bush')",67,5
"('party', 'establish')",66,5
"('climate', 'protection')",66,5
"('four', 'years')",65,5
"('data', 'protection')",64,5
"('public', 'sector')",64,5
"('arms', 'control')",64,5
"('uk', 'government')",64,5
"('party', 'end')",63,5
"('around', 'world')",63,5
"('party', 'oppose')",63,5
"('party', 'able')",61,5
"('make', 'sure')",61,5
"('state', 'local')",60,5
"('environmental', 'protection')",59,5
"('mps', 'party')",59,5
"('animal', 'welfare')",59,5
"('fight', 'terrorism')",58,5
"('party', 'use')",58,5
"('health', 'insurance')",58,5
"('pirate', 'party')",58,5
"('rights', 'party')",57,5
"('put', 'end')",57,5
"('party', 'ensured')",57,5
"('recent', 'years')",57,5
"('supreme', 'court')",57,5
"('party', 'stand')",56,5
"('system', 'party')",56,5
"('local', 'government')",56,5
"('state', 'party')",55,5
"('social', 'security')",638,6
"('young', 'people')",578,6
"('party', 'ensure')",510,6
"('party', 'provide')",400,6
"('party', 'also')",392,6
"('minimum', 'wage')",322,6
"('party', 'make')",319,6
"('health', 'care')",301,6
"('party', 'continue')",276,6
"('health', 'insurance')",275,6
"('income', 'tax')",270,6
"('disabled', 'people')",260,6
"('people', 'disabilities')",254,6
"('public', 'sector')",234,6
"('party', 'increase')",223,6
"('private', 'sector')",211,6
"('per', 'cent')",211,6
"('party', 'provided')",208,6
"('labor', 'market')",204,6
"('local', 'authorities')",193,6
"('higher', 'education')",186,6
"('free', 'charge')",178,6
"('old', 'age')",176,6
"('party', 'give')",175,6
"('party', 'ensured')",171,6
"('party', 'support')",170,6
"('social', 'assistance')",168,6
"('must', 'also')",158,6
"('party', 'made')",157,6
"('system', 'party')",155,6
"('public', 'services')",154,6
"('federal', 'government')",154,6
"('party', 'introduce')",152,6
"('labour', 'party')",141,6
"('working', 'hours')",139,6
"('party', 'party')",136,6
"('services', 'party')",135,6
"('party', 'work')",135,6
"('small', 'businesses')",134,6
"('tax', 'system')",133,6
"('party', 'help')",133,6
"('per', 'year')",130,6
"('working', 'conditions')",129,6
"('health', 'services')",126,6
"('collective', 'bargaining')",126,6
"('party', 'able')",123,6
"('pension', 'insurance')",122,6
"('longterm', 'care')",121,6
"('people', 'party')",120,6
"('social', 'insurance')",119,6
"('vocational', 'training')",117,6
"('unemployment', 'benefit')",117,6
"('party', 'create')",116,6
"('work', 'party')",116,6
"('party', 'establish')",116,6
"('party', 'take')",114,6
"('party', 'reduce')",112,6
"('rural', 'areas')",112,6
"('party', 'established')",111,6
"('need', 'care')",111,6
"('first', 'time')",110,6
"('longterm', 'unemployed')",108,6
"('small', 'mediumsized')",106,6
"('financial', 'support')",105,6
"('child', 'benefit')",105,6
"('workers', 'party')",104,6
"('statutory', 'pension')",104,6
"('government', 'party')",103,6
"('free', 'democrats')",103,6
"('people', 'need')",102,6
"('older', 'people')",102,6
"('local', 'government')",101,6
"('unemployment', 'insurance')",100,6
"('tax', 'credit')",100,6
"('within', 'scope')",99,6
"('party', 'receive')",98,6
"('party', 'increased')",97,6
"('family', 'insurance')",97,6
"('insurance', 'system')",97,6
"('party', 'implement')",96,6
"('within', 'framework')",96,6
"('education', 'party')",94,6
"('make', 'easier')",94,6
"('tax', 'relief')",94,6
"('care', 'insurance')",93,6
"('civil', 'servants')",93,6
"('social', 'support')",92,6
"('care', 'services')",92,6
"('party', 'encourage')",92,6
"('party', 'given')",91,6
"('party', 'improve')",90,6
"('interest', 'rates')",90,6
"('also', 'want')",89,6
"('real', 'estate')",88,6
"('tax', 'rates')",88,6
"('tax', 'rate')",88,6
"('social', 'services')",87,6
"('per', 'month')",86,6
"('insurance', 'contributions')",86,6
"('single', 'parents')",86,6
"('european', 'union')",677,7
"('human', 'rights')",340,7
"('member', 'states')",311,7
"('party', 'continue')",221,7
"('foreign', 'policy')",211,7
"('federal', 'government')",185,7
"('party', 'party')",177,7
"('die', 'linke')",161,7
"('free', 'democrats')",158,7
"('german', 'government')",155,7
"('cdu', 'csu')",151,7
"('northern', 'ireland')",144,7
"('european', 'parliament')",142,7
"('want', 'strengthen')",134,7
"('must', 'also')",133,7
"('european', 'level')",133,7
"('within', 'framework')",123,7
"('climate', 'protection')",120,7
"('party', 'also')",118,7
"('united', 'nations')",118,7
"('social', 'security')",114,7
"('security', 'policy')",111,7
"('party', 'work')",108,7
"('eu', 'member')",106,7
"('rule', 'law')",105,7
"('party', 'ensure')",104,7
"('eu', 'party')",104,7
"('small', 'mediumsized')",99,7
"('also', 'want')",99,7
"('climate', 'change')",97,7
"('government', 'party')",97,7
"('young', 'people')",97,7
"('party', 'europe')",92,7
"('international', 'law')",91,7
"('labor', 'market')",91,7
"('market', 'economy')",89,7
"('europe', 'party')",87,7
"('single', 'market')",87,7
"('development', 'cooperation')",87,7
"('eu', 'must')",86,7
"('long', 'term')",85,7
"('fundamental', 'rights')",83,7
"('civil', 'society')",83,7
"('free', 'trade')",83,7
"('renewable', 'energies')",82,7
"('policy', 'must')",80,7
"('development', 'policy')",80,7
"('basic', 'law')",80,7
"('european', 'countries')",78,7
"('foreign', 'security')",78,7
"('federal', 'states')",77,7
"('german', 'bundestag')",77,7
"('eu', 'countries')",75,7
"('federal', 'republic')",75,7
"('armed', 'forces')",74,7
"('party', 'make')",73,7
"('republic', 'party')",73,7
"('party', 'must')",73,7
"('democrats', 'want')",73,7
"('mediumsized', 'enterprises')",72,7
"('must', 'become')",71,7
"('german', 'language')",69,7
"('economic', 'social')",68,7
"('social', 'market')",68,7
"('throughout', 'europe')",67,7
"('german', 'foreign')",67,7
"('eastern', 'german')",66,7
"('agricultural', 'policy')",65,7
"('common', 'european')",64,7
"('sustainable', 'development')",63,7
"('want', 'make')",63,7
"('middle', 'east')",62,7
"('party', 'therefore')",61,7
"('nuclear', 'weapons')",61,7
"('europe', 'must')",61,7
"('eu', 'funds')",61,7
"('federal', 'state')",60,7
"('eu', 'membership')",59,7
"('union', 'party')",58,7
"('european', 'policy')",58,7
"('eu', 'citizens')",58,7
"('german', 'european')",57,7
"('social', 'democratic')",56,7
"('german', 'economy')",56,7
"('german', 'states')",56,7
"('eastern', 'party')",55,7
"('within', 'eu')",54,7
"('party', 'problem')",54,7
"('economic', 'policy')",54,7
"('european', 'community')",53,7
"('party', 'take')",52,7
"('trade', 'unions')",52,7
"('welfare', 'state')",52,7
"('environmental', 'protection')",52,7
"('therefore', 'want')",52,7
"('want', 'ensure')",52,7
"('united', 'states')",51,7
"('21st', 'century')",51,7
"('framework', 'conditions')",51,7
"('europe', 'world')",50,7
