2-gram,Frequency,Cluster
"('party', 'work')",240,1
"('party', 'support')",236,1
"('party', 'make')",225,1
"('party', 'give')",211,1
"('local', 'government')",201,1
"('next', 'parliament')",182,1
"('health', 'service')",176,1
"('social', 'security')",175,1
"('party', 'party')",169,1
"('public', 'sector')",168,1
"('ukip', 'party')",167,1
"('party', 'increase')",165,1
"('public', 'transport')",164,1
"('social', 'care')",144,1
"('party', 'help')",142,1
"('party', 'provide')",136,1
"('minimum', 'wage')",135,1
"('income', 'tax')",128,1
"('party', 'set')",126,1
"('private', 'sector')",125,1
"('scottish', 'government')",125,1
"('party', 'take')",123,1
"('mental', 'health')",122,1
"('conservative', 'government')",122,1
"('party', 'encourage')",120,1
"('small', 'businesses')",118,1
"('disabled', 'people')",116,1
"('party', 'establish')",115,1
"('party', 'press')",115,1
"('health', 'care')",114,1
"('parliament', 'party')",112,1
"('party', 'create')",110,1
"('make', 'sure')",110,1
"('higher', 'education')",109,1
"('cymru', 'party')",109,1
"('party', 'seek')",108,1
"('five', 'years')",107,1
"('scottish', 'parliament')",107,1
"('snp', 'party')",104,1
"('european', 'union')",99,1
"('older', 'people')",98,1
"('party', 'able')",95,1
"('party', 'allow')",92,1
"('armed', 'forces')",91,1
"('local', 'councils')",91,1
"('party', 'end')",89,1
"('services', 'party')",86,1
"('people', 'party')",86,1
"('old', 'age')",86,1
"('per', 'year')",86,1
"('party', 'build')",86,1
"('state', 'pension')",84,1
"('party', 'require')",83,1
"('introduce', 'new')",83,1
"('across', 'uk')",83,1
"('two', 'years')",82,1
"('party', 'use')",82,1
"('climate', 'change')",82,1
"('living', 'wage')",82,1
"('scotland', 'wales')",82,1
"('long', 'term')",80,1
"('party', 'bring')",78,1
"('health', 'social')",78,1
"('party', 'invest')",78,1
"('party', 'therefore')",77,1
"('every', 'year')",77,1
"('party', 'put')",76,1
"('education', 'training')",75,1
"('party', 'improve')",75,1
"('national', 'health')",75,1
"('house', 'commons')",75,1
"('first', 'time')",74,1
"('rural', 'areas')",74,1
"('social', 'services')",73,1
"('party', 'review')",72,1
"('british', 'people')",72,1
"('party', 'enable')",71,1
"('council', 'tax')",71,1
"('national', 'insurance')",70,1
"('new', 'deal')",69,1
"('pension', 'insurance')",69,1
"('local', 'communities')",68,1
"('system', 'party')",67,1
"('three', 'years')",66,1
"('party', 'ensure')",1320,2
"('party', 'established')",808,2
"('party', 'ensured')",748,2
"('party', 'make')",715,2
"('party', 'made')",674,2
"('party', 'party')",660,2
"('party', 'increase')",654,2
"('party', 'establish')",596,2
"('party', 'continue')",563,2
"('party', 'provide')",520,2
"('system', 'party')",513,2
"('party', 'increased')",473,2
"('party', 'provided')",469,2
"('young', 'people')",390,2
"('party', 'developed')",375,2
"('party', 'support')",368,2
"('party', 'implement')",360,2
"('party', 'encouraged')",349,2
"('services', 'party')",348,2
"('party', 'create')",326,2
"('private', 'sector')",324,2
"('party', 'develop')",319,2
"('party', 'also')",311,2
"('education', 'party')",305,2
"('party', 'put')",303,2
"('party', 'prevented')",301,2
"('party', 'given')",297,2
"('sector', 'party')",296,2
"('party', 'taken')",288,2
"('party', 'strengthen')",287,2
"('within', 'framework')",274,2
"('party', 'take')",266,2
"('social', 'security')",263,2
"('party', 'improved')",260,2
"('party', 'encourage')",259,2
"('party', 'implemented')",250,2
"('party', 'eliminated')",244,2
"('local', 'governments')",242,2
"('public', 'sector')",224,2
"('party', 'supported')",222,2
"('party', 'improve')",219,2
"('policies', 'party')",216,2
"('taking', 'account')",209,2
"('party', 'prevent')",201,2
"('measures', 'party')",191,2
"('people', 'party')",187,2
"('citizens', 'party')",187,2
"('higher', 'education')",186,2
"('party', 'reduce')",185,2
"('party', 'expand')",183,2
"('within', 'scope')",181,2
"('resources', 'party')",180,2
"('public', 'institutions')",180,2
"('party', 'strengthened')",180,2
"('centers', 'party')",178,2
"('policy', 'party')",178,2
"('put', 'end')",177,2
"('health', 'services')",176,2
"('party', 'work')",175,2
"('party', 'created')",172,2
"('economic', 'social')",168,2
"('arrangements', 'party')",166,2
"('party', 'give')",164,2
"('party', 'reduced')",163,2
"('country', 'party')",163,2
"('party', 'end')",155,2
"('workers', 'party')",153,2
"('institutions', 'party')",152,2
"('areas', 'party')",151,2
"('party', 'enable')",149,2
"('civil', 'society')",146,2
"('party', 'become')",146,2
"('program', 'party')",144,2
"('increase', 'number')",143,2
"('party', 'expanded')",138,2
"('infrastructure', 'party')",138,2
"('party', 'prepare')",138,2
"('investments', 'party')",137,2
"('party', 'abolished')",135,2
"('projects', 'party')",135,2
"('party', 'allow')",134,2
"('party', 'restructured')",132,2
"('rights', 'party')",131,2
"('law', 'party')",131,2
"('public', 'services')",129,2
"('party', 'eliminate')",129,2
"('organizations', 'party')",128,2
"('public', 'administration')",128,2
"('activities', 'party')",128,2
"('programs', 'party')",127,2
"('free', 'charge')",124,2
"('minimum', 'wage')",124,2
"('industry', 'party')",124,2
"('party', 'introduce')",124,2
"('party', 'protected')",123,2
"('structure', 'party')",123,2
"('secondary', 'education')",122,2
"('social', 'assistance')",122,2
"('party', 'bring')",122,2
"('party', 'abolish')",122,2
"('united', 'states')",404,3
"('health', 'care')",293,3
"('federal', 'government')",289,3
"('democrats', 'party')",217,3
"('american', 'people')",211,3
"('party', 'continue')",181,3
"('law', 'enforcement')",177,3
"('state', 'local')",173,3
"('president', 'bush')",173,3
"('social', 'security')",170,3
"('democrats', 'believe')",148,3
"('four', 'years')",144,3
"('national', 'security')",135,3
"('economic', 'growth')",133,3
"('republican', 'congress')",117,3
"('party', 'work')",111,3
"('men', 'women')",108,3
"('republican', 'administration')",108,3
"('civil', 'rights')",103,3
"('party', 'also')",97,3
"('small', 'businesses')",97,3
"('administration', 'party')",97,3
"('president', 'obama')",96,3
"('small', 'business')",94,3
"('armed', 'forces')",93,3
"('middle', 'class')",89,3
"('private', 'sector')",88,3
"('party', 'make')",87,3
"('federal', 'state')",87,3
"('human', 'rights')",83,3
"('president', 'party')",83,3
"('years', 'ago')",81,3
"('congressional', 'republicans')",81,3
"('climate', 'change')",80,3
"('interest', 'rates')",77,3
"('white', 'house')",77,3
"('republican', 'president')",77,3
"('current', 'administration')",74,3
"('party', 'ensure')",73,3
"('local', 'governments')",73,3
"('party', 'party')",73,3
"('democratic', 'administration')",72,3
"('health', 'insurance')",69,3
"('income', 'tax')",68,3
"('eight', 'years')",68,3
"('reagan', 'administration')",68,3
"('nuclear', 'weapons')",66,3
"('millions', 'americans')",65,3
"('tax', 'credit')",63,3
"('party', 'fight')",62,3
"('bill', 'clinton')",62,3
"('around', 'world')",61,3
"('tax', 'cuts')",60,3
"('party', 'restore')",60,3
"('foreign', 'policy')",59,3
"('make', 'sure')",59,3
"('tax', 'rates')",58,3
"('federal', 'programs')",58,3
"('tax', 'code')",58,3
"('young', 'people')",57,3
"('american', 'workers')",56,3
"('president', 'clinton')",56,3
"('al', 'gore')",56,3
"('criminal', 'justice')",55,3
"('party', 'support')",55,3
"('every', 'american')",55,3
"('carter', 'administration')",55,3
"('public', 'health')",54,3
"('job', 'creation')",54,3
"('rule', 'law')",54,3
"('president', 'reagan')",53,3
"('billions', 'dollars')",52,3
"('21st', 'century')",52,3
"('support', 'efforts')",52,3
"('justice', 'system')",51,3
"('first', 'time')",50,3
"('party', 'protect')",50,3
"('supreme', 'court')",50,3
"('farmers', 'ranchers')",49,3
"('federal', 'agencies')",48,3
"('police', 'officers')",47,3
"('republicans', 'believe')",47,3
"('party', 'take')",46,3
"('democratic', 'congress')",46,3
"('current', 'administrations')",46,3
"('must', 'continue')",45,3
"('federal', 'budget')",45,3
"('constitutional', 'amendment')",45,3
"('tax', 'relief')",44,3
"('party', 'end')",44,3
"('working', 'families')",44,3
"('recent', 'years')",43,3
"('free', 'democrats')",43,3
"('voting', 'rights')",43,3
"('republicans', 'party')",43,3
"('last', 'four')",42,3
"('party', 'provide')",41,3
"('every', 'year')",41,3
"('million', 'americans')",41,3
"('clean', 'energy')",41,3
"('foreign', 'policy')",800,4
"('human', 'rights')",772,4
"('european', 'union')",700,4
"('party', 'continue')",559,4
"('united', 'states')",502,4
"('united', 'nations')",463,4
"('party', 'party')",451,4
"('middle', 'east')",415,4
"('nuclear', 'weapons')",249,4
"('within', 'framework')",247,4
"('member', 'states')",247,4
"('international', 'law')",238,4
"('armed', 'forces')",223,4
"('rule', 'law')",222,4
"('party', 'work')",221,4
"('republic', 'party')",206,4
"('party', 'problem')",166,4
"('soviet', 'union')",165,4
"('northern', 'ireland')",156,4
"('security', 'council')",154,4
"('security', 'policy')",153,4
"('government', 'party')",152,4
"('party', 'also')",151,4
"('policy', 'party')",150,4
"('party', 'ensure')",147,4
"('civil', 'society')",142,4
"('political', 'economic')",140,4
"('peace', 'security')",136,4
"('economic', 'social')",135,4
"('free', 'trade')",134,4
"('peace', 'stability')",132,4
"('party', 'make')",125,4
"('party', 'must')",124,4
"('arms', 'control')",121,4
"('party', 'support')",113,4
"('national', 'security')",112,4
"('party', 'take')",112,4
"('international', 'community')",111,4
"('climate', 'change')",109,4
"('economic', 'development')",104,4
"('territorial', 'integrity')",103,4
"('national', 'interests')",103,4
"('federal', 'government')",103,4
"('european', 'parliament')",99,4
"('rights', 'freedoms')",97,4
"('latin', 'party')",97,4
"('foreign', 'security')",96,4
"('fundamental', 'rights')",95,4
"('country', 'party')",95,4
"('relations', 'party')",90,4
"('international', 'cooperation')",89,4
"('solution', 'party')",87,4
"('administration', 'party')",87,4
"('must', 'also')",87,4
"('die', 'linke')",87,4
"('around', 'world')",86,4
"('want', 'strengthen')",86,4
"('21st', 'century')",85,4
"('party', 'strengthen')",83,4
"('party', 'become')",83,4
"('free', 'democrats')",81,4
"('continue', 'support')",80,4
"('policy', 'must')",80,4
"('world', 'trade')",80,4
"('world', 'party')",79,4
"('developing', 'countries')",79,4
"('states', 'party')",79,4
"('long', 'term')",79,4
"('countries', 'party')",78,4
"('international', 'relations')",78,4
"('eastern', 'europe')",78,4
"('economic', 'political')",76,4
"('fight', 'terrorism')",76,4
"('eu', 'member')",74,4
"('party', 'seek')",73,4
"('party', 'europe')",73,4
"('democratic', 'administration')",73,4
"('development', 'policy')",71,4
"('union', 'party')",70,4
"('turkish', 'nation')",70,4
"('sustainable', 'development')",69,4
"('political', 'system')",69,4
"('europe', 'party')",68,4
"('un', 'security')",68,4
"('new', 'constitution')",67,4
"('development', 'cooperation')",67,4
"('economic', 'cooperation')",66,4
"('respect', 'human')",65,4
"('eu', 'party')",65,4
"('eastern', 'mediterranean')",65,4
"('turkish', 'cypriots')",65,4
"('nationalist', 'movement')",65,4
"('international', 'organizations')",64,4
"('german', 'government')",64,4
"('federal', 'republic')",64,4
"('arms', 'exports')",64,4
"('party', 'government')",62,4
"('weapons', 'mass')",62,4
"('mass', 'destruction')",61,4
"('council', 'europe')",60,4
"('manifesto', '2015')",2,5
"('leader', 'party')",2,5
"('best', 'start')",2,5
"('start', 'life')",2,5
"('health', 'service')",2,5
"('dignity', 'retirement')",2,5
"('corporation', 'tax')",2,5
"('investing', 'future')",2,5
"('kinds', 'production')",1,5
"('production', 'must')",1,5
"('must', 'increased')",1,5
"('agricultural', 'industrial')",1,5
"('industrial', 'commercial')",1,5
"('commercial', 'mail')",1,5
"('mail', 'works')",1,5
"('works', 'kinds')",1,5
"('kinds', 'opinions')",1,5
"('opinions', 'public')",1,5
"('vote', 'strong')",1,5
"('strong', 'municipalities')",1,5
"('4', 'renew')",1,5
"('renew', 'respect')",1,5
"('5', 'strengthening')",1,5
"('strengthening', 'europe')",1,5
"('6', 'future')",1,5
"('future', 'worth')",1,5
"('worth', 'living')",1,5
"('27', 'increasing')",1,5
"('increasing', 'career')",1,5
"('career', 'opportunities')",1,5
"('39', 'realizing')",1,5
"('realizing', 'equality')",1,5
"('55', 'strengthening')",1,5
"('strengthening', 'solidarity')",1,5
"('party', 'manifesto')",1,5
"('2015', 'contentsforeword')",1,5
"('contentsforeword', 'david')",1,5
"('david', 'cameron')",1,5
"('cameron', 'leader')",1,5
"('party', 'economic')",1,5
"('economic', 'plan')",1,5
"('plan', 'help')",1,5
"('help', 'familya')",1,5
"('familya', 'strong')",1,5
"('strong', 'economy')",1,5
"('economy', 'help')",1,5
"('help', 'family')",1,5
"('7better', 'roads')",1,5
"('roads', 'trains')",1,5
"('trains', 'modern')",1,5
"('modern', 'communications')",1,5
"('communications', 'jobs')",1,5
"('jobs', 'jobs')",1,5
"('cutting', 'taxes')",1,5
"('taxes', 'making')",1,5
"('making', 'welfare')",1,5
"('welfare', 'fairer')",1,5
"('fairer', 'controlling')",1,5
"('controlling', 'immigrationcutting')",1,5
"('immigrationcutting', 'taxes')",1,5
"('taxes', 'building')",1,5
"('building', 'fairer')",1,5
"('fairer', 'welfare')",1,5
"('welfare', 'system')",1,5
"('system', '25controlled')",1,5
"('25controlled', 'immigration')",1,5
"('immigration', 'benefits')",1,5
"('benefits', 'britain')",1,5
"('best', 'schools')",1,5
"('schools', 'hospitals')",1,5
"('hospitals', 'familygiving')",1,5
"('familygiving', 'child')",1,5
"('child', 'best')",1,5
"('life', '33protecting')",1,5
"('33protecting', 'improving')",1,5
"('improving', 'national')",1,5
"('national', 'health')",1,5
"('37enabling', 'enjoy')",1,5
"('enjoy', 'heritage')",1,5
"('heritage', 'creativity')",1,5
"('creativity', 'sports')",1,5
"('sports', '41helping')",1,5
"('41helping', 'build')",1,5
"('build', 'big')",1,5
"('big', 'society')",1,5
"('society', '45making')",1,5
"('45making', 'government')",1,5
"('government', 'work')",1,5
"('work', 'better')",1,5
"('securing', 'home')",1,5
"('home', 'neighbourhoodhelping')",1,5
"('neighbourhoodhelping', 'buy')",1,5
"('buy', 'home')",1,5
"('home', '51protecting')",1,5
"('51protecting', 'enhancing')",1,5
"('enhancing', 'natural')",1,5
"('natural', 'environment')",1,5
"('54guaranteeing', 'clean')",1,5
"('clean', 'affordable')",1,5
"('affordable', 'secure')",1,5
"('party', 'also')",163,6
"('social', 'security')",146,6
"('income', 'tax')",117,6
"('party', 'continue')",111,6
"('die', 'linke')",88,6
"('free', 'democrats')",88,6
"('young', 'people')",80,6
"('party', 'party')",73,6
"('health', 'care')",72,6
"('real', 'estate')",71,6
"('health', 'insurance')",70,6
"('billion', 'euros')",67,6
"('minimum', 'wage')",65,6
"('federal', 'government')",65,6
"('small', 'mediumsized')",62,6
"('party', 'make')",60,6
"('public', 'sector')",60,6
"('per', 'cent')",59,6
"('democrats', 'want')",57,6
"('must', 'also')",55,6
"('per', 'year')",54,6
"('party', 'ensure')",51,6
"('party', 'provide')",51,6
"('party', 'create')",45,6
"('public', 'transport')",45,6
"('tax', 'system')",44,6
"('party', 'increase')",44,6
"('local', 'authorities')",44,6
"('labor', 'market')",44,6
"('tax', 'rate')",42,6
"('mediumsized', 'enterprises')",42,6
"('local', 'government')",41,6
"('first', 'time')",41,6
"('government', 'party')",41,6
"('private', 'sector')",41,6
"('party', 'introduce')",39,6
"('tax', 'evasion')",39,6
"('tax', 'rates')",38,6
"('interest', 'rates')",36,6
"('new', 'jobs')",36,6
"('nuclear', 'power')",36,6
"('public', 'services')",36,6
"('party', 'made')",35,6
"('unemployment', 'benefit')",35,6
"('want', 'strengthen')",35,6
"('also', 'want')",35,6
"('wealth', 'tax')",35,6
"('long', 'term')",34,6
"('two', 'years')",34,6
"('social', 'housing')",34,6
"('three', 'years')",34,6
"('recent', 'years')",33,6
"('party', 'allow')",33,6
"('capital', 'gains')",33,6
"('hartz', 'iv')",33,6
"('data', 'protection')",33,6
"('party', 'become')",32,6
"('party', 'bring')",32,6
"('party', 'work')",32,6
"('energy', 'efficiency')",32,6
"('natural', 'gas')",31,6
"('old', 'age')",31,6
"('renewable', 'energy')",31,6
"('want', 'introduce')",31,6
"('system', 'party')",30,6
"('insurance', 'system')",30,6
"('throughout', 'party')",30,6
"('party', 'receive')",29,6
"('every', 'year')",29,6
"('higher', 'education')",29,6
"('inheritance', 'tax')",29,6
"('people', 'party')",28,6
"('social', 'insurance')",28,6
"('pension', 'insurance')",28,6
"('party', 'build')",27,6
"('project', 'party')",27,6
"('party', 'able')",27,6
"('party', 'establish')",27,6
"('rural', 'areas')",27,6
"('want', 'abolish')",27,6
"('animal', 'welfare')",27,6
"('civil', 'servants')",26,6
"('insurance', 'contributions')",26,6
"('party', 'help')",26,6
"('framework', 'conditions')",26,6
"('policy', 'party')",25,6
"('party', 'strengthen')",25,6
"('taken', 'account')",25,6
"('four', 'years')",25,6
"('armed', 'forces')",25,6
"('small', 'businesses')",25,6
"('party', 'therefore')",25,6
"('tax', 'law')",25,6
"('federal', 'states')",25,6
"('affordable', 'housing')",25,6
"('black', 'sea')",24,6
"('party', 'give')",24,6
"('party', 'reduce')",24,6
"('corporate', 'tax')",24,6
"('party', 'benefit')",24,6
"('per', 'cent')",272,7
"('billion', 'tl')",248,7
"('billion', 'dollars')",178,7
"('per', 'year')",157,7
"('increased', 'number')",148,7
"('million', 'tl')",148,7
"('percent', '2002')",123,7
"('billion', 'euros')",109,7
"('million', 'people')",102,7
"('within', 'scope')",100,7
"('party', 'increase')",96,7
"('usd', 'billion')",89,7
"('income', 'tax')",88,7
"('tax', 'rate')",86,7
"('first', 'time')",85,7
"('2002', 'increased')",83,7
"('1', 'billion')",77,7
"('euros', 'per')",77,7
"('percent', 'percent')",71,7
"('social', 'security')",71,7
"('young', 'people')",71,7
"('private', 'sector')",70,7
"('interest', 'rates')",70,7
"('minimum', 'wage')",69,7
"('drinking', 'water')",69,7
"('national', 'income')",68,7
"('per', 'capita')",66,7
"('higher', 'education')",66,7
"('1', 'million')",65,7
"('real', 'terms')",65,7
"('thousand', 'people')",63,7
"('per', 'month')",59,7
"('natural', 'gas')",59,7
"('public', 'sector')",58,7
"('2002', 'percent')",55,7
"('every', 'year')",54,7
"('new', 'jobs')",50,7
"('party', 'increased')",50,7
"('tl', '2002')",50,7
"('recent', 'years')",49,7
"('last', 'year')",49,7
"('million', 'euros')",49,7
"('five', 'years')",48,7
"('million', 'tons')",48,7
"('increased', 'percent')",47,7
"('total', 'number')",45,7
"('million', 'hectares')",45,7
"('two', 'years')",44,7
"('unemployment', 'rate')",42,7
"('class', 'roads')",42,7
"('km', 'represents')",41,7
"('disabled', 'people')",40,7
"('labor', 'force')",40,7
"('action', 'plan')",40,7
"('economic', 'growth')",39,7
"('end', '2002')",39,7
"('academic', 'year')",39,7
"('50', 'percent')",39,7
"('billion', 'year')",39,7
"('growth', 'rate')",38,7
"('percent', 'gdp')",38,7
"('2002', 'number')",38,7
"('four', 'years')",38,7
"('2', 'billion')",38,7
"('tl', 'billion')",38,7
"('european', 'union')",37,7
"('put', 'service')",37,7
"('rate', 'percent')",37,7
"('three', 'years')",37,7
"('tax', 'rates')",36,7
"('billion', '2002')",36,7
"('party', 'continue')",36,7
"('20', 'percent')",35,7
"('social', 'assistance')",35,7
"('2', 'million')",35,7
"('debt', 'stock')",34,7
"('party', 'reach')",34,7
"('increase', 'number')",34,7
"('high', 'speed')",34,7
"('represents', 'total')",34,7
"('roads', 'region')",34,7
"('percent', 'real')",33,7
"('rural', 'development')",32,7
"('speed', 'train')",32,7
"('gross', 'domestic')",31,7
"('3', 'million')",31,7
"('climate', 'change')",31,7
"('percentage', 'points')",31,7
"('total', 'billion')",31,7
"('percent', '2014')",31,7
"('end', '2014')",31,7
"('40', 'percent')",30,7
"('years', 'party')",30,7
"('domestic', 'product')",30,7
"('eu', 'average')",30,7
"('dollars', '2002')",30,7
"('2002', 'reached')",30,7
"('secondary', 'education')",30,7
"('made', 'significant')",30,7
"('within', 'framework')",29,7
"('young', 'people')",189,8
"('party', 'party')",149,8
"('party', 'continue')",115,8
"('many', 'people')",112,8
"('people', 'party')",87,8
"('social', 'security')",82,8
"('party', 'make')",81,8
"('recent', 'years')",76,8
"('european', 'union')",74,8
"('government', 'party')",73,8
"('party', 'take')",66,8
"('four', 'years')",66,8
"('american', 'people')",65,8
"('british', 'people')",58,8
"('party', 'also')",57,8
"('united', 'states')",57,8
"('years', 'ago')",55,8
"('must', 'also')",55,8
"('federal', 'government')",55,8
"('climate', 'change')",53,8
"('future', 'generations')",53,8
"('want', 'make')",53,8
"('old', 'age')",52,8
"('northern', 'ireland')",52,8
"('conservative', 'government')",51,8
"('people', 'want')",50,8
"('market', 'economy')",50,8
"('foreign', 'policy')",49,8
"('five', 'years')",49,8
"('party', 'able')",49,8
"('economic', 'crisis')",47,8
"('labor', 'market')",47,8
"('social', 'justice')",47,8
"('die', 'linke')",47,8
"('free', 'democrats')",47,8
"('every', 'day')",46,8
"('put', 'end')",45,8
"('many', 'years')",42,8
"('first', 'time')",42,8
"('public', 'services')",42,8
"('party', 'never')",41,8
"('welfare', 'state')",41,8
"('country', 'party')",40,8
"('health', 'care')",40,8
"('around', 'world')",40,8
"('economic', 'growth')",40,8
"('party', 'must')",39,8
"('new', 'jobs')",39,8
"('social', 'market')",39,8
"('men', 'women')",38,8
"('party', 'become')",37,8
"('move', 'forward')",37,8
"('greek', 'people')",36,8
"('human', 'rights')",36,8
"('common', 'good')",36,8
"('years', 'party')",35,8
"('older', 'people')",35,8
"('labour', 'government')",35,8
"('future', 'party')",34,8
"('party', 'work')",33,8
"('party', 'always')",33,8
"('party', 'give')",32,8
"('make', 'sure')",32,8
"('nuclear', 'power')",32,8
"('grand', 'coalition')",32,8
"('party', 'come')",31,8
"('trade', 'unions')",31,8
"('let', 'us')",30,8
"('party', 'allow')",30,8
"('party', 'lead')",30,8
"('political', 'system')",30,8
"('party', 'use')",30,8
"('people', 'live')",30,8
"('private', 'sector')",30,8
"('common', 'sense')",30,8
"('create', 'new')",30,8
"('prime', 'minister')",30,8
"('also', 'want')",30,8
"('good', 'work')",30,8
"('millions', 'people')",30,8
"('party', 'change')",29,8
"('party', 'go')",29,8
"('party', 'put')",29,8
"('hard', 'work')",29,8
"('cdu', 'csu')",29,8
"('want', 'continue')",29,8
"('democratic', 'rally')",29,8
"('21st', 'century')",28,8
"('party', 'remain')",28,8
"('quality', 'life')",28,8
"('new', 'social')",28,8
"('want', 'change')",28,8
"('must', 'become')",28,8
"('everyday', 'life')",28,8
"('want', 'strengthen')",28,8
"('must', 'able')",28,8
"('people', 'work')",28,8
"('together', 'party')",27,8
"('change', 'party')",27,8
"('make', 'party')",27,8
"('climate', 'change')",289,10
"('climate', 'protection')",287,10
"('renewable', 'energies')",263,10
"('renewable', 'energy')",255,10
"('party', 'continue')",235,10
"('economic', 'growth')",229,10
"('private', 'sector')",212,10
"('raw', 'materials')",210,10
"('small', 'mediumsized')",207,10
"('rural', 'areas')",204,10
"('environmentally', 'friendly')",191,10
"('quality', 'life')",191,10
"('research', 'development')",189,10
"('energy', 'efficiency')",182,10
"('energy', 'sources')",180,10
"('party', 'ensure')",165,10
"('natural', 'gas')",161,10
"('natural', 'resources')",160,10
"('energy', 'supply')",158,10
"('mediumsized', 'enterprises')",158,10
"('must', 'also')",154,10
"('labor', 'market')",153,10
"('social', 'security')",152,10
"('new', 'jobs')",147,10
"('long', 'term')",145,10
"('environmental', 'protection')",142,10
"('power', 'plants')",142,10
"('economic', 'development')",139,10
"('party', 'also')",136,10
"('energy', 'transition')",132,10
"('public', 'transport')",131,10
"('nature', 'conservation')",131,10
"('federal', 'government')",129,10
"('market', 'economy')",127,10
"('framework', 'conditions')",126,10
"('also', 'want')",124,10
"('new', 'technologies')",123,10
"('public', 'sector')",123,10
"('sustainable', 'development')",121,10
"('energy', 'policy')",119,10
"('recent', 'years')",116,10
"('economic', 'policy')",112,10
"('want', 'promote')",109,10
"('party', 'make')",108,10
"('free', 'democrats')",108,10
"('nuclear', 'power')",107,10
"('want', 'strengthen')",107,10
"('agricultural', 'products')",99,10
"('economic', 'social')",98,10
"('party', 'support')",98,10
"('party', 'increase')",98,10
"('developing', 'countries')",98,10
"('public', 'services')",93,10
"('emissions', 'trading')",90,10
"('agricultural', 'policy')",89,10
"('european', 'union')",86,10
"('animal', 'welfare')",86,10
"('want', 'make')",86,10
"('party', 'work')",85,10
"('future', 'generations')",83,10
"('party', 'create')",83,10
"('health', 'care')",83,10
"('create', 'new')",82,10
"('within', 'framework')",79,10
"('added', 'value')",79,10
"('united', 'states')",79,10
"('want', 'create')",78,10
"('greenhouse', 'gas')",73,10
"('high', 'valueadded')",72,10
"('democrats', 'want')",72,10
"('human', 'rights')",71,10
"('federal', 'states')",71,10
"('party', 'party')",70,10
"('therefore', 'want')",70,10
"('public', 'private')",69,10
