2-gram,Frequency,Cluster
"('public', 'services')",234,1
"('labour', 'government')",233,1
"('party', 'make')",218,1
"('local', 'government')",208,1
"('party', 'give')",207,1
"('next', 'parliament')",166,1
"('party', 'party')",165,1
"('health', 'service')",162,1
"('ukip', 'party')",161,1
"('public', 'transport')",151,1
"('party', 'help')",150,1
"('party', 'increase')",149,1
"('public', 'sector')",148,1
"('party', 'provide')",140,1
"('social', 'care')",133,1
"('party', 'encourage')",124,1
"('scottish', 'government')",124,1
"('social', 'security')",123,1
"('party', 'establish')",123,1
"('mental', 'health')",123,1
"('party', 'take')",121,1
"('private', 'sector')",117,1
"('disabled', 'people')",117,1
"('party', 'set')",117,1
"('party', 'press')",115,1
"('minimum', 'wage')",114,1
"('party', 'create')",114,1
"('conservative', 'government')",111,1
"('cymru', 'party')",111,1
"('party', 'seek')",109,1
"('snp', 'party')",108,1
"('parliament', 'party')",107,1
"('make', 'sure')",106,1
"('small', 'businesses')",105,1
"('scottish', 'parliament')",105,1
"('five', 'years')",102,1
"('local', 'councils')",95,1
"('health', 'care')",94,1
"('higher', 'education')",92,1
"('party', 'end')",91,1
"('income', 'tax')",91,1
"('party', 'build')",91,1
"('party', 'allow')",90,1
"('services', 'party')",87,1
"('introduce', 'new')",87,1
"('across', 'uk')",84,1
"('european', 'union')",83,1
"('armed', 'forces')",82,1
"('climate', 'change')",82,1
"('party', 'bring')",81,1
"('scotland', 'wales')",81,1
"('party', 'require')",80,1
"('older', 'people')",80,1
"('per', 'year')",79,1
"('party', 'invest')",79,1
"('party', 'able')",78,1
"('party', 'put')",77,1
"('party', 'use')",77,1
"('living', 'wage')",76,1
"('two', 'years')",75,1
"('state', 'pension')",74,1
"('house', 'commons')",74,1
"('party', 'enable')",73,1
"('party', 'improve')",73,1
"('people', 'party')",71,1
"('party', 'review')",71,1
"('health', 'social')",71,1
"('local', 'communities')",71,1
"('rural', 'areas')",69,1
"('council', 'tax')",69,1
"('human', 'rights')",68,1
"('education', 'training')",68,1
"('new', 'deal')",67,1
"('party', 'therefore')",67,1
"('every', 'year')",65,1
"('wales', 'party')",65,1
"('local', 'people')",65,1
"('first', 'time')",64,1
"('national', 'health')",63,1
"('year', 'olds')",63,1
"('local', 'authority')",63,1
"('system', 'party')",62,1
"('long', 'term')",62,1
"('social', 'services')",62,1
"('human', 'rights')",444,2
"('young', 'people')",255,2
"('rule', 'law')",244,2
"('party', 'party')",221,2
"('civil', 'society')",207,2
"('fundamental', 'rights')",194,2
"('rights', 'freedoms')",193,2
"('party', 'continue')",177,2
"('foreign', 'policy')",145,2
"('social', 'justice')",141,2
"('social', 'security')",140,2
"('economic', 'social')",132,2
"('equal', 'opportunities')",126,2
"('united', 'states')",113,2
"('party', 'ensure')",110,2
"('equal', 'rights')",110,2
"('sexual', 'orientation')",97,2
"('turkish', 'nation')",95,2
"('people', 'party')",94,2
"('basic', 'law')",92,2
"('quality', 'life')",91,2
"('civil', 'rights')",91,2
"('european', 'union')",88,2
"('education', 'system')",87,2
"('federal', 'government')",87,2
"('nationalist', 'movement')",86,2
"('women', 'men')",85,2
"('market', 'economy')",85,2
"('men', 'women')",84,2
"('welfare', 'state')",83,2
"('future', 'generations')",82,2
"('social', 'life')",80,2
"('movement', 'party')",78,2
"('human', 'beings')",77,2
"('within', 'framework')",76,2
"('party', 'work')",73,2
"('people', 'disabilities')",73,2
"('human', 'dignity')",72,2
"('social', 'cohesion')",72,2
"('social', 'economic')",71,2
"('people', 'live')",70,2
"('21st', 'century')",70,2
"('social', 'political')",69,2
"('must', 'also')",68,2
"('american', 'people')",67,2
"('social', 'cultural')",65,2
"('want', 'strengthen')",65,2
"('around', 'world')",64,2
"('political', 'social')",60,2
"('art', 'culture')",60,2
"('public', 'services')",59,2
"('party', 'make')",58,2
"('health', 'care')",58,2
"('freedom', 'religion')",57,2
"('party', 'believes')",57,2
"('spiritual', 'values')",57,2
"('national', 'unity')",56,2
"('economic', 'development')",55,2
"('government', 'party')",55,2
"('social', 'state')",54,2
"('economic', 'growth')",54,2
"('every', 'citizen')",53,2
"('party', 'considers')",52,2
"('natural', 'resources')",52,2
"('labor', 'market')",52,2
"('social', 'market')",51,2
"('society', 'whole')",50,2
"('democratic', 'society')",50,2
"('society', 'party')",50,2
"('cultural', 'heritage')",50,2
"('social', 'peace')",49,2
"('national', 'spiritual')",49,2
"('new', 'constitution')",48,2
"('every', 'individual')",48,2
"('individual', 'rights')",48,2
"('public', 'administration')",48,2
"('common', 'good')",48,2
"('way', 'life')",48,2
"('political', 'economic')",47,2
"('country', 'party')",46,2
"('sustainable', 'development')",46,2
"('social', 'policy')",46,2
"('party', 'must')",46,2
"('education', 'health')",45,2
"('republic', 'party')",45,2
"('free', 'democrats')",45,2
"('world', 'party')",44,2
"('national', 'security')",44,2
"('rightwing', 'extremism')",44,2
"('religious', 'communities')",44,2
"('party', 'take')",43,2
"('segments', 'society')",43,2
"('education', 'training')",43,2
"('united', 'nations')",43,2
"('cdu', 'csu')",43,2
"('democracy', 'party')",42,2
"('social', 'ecological')",42,2
"('religion', 'conscience')",42,2
"('trade', 'unions')",42,2
"('party', 'government')",42,2
"('party', 'ensure')",1280,3
"('party', 'established')",788,3
"('party', 'ensured')",742,3
"('party', 'make')",685,3
"('party', 'made')",662,3
"('party', 'party')",645,3
"('party', 'increase')",641,3
"('party', 'establish')",583,3
"('party', 'continue')",532,3
"('party', 'provide')",516,3
"('system', 'party')",499,3
"('party', 'increased')",471,3
"('party', 'provided')",467,3
"('young', 'people')",392,3
"('party', 'developed')",375,3
"('party', 'support')",352,3
"('party', 'implement')",350,3
"('services', 'party')",348,3
"('party', 'encouraged')",343,3
"('private', 'sector')",319,3
"('party', 'create')",313,3
"('party', 'develop')",311,3
"('party', 'also')",300,3
"('party', 'given')",298,3
"('education', 'party')",298,3
"('party', 'prevented')",295,3
"('sector', 'party')",294,3
"('party', 'put')",289,3
"('party', 'taken')",285,3
"('party', 'strengthen')",281,3
"('within', 'framework')",262,3
"('social', 'security')",260,3
"('party', 'take')",259,3
"('party', 'improved')",252,3
"('party', 'implemented')",250,3
"('party', 'eliminated')",242,3
"('party', 'encourage')",242,3
"('local', 'governments')",236,3
"('public', 'sector')",226,3
"('party', 'supported')",221,3
"('policies', 'party')",212,3
"('party', 'improve')",211,3
"('taking', 'account')",202,3
"('party', 'prevent')",197,3
"('higher', 'education')",188,3
"('measures', 'party')",184,3
"('citizens', 'party')",183,3
"('people', 'party')",182,3
"('policy', 'party')",178,3
"('party', 'reduce')",177,3
"('within', 'scope')",177,3
"('public', 'institutions')",177,3
"('party', 'expand')",177,3
"('party', 'strengthened')",176,3
"('centers', 'party')",175,3
"('health', 'services')",175,3
"('resources', 'party')",174,3
"('party', 'created')",171,3
"('put', 'end')",171,3
"('party', 'work')",170,3
"('country', 'party')",167,3
"('economic', 'social')",165,3
"('arrangements', 'party')",160,3
"('party', 'reduced')",160,3
"('party', 'give')",158,3
"('institutions', 'party')",152,3
"('party', 'end')",149,3
"('workers', 'party')",149,3
"('civil', 'society')",147,3
"('party', 'become')",147,3
"('party', 'enable')",144,3
"('areas', 'party')",143,3
"('program', 'party')",142,3
"('increase', 'number')",139,3
"('party', 'expanded')",139,3
"('party', 'prepare')",137,3
"('infrastructure', 'party')",134,3
"('organizations', 'party')",130,3
"('rights', 'party')",130,3
"('programs', 'party')",129,3
"('investments', 'party')",129,3
"('party', 'restructured')",128,3
"('projects', 'party')",128,3
"('party', 'eliminate')",128,3
"('public', 'services')",127,3
"('activities', 'party')",127,3
"('law', 'party')",125,3
"('party', 'allow')",124,3
"('public', 'administration')",124,3
"('emphasis', 'party')",122,3
"('life', 'party')",121,3
"('structure', 'party')",121,3
"('social', 'assistance')",121,3
"('industry', 'party')",121,3
"('party', 'protected')",119,3
"('vocational', 'training')",119,3
"('party', 'abolished')",118,3
"('free', 'charge')",118,3
"('secondary', 'education')",117,3
"('party', 'bring')",115,3
"('black', 'sea')",63,4
"('natural', 'gas')",61,4
"('high', 'speed')",55,4
"('within', 'scope')",54,4
"('speed', 'train')",52,4
"('project', 'party')",50,4
"('party', 'complete')",49,4
"('party', 'continue')",47,4
"('party', 'also')",43,4
"('drinking', 'water')",40,4
"('party', 'party')",39,4
"('party', 'completed')",39,4
"('billion', 'tl')",38,4
"('prime', 'minister')",34,4
"('projects', 'party')",30,4
"('party', 'increase')",29,4
"('train', 'line')",28,4
"('highspeed', 'train')",27,4
"('gas', 'pipeline')",27,4
"('private', 'sector')",27,4
"('within', 'framework')",25,4
"('first', 'time')",25,4
"('armed', 'forces')",25,4
"('million', 'tl')",25,4
"('road', 'axis')",25,4
"('km', 'long')",24,4
"('olympic', 'games')",24,4
"('planned', 'completed')",24,4
"('ring', 'road')",23,4
"('party', 'create')",21,4
"('train', 'project')",21,4
"('party', 'ensure')",20,4
"('rail', 'system')",20,4
"('party', 'start')",20,4
"('action', 'plan')",20,4
"('information', 'system')",20,4
"('young', 'people')",20,4
"('road', 'network')",20,4
"('power', 'plant')",19,4
"('solid', 'waste')",19,4
"('nuclear', 'power')",18,4
"('railway', 'network')",18,4
"('party', 'realized')",18,4
"('party', 'established')",18,4
"('regional', 'development')",18,4
"('athens', 'thessaloniki')",18,4
"('power', 'plants')",17,4
"('put', 'service')",17,4
"('railway', 'line')",17,4
"('party', 'one')",17,4
"('first', 'phase')",17,4
"('period', 'party')",17,4
"('metro', 'line')",17,4
"('member', 'board')",17,4
"('public', 'transport')",17,4
"('party', 'establish')",16,4
"('party', 'build')",16,4
"('wastewater', 'treatment')",16,4
"('republic', 'party')",16,4
"('air', 'force')",16,4
"('board', 'directors')",16,4
"('democratic', 'rally')",16,4
"('party', 'make')",15,4
"('party', 'connect')",15,4
"('party', 'become')",15,4
"('coast', 'guard')",15,4
"('increased', 'number')",15,4
"('front', 'nfsb')",15,4
"('infrastructure', 'projects')",14,4
"('region', 'party')",14,4
"('one', 'important')",14,4
"('high', 'schools')",14,4
"('coming', 'period')",14,4
"('party', 'built')",14,4
"('unmanned', 'aerial')",14,4
"('social', 'security')",14,4
"('scope', 'project')",14,4
"('investment', 'program')",14,4
"('throughout', 'party')",14,4
"('nuclear', 'phaseout')",14,4
"('patriotic', 'front')",14,4
"('nfsb', 'vmro')",14,4
"('party', 'put')",13,4
"('party', 'supported')",13,4
"('logistics', 'centers')",13,4
"('party', 'provide')",13,4
"('eastern', 'black')",13,4
"('foreign', 'policy')",13,4
"('project', 'aims')",13,4
"('project', 'construction')",13,4
"('treatment', 'plants')",13,4
"('bot', 'model')",13,4
"('national', 'museum')",13,4
"('across', 'country')",13,4
"('higher', 'education')",13,4
"('european', 'union')",13,4
"('expected', 'completed')",13,4
"('local', 'government')",13,4
"('die', 'linke')",13,4
"('averof', 'neophytou')",13,4
"('young', 'people')",200,5
"('recent', 'years')",167,5
"('social', 'security')",166,5
"('european', 'union')",154,5
"('public', 'sector')",130,5
"('economic', 'crisis')",116,5
"('economic', 'growth')",115,5
"('private', 'sector')",110,5
"('party', 'continue')",110,5
"('long', 'term')",109,5
"('must', 'also')",102,5
"('labor', 'market')",101,5
"('federal', 'government')",97,5
"('quality', 'life')",89,5
"('party', 'also')",87,5
"('climate', 'change')",82,5
"('interest', 'rates')",80,5
"('small', 'mediumsized')",80,5
"('public', 'services')",80,5
"('one', 'hand')",77,5
"('welfare', 'state')",77,5
"('economic', 'policy')",76,5
"('government', 'party')",75,5
"('health', 'care')",75,5
"('market', 'economy')",75,5
"('economic', 'social')",73,5
"('new', 'jobs')",65,5
"('labour', 'government')",64,5
"('mediumsized', 'enterprises')",63,5
"('member', 'states')",63,5
"('party', 'party')",61,5
"('higher', 'education')",61,5
"('party', 'ensure')",60,5
"('northern', 'ireland')",60,5
"('many', 'people')",59,5
"('agricultural', 'policy')",59,5
"('billion', 'euros')",59,5
"('education', 'system')",57,5
"('financial', 'markets')",57,5
"('european', 'countries')",56,5
"('public', 'transport')",56,5
"('economic', 'development')",55,5
"('old', 'age')",55,5
"('also', 'want')",55,5
"('living', 'standards')",54,5
"('four', 'years')",53,5
"('trade', 'unions')",53,5
"('per', 'cent')",52,5
"('tax', 'system')",51,5
"('health', 'system')",50,5
"('developing', 'countries')",49,5
"('political', 'system')",49,5
"('armed', 'forces')",49,5
"('rural', 'areas')",48,5
"('elliniki', 'lysi')",48,5
"('die', 'linke')",48,5
"('public', 'administration')",47,5
"('public', 'debt')",46,5
"('greek', 'economy')",46,5
"('german', 'government')",46,5
"('social', 'market')",46,5
"('working', 'conditions')",45,5
"('party', 'take')",45,5
"('first', 'time')",45,5
"('environmental', 'protection')",45,5
"('must', 'become')",45,5
"('party', 'become')",43,5
"('years', 'ago')",43,5
"('natural', 'resources')",43,5
"('taken', 'account')",43,5
"('therefore', 'want')",43,5
"('health', 'services')",42,5
"('five', 'years')",42,5
"('21st', 'century')",42,5
"('many', 'years')",42,5
"('future', 'generations')",42,5
"('greek', 'people')",42,5
"('public', 'spending')",42,5
"('tax', 'evasion')",42,5
"('policy', 'party')",41,5
"('party', 'make')",41,5
"('conservative', 'government')",41,5
"('foreign', 'policy')",40,5
"('party', 'increase')",40,5
"('every', 'year')",40,5
"('nuclear', 'power')",40,5
"('framework', 'conditions')",40,5
"('climate', 'protection')",40,5
"('many', 'countries')",39,5
"('social', 'services')",39,5
"('state', 'must')",39,5
"('policy', 'must')",39,5
"('taking', 'account')",38,5
"('around', 'world')",38,5
"('agricultural', 'sector')",38,5
"('social', 'policy')",38,5
"('industrial', 'relations')",38,5
"('banking', 'system')",37,5
"('national', 'economy')",37,5
"('financial', 'crisis')",37,5
"('party', 'party')",147,6
"('young', 'people')",113,6
"('party', 'continue')",89,6
"('people', 'party')",78,6
"('many', 'people')",78,6
"('party', 'make')",68,6
"('government', 'party')",62,6
"('european', 'union')",56,6
"('social', 'security')",53,6
"('american', 'people')",53,6
"('four', 'years')",52,6
"('party', 'take')",51,6
"('british', 'people')",48,6
"('foreign', 'policy')",47,6
"('die', 'linke')",46,6
"('party', 'also')",44,6
"('united', 'states')",44,6
"('free', 'democrats')",43,6
"('northern', 'ireland')",43,6
"('years', 'ago')",42,6
"('people', 'want')",41,6
"('conservative', 'government')",41,6
"('recent', 'years')",40,6
"('party', 'never')",37,6
"('must', 'also')",37,6
"('future', 'generations')",36,6
"('party', 'able')",36,6
"('social', 'justice')",36,6
"('five', 'years')",34,6
"('federal', 'government')",34,6
"('country', 'party')",33,6
"('party', 'always')",33,6
"('market', 'economy')",33,6
"('first', 'time')",33,6
"('move', 'forward')",33,6
"('party', 'must')",33,6
"('health', 'care')",33,6
"('want', 'make')",33,6
"('human', 'rights')",32,6
"('every', 'day')",31,6
"('party', 'become')",31,6
"('welfare', 'state')",31,6
"('put', 'end')",30,6
"('future', 'party')",30,6
"('us', 'party')",30,6
"('social', 'market')",30,6
"('let', 'us')",29,6
"('party', 'change')",29,6
"('party', 'go')",29,6
"('party', 'come')",29,6
"('greek', 'people')",29,6
"('old', 'age')",29,6
"('around', 'world')",29,6
"('together', 'party')",28,6
"('men', 'women')",28,6
"('climate', 'change')",28,6
"('democratic', 'rally')",28,6
"('party', 'work')",27,6
"('years', 'party')",27,6
"('party', 'help')",27,6
"('political', 'system')",27,6
"('public', 'services')",27,6
"('make', 'party')",26,6
"('labor', 'market')",26,6
"('prime', 'minister')",26,6
"('common', 'good')",26,6
"('cdu', 'csu')",26,6
"('party', 'allow')",25,6
"('party', 'lead')",25,6
"('many', 'years')",25,6
"('party', 'stand')",25,6
"('want', 'continue')",25,6
"('want', 'strengthen')",25,6
"('new', 'social')",24,6
"('party', 'remain')",24,6
"('common', 'sense')",24,6
"('new', 'era')",24,6
"('take', 'responsibility')",24,6
"('grand', 'coalition')",24,6
"('older', 'people')",24,6
"('party', 'fight')",23,6
"('change', 'party')",23,6
"('world', 'party')",23,6
"('party', 'use')",23,6
"('need', 'new')",23,6
"('three', 'years')",23,6
"('everyday', 'life')",23,6
"('good', 'work')",23,6
"('friends', 'friends')",23,6
"('party', 'give')",22,6
"('party', 'bring')",22,6
"('party', 'put')",22,6
"('social', 'contract')",22,6
"('national', 'interest')",22,6
"('stock', 'market')",22,6
"('fellow', 'citizens')",22,6
"('must', 'able')",22,6
"('go', 'back')",21,6
"('party', 'ensure')",21,6
"('party', 'build')",21,6
"('young', 'people')",296,7
"('higher', 'education')",280,7
"('public', 'sector')",268,7
"('local', 'government')",236,7
"('local', 'authorities')",234,7
"('private', 'sector')",196,7
"('public', 'administration')",195,7
"('health', 'care')",186,7
"('social', 'security')",182,7
"('within', 'framework')",176,7
"('party', 'ensure')",170,7
"('small', 'mediumsized')",166,7
"('sustainable', 'development')",161,7
"('cultural', 'heritage')",156,7
"('quality', 'life')",152,7
"('civil', 'society')",150,7
"('regional', 'development')",147,7
"('human', 'resources')",147,7
"('public', 'services')",138,7
"('economic', 'social')",138,7
"('party', 'continue')",137,7
"('rural', 'development')",137,7
"('european', 'union')",136,7
"('new', 'technologies')",129,7
"('rural', 'areas')",128,7
"('labour', 'market')",127,7
"('public', 'transport')",127,7
"('institutional', 'framework')",125,7
"('education', 'system')",122,7
"('economic', 'development')",119,7
"('education', 'training')",118,7
"('public', 'private')",118,7
"('mediumsized', 'enterprises')",115,7
"('armed', 'forces')",114,7
"('health', 'services')",113,7
"('local', 'governments')",113,7
"('people', 'disabilities')",106,7
"('vocational', 'education')",103,7
"('environmental', 'protection')",102,7
"('taking', 'account')",99,7
"('research', 'development')",99,7
"('renewable', 'energy')",99,7
"('actions', 'implementation')",98,7
"('party', 'also')",97,7
"('vocational', 'training')",96,7
"('human', 'rights')",93,7
"('federal', 'government')",93,7
"('information', 'society')",92,7
"('high', 'quality')",91,7
"('agricultural', 'products')",88,7
"('waste', 'management')",88,7
"('economic', 'growth')",85,7
"('infrastructure', 'projects')",85,7
"('social', 'services')",83,7
"('action', 'plan')",83,7
"('creation', 'new')",83,7
"('financial', 'resources')",80,7
"('water', 'resources')",80,7
"('agricultural', 'sector')",79,7
"('development', 'cooperation')",79,7
"('eu', 'funds')",79,7
"('climate', 'change')",78,7
"('natural', 'resources')",78,7
"('improve', 'quality')",77,7
"('development', 'policy')",77,7
"('agricultural', 'production')",76,7
"('improving', 'quality')",75,7
"('must', 'also')",75,7
"('energy', 'sources')",73,7
"('social', 'policy')",73,7
"('health', 'system')",72,7
"('education', 'institutions')",72,7
"('party', 'provide')",71,7
"('party', 'established')",70,7
"('order', 'ensure')",70,7
"('labor', 'market')",69,7
"('environmentally', 'friendly')",67,7
"('research', 'innovation')",67,7
"('financial', 'support')",67,7
"('health', 'education')",66,7
"('social', 'cohesion')",66,7
"('federal', 'state')",66,7
"('party', 'support')",65,7
"('science', 'technology')",64,7
"('services', 'provided')",64,7
"('public', 'procurement')",64,7
"('public', 'health')",63,7
"('sector', 'party')",63,7
"('new', 'jobs')",63,7
"('spatial', 'planning')",63,7
"('equal', 'opportunities')",62,7
"('added', 'value')",62,7
"('urban', 'planning')",62,7
"('development', 'new')",62,7
"('ministry', 'education')",62,7
"('protected', 'areas')",61,7
"('want', 'strengthen')",61,7
"('system', 'party')",60,7
"('goods', 'services')",60,7
"('public', 'interest')",60,7
"('young', 'people')",672,8
"('health', 'care')",623,8
"('people', 'disabilities')",275,8
"('mental', 'health')",253,8
"('health', 'insurance')",223,8
"('party', 'continue')",211,8
"('party', 'ensure')",201,8
"('must', 'also')",183,8
"('labor', 'market')",181,8
"('social', 'security')",171,8
"('higher', 'education')",169,8
"('vocational', 'training')",168,8
"('continuing', 'education')",157,8
"('children', 'young')",155,8
"('longterm', 'care')",152,8
"('daycare', 'centers')",150,8
"('need', 'care')",144,8
"('party', 'provide')",143,8
"('want', 'strengthen')",139,8
"('health', 'services')",138,8
"('education', 'system')",131,8
"('every', 'child')",126,8
"('party', 'also')",122,8
"('care', 'services')",120,8
"('party', 'make')",116,8
"('also', 'want')",116,8
"('free', 'democrats')",116,8
"('working', 'conditions')",112,8
"('federal', 'government')",111,8
"('rural', 'areas')",110,8
"('working', 'hours')",109,8
"('older', 'people')",109,8
"('education', 'training')",106,8
"('care', 'system')",104,8
"('old', 'age')",103,8
"('people', 'need')",103,8
"('care', 'insurance')",102,8
"('want', 'make')",101,8
"('medical', 'care')",99,8
"('party', 'support')",97,8
"('disabled', 'people')",96,8
"('party', 'increase')",94,8
"('early', 'childhood')",92,8
"('make', 'easier')",88,8
"('want', 'create')",88,8
"('want', 'improve')",87,8
"('education', 'party')",86,8
"('party', 'work')",85,8
"('lifelong', 'learning')",82,8
"('want', 'expand')",81,8
"('party', 'expand')",80,8
"('equal', 'opportunities')",77,8
"('cdu', 'csu')",76,8
"('want', 'ensure')",74,8
"('die', 'linke')",74,8
"('make', 'sure')",73,8
"('high', 'school')",73,8
"('federal', 'state')",73,8
"('single', 'parents')",72,8
"('educational', 'institutions')",70,8
"('private', 'sector')",70,8
"('many', 'people')",70,8
"('state', 'local')",70,8
"('public', 'services')",69,8
"('child', 'care')",67,8
"('children', 'need')",66,8
"('end', 'want')",65,8
"('quality', 'education')",64,8
"('women', 'men')",64,8
"('must', 'able')",64,8
"('skilled', 'workers')",64,8
"('public', 'health')",63,8
"('health', 'safety')",63,8
"('also', 'includes')",63,8
"('support', 'children')",62,8
"('healthcare', 'system')",62,8
"('want', 'promote')",62,8
"('educational', 'opportunities')",61,8
"('free', 'charge')",61,8
"('secondary', 'education')",61,8
"('social', 'services')",61,8
"('therefore', 'want')",61,8
"('must', 'become')",59,8
"('party', 'create')",58,8
"('quality', 'life')",58,8
"('support', 'services')",58,8
"('health', 'centers')",58,8
"('working', 'life')",57,8
"('care', 'party')",56,8
"('vocational', 'education')",56,8
"('local', 'authorities')",56,8
"('social', 'assistance')",55,8
"('people', 'want')",55,8
"('working', 'time')",55,8
"('preschool', 'education')",54,8
"('improve', 'quality')",54,8
"('special', 'needs')",54,8
"('party', 'help')",54,8
"('high', 'quality')",54,8
"('framework', 'conditions')",54,8
"('human', 'rights')",295,9
"('rule', 'law')",181,9
"('federal', 'government')",150,9
"('basic', 'law')",142,9
"('data', 'protection')",129,9
"('fundamental', 'rights')",124,9
"('must', 'also')",121,9
"('political', 'parties')",109,9
"('party', 'also')",107,9
"('party', 'ensure')",105,9
"('pirate', 'party')",102,9
"('law', 'enforcement')",91,9
"('social', 'security')",90,9
"('civil', 'society')",89,9
"('die', 'linke')",89,9
"('party', 'party')",88,9
"('local', 'government')",87,9
"('civil', 'rights')",86,9
"('collective', 'bargaining')",84,9
"('within', 'framework')",84,9
"('members', 'parliament')",83,9
"('constitutional', 'court')",82,9
"('federal', 'state')",79,9
"('civil', 'servants')",78,9
"('criminal', 'law')",77,9
"('public', 'officials')",76,9
"('party', 'made')",73,9
"('european', 'union')",72,9
"('party', 'continue')",70,9
"('public', 'services')",69,9
"('armed', 'forces')",67,9
"('public', 'sector')",66,9
"('public', 'administration')",64,9
"('collective', 'agreements')",64,9
"('free', 'democrats')",62,9
"('trade', 'unions')",61,9
"('trade', 'union')",60,9
"('northern', 'ireland')",60,9
"('rights', 'freedoms')",59,9
"('party', 'make')",59,9
"('personal', 'data')",59,9
"('government', 'party')",59,9
"('judges', 'prosecutors')",57,9
"('member', 'states')",57,9
"('local', 'authorities')",56,9
"('asylum', 'seekers')",56,9
"('united', 'states')",55,9
"('system', 'party')",54,9
"('young', 'people')",54,9
"('minimum', 'wage')",54,9
"('law', 'party')",53,9
"('must', 'made')",53,9
"('put', 'end')",51,9
"('united', 'nations')",51,9
"('supreme', 'court')",51,9
"('national', 'assembly')",50,9
"('civil', 'service')",50,9
"('republic', 'party')",49,9
"('want', 'strengthen')",49,9
"('law', 'must')",49,9
"('federal', 'states')",49,9
"('european', 'convention')",48,9
"('alliance', '90the')",48,9
"('90the', 'greens')",48,9
"('party', 'abolished')",47,9
"('military', 'service')",47,9
"('police', 'officers')",47,9
"('justice', 'system')",46,9
"('party', 'able')",46,9
"('freedom', 'information')",46,9
"('rights', 'party')",45,9
"('must', 'given')",45,9
"('european', 'parliament')",45,9
"('federal', 'constitutional')",45,9
"('state', 'governments')",45,9
"('legal', 'framework')",44,9
"('convention', 'human')",44,9
"('party', 'work')",43,9
"('separation', 'powers')",43,9
"('also', 'want')",43,9
"('equal', 'rights')",42,9
"('collective', 'agreement')",42,9
"('european', 'level')",42,9
"('judicial', 'review')",41,9
"('un', 'convention')",41,9
"('legal', 'aid')",41,9
"('health', 'care')",41,9
"('order', 'ensure')",40,9
