2-gram,Frequency,Cluster
"('party', 'strengthen')",90,4
"('arms', 'exports')",88,4
"('rights', 'party')",87,4
"('state', 'party')",86,4
"('public', 'sector')",86,4
"('mps', 'party')",86,4
"('organized', 'crime')",84,4
"('party', 'remove')",83,4
"('political', 'system')",83,4
"('separation', 'powers')",82,4
"('justice', 'system')",81,4
"('violence', 'women')",81,4
"('party', 'never')",80,4
"('criminal', 'justice')",80,4
"('party', 'able')",79,4
"('trade', 'unions')",79,4
"('animal', 'welfare')",79,4
"('must', 'remain')",78,4
"('snp', 'mps')",78,4
"('party', 'taken')",77,4
"('per', 'cent')",610,5
"('young', 'people')",362,5
"('party', 'increase')",349,5
"('per', 'year')",341,5
"('party', 'continue')",301,5
"('social', 'security')",294,5
"('billion', 'tl')",282,5
"('minimum', 'wage')",267,5
"('party', 'also')",256,5
"('income', 'tax')",249,5
"('four', 'years')",247,5
"('five', 'years')",245,5
"('party', 'provide')",239,5
"('first', 'time')",239,5
"('billion', 'euros')",234,5
"('every', 'year')",231,5
"('party', 'ensure')",230,5
"('billion', 'dollars')",206,5
"('party', 'party')",198,5
"('higher', 'education')",197,5
"('two', 'years')",190,5
"('public', 'sector')",189,5
"('party', 'make')",183,5
"('within', 'scope')",181,5
"('three', 'years')",178,5
"('million', 'people')",176,5
"('increased', 'number')",172,5
"('million', 'tl')",167,5
"('private', 'sector')",166,5
"('new', 'jobs')",163,5
"('years', 'party')",163,5
"('health', 'care')",162,5
"('party', 'increased')",150,5
"('tax', 'rate')",143,5
"('1', 'billion')",140,5
"('euros', 'per')",130,5
"('percent', '2002')",124,5
"('small', 'businesses')",122,5
"('government', 'party')",119,5
"('federal', 'government')",118,5
"('disabled', 'people')",116,5
"('per', 'month')",114,5
"('1', 'million')",114,5
"('recent', 'years')",114,5
"('billion', 'year')",112,5
"('per', 'week')",111,5
"('real', 'terms')",109,5
"('economic', 'growth')",108,5
"('last', 'year')",108,5
"('party', 'support')",107,5
"('party', 'introduce')",106,5
"('next', 'parliament')",106,5
"('increase', 'number')",105,5
"('5', 'years')",105,5
"('labour', 'party')",105,5
"('national', 'income')",104,5
"('public', 'services')",104,5
"('ten', 'years')",103,5
"('interest', 'rates')",103,5
"('party', 'give')",101,5
"('party', 'create')",101,5
"('50', 'percent')",99,5
"('mental', 'health')",99,5
"('health', 'insurance')",98,5
"('tax', 'rates')",98,5
"('european', 'union')",98,5
"('year', 'party')",97,5
"('people', 'party')",95,5
"('northern', 'ireland')",95,5
"('party', 'receive')",94,5
"('party', 'reduce')",94,5
"('2', 'billion')",94,5
"('drinking', 'water')",94,5
"('million', 'euros')",94,5
"('natural', 'gas')",93,5
"('united', 'states')",93,5
"('party', 'take')",91,5
"('2002', 'increased')",91,5
"('years', 'ago')",91,5
"('per', 'capita')",89,5
"('local', 'authorities')",87,5
"('labour', 'government')",87,5
"('usd', 'billion')",86,5
"('small', 'mediumsized')",86,5
"('one', 'million')",85,5
"('within', 'framework')",82,5
"('party', 'able')",82,5
"('20', 'years')",82,5
"('party', 'provided')",79,5
"('thousand', 'people')",79,5
"('party', 'help')",79,5
"('national', 'insurance')",79,5
"('party', 'establish')",78,5
"('climate', 'change')",76,5
"('armed', 'forces')",75,5
"('party', 'reach')",74,5
"('health', 'service')",74,5
"('small', 'business')",74,5
"('social', 'assistance')",72,5
"('labor', 'force')",72,5
"('young', 'people')",291,6
"('health', 'care')",221,6
"('social', 'security')",201,6
"('recent', 'years')",189,6
"('many', 'people')",152,6
"('federal', 'government')",150,6
"('united', 'states')",144,6
"('party', 'party')",138,6
"('european', 'union')",133,6
"('public', 'sector')",121,6
"('labor', 'market')",111,6
"('climate', 'change')",110,6
"('party', 'continue')",107,6
"('public', 'services')",101,6
"('government', 'party')",101,6
"('economic', 'growth')",98,6
"('economic', 'crisis')",98,6
"('armed', 'forces')",96,6
"('interest', 'rates')",95,6
"('private', 'sector')",91,6
"('four', 'years')",89,6
"('american', 'people')",89,6
"('foreign', 'policy')",83,6
"('men', 'women')",82,6
"('party', 'also')",82,6
"('per', 'cent')",81,6
"('years', 'ago')",80,6
"('people', 'party')",76,6
"('health', 'insurance')",75,6
"('human', 'rights')",74,6
"('millions', 'people')",74,6
"('labour', 'party')",74,6
"('hundreds', 'thousands')",70,6
"('labour', 'government')",69,6
"('older', 'people')",68,6
"('education', 'system')",67,6
"('old', 'age')",67,6
"('every', 'year')",64,6
"('economic', 'social')",62,6
"('small', 'mediumsized')",62,6
"('small', 'businesses')",62,6
"('middle', 'east')",61,6
"('many', 'years')",61,6
"('three', 'years')",61,6
"('middle', 'class')",61,6
"('northern', 'ireland')",61,6
"('plaid', 'cymru')",60,6
"('party', 'make')",58,6
"('million', 'people')",58,6
"('health', 'service')",56,6
"('long', 'term')",56,6
"('welfare', 'state')",56,6
"('trade', 'unions')",55,6
"('party', 'take')",54,6
"('rural', 'areas')",54,6
"('working', 'conditions')",53,6
"('health', 'services')",52,6
"('five', 'years')",52,6
"('around', 'world')",52,6
"('mental', 'health')",52,6
"('conservative', 'government')",52,6
"('public', 'administration')",51,6
"('public', 'health')",51,6
"('must', 'also')",51,6
"('economic', 'policy')",50,6
"('tax', 'system')",50,6
"('eight', 'years')",49,6
"('european', 'countries')",49,6
"('first', 'time')",49,6
"('health', 'system')",49,6
"('current', 'administration')",49,6
"('party', 'become')",48,6
"('one', 'hand')",48,6
"('national', 'security')",48,6
"('two', 'years')",48,6
"('higher', 'education')",48,6
"('people', 'disabilities')",48,6
"('quality', 'life')",48,6
"('every', 'day')",47,6
"('real', 'estate')",47,6
"('state', 'local')",47,6
"('die', 'linke')",47,6
"('soviet', 'union')",47,6
"('party', 'work')",46,6
"('political', 'system')",45,6
"('greek', 'people')",45,6
"('ukip', 'party')",45,6
"('party', 'ensure')",44,6
"('even', 'though')",44,6
"('billion', 'euros')",44,6
"('federal', 'state')",44,6
"('party', 'put')",43,6
"('public', 'debt')",43,6
"('millions', 'americans')",43,6
"('local', 'governments')",42,6
"('political', 'economic')",42,6
"('prime', 'minister')",42,6
"('working', 'hours')",42,6
"('small', 'business')",42,6
"('local', 'authorities')",42,6
